from,to,type,No,voltage,distance
394,468,1,-1,132,1154.88425356462
988,986,1,-1,420,6253.63313494062
394,985,1,-1,420,3095.55231976497
988,987,1,-1,420,21166.2964483033
985,986,1,-1,420,8517.32545648167
989,990,1,-1,132,1249.05072283193
990,992,1,-1,132,1861.14642790619
990,992,1,-1,132,1632.43728817512
990,992,1,-1,132,1848.53424477196
992,991,1,-1,132,14408.8385551626
991,993,1,-1,132,4895.09320187014
993,994,1,-1,132,2305.8613036781
993,994,1,-1,132,2290.12498177274
378,994,1,-1,132,6427.19784277962
340,1191,1,-1,300,2844.09298043169
340,1191,1,-1,300,2800.58068496948
995,1255,1,-1,132,993.911620571338
120,1213,1,-1,300,54525.5326165245
120,1213,1,-1,420,54550.6872255915
997,996,1,-1,300,3894.48494942432
998,999,1,-1,300,1059.84576158729
999,257,1,-1,420,16526.2932486691
120,171,1,-1,420,78178.8537502258
171,999,1,-1,420,55475.3067749117
171,1000,1,-1,420,2009.06189640966
190,208,1,-1,420,19676.1271797823
208,1001,1,-1,420,1046.21424892575
227,627,1,-1,420,34187.1109596085
227,626,1,-1,420,23348.0143968771
227,376,1,-1,420,44880.331329455
171,185,1,-1,420,24360.130239031
190,705,1,-1,420,46864.06550069
1071,190,1,-1,300,2222.11420348962
1071,190,1,-1,420,2094.0992088658
705,1237,1,-1,300,1061.1183134578
705,1237,1,-1,300,1059.39359382441
203,1252,1,-1,515,123668.744373567
757,1023,1,-1,132,65052.5957925155
272,1004,1,-1,132,1304.96377211081
272,65,1,-1,132,3496.65354504949
272,65,1,-1,132,3496.65354504949
1005,1004,1,-1,132,803.560060292392
1006,1339,1,-1,132,2730.2700911736
2,1007,1,-1,132,3367.25604668744
1008,1339,1,-1,132,1665.77455266805
1008,1009,1,-1,132,1396.83040431466
1008,1010,1,-1,132,1710.66591504434
1006,1010,1,-1,132,1808.68453403412
1006,31,1,-1,132,3164.91980289236
2,31,1,-1,132,3766.04595411643
1011,1340,1,-1,132,2660.45383753995
1012,309,1,-1,300,679.075870082879
2,1012,1,-1,300,6670.18698917994
2,1012,1,-1,300,7833.5248943722
1007,1340,1,-1,132,1518.04526707766
2,1006,1,-1,132,3059.86135549933
1013,1341,1,-1,132,2219.37807487143
1013,309,1,-1,132,1454.34303138224
1014,1341,1,-1,132,1001.58358198417
309,1014,1,-1,132,3625.7666046226
1015,1340,1,-1,132,1180.40704426463
1014,1015,1,-1,132,1098.58501167334
1008,1016,1,-1,132,718.575813039041
1008,1015,1,-1,132,1083.27656610425
1016,1342,1,-1,132,1408.56490440787
1017,1343,1,-1,132,1926.62660275875
1018,1343,1,-1,132,1874.64862972882
1009,1017,1,-1,132,4480.21902190899
1017,1342,1,-1,132,3562.87392318832
1016,1018,1,-1,132,1413.95288315274
1020,1019,1,-1,132,1432.19029781275
583,1020,1,-1,132,1100.721778418
583,1021,1,-1,132,6109.88529726191
1022,263,1,-1,300,1567.41342705804
1023,1344,1,-1,132,64837.2939563562
1024,1344,1,-1,132,18702.9825347036
136,1357,1,-1,420,96540.9141150429
730,1025,1,-1,132,16571.1650938931
21,1283,1,-1,420,38855.5742427733
796,797,1,-1,132,1270.16842310223
1026,1322,1,-1,132,1355.31213931544
688,28,1,-1,132,1861.66779571038
15,117,1,-1,132,9277.9916516925
316,318,1,-1,132,1703.35688964542
902,1063,1,-1,420,37679.8004922757
1028,1029,1,-1,132,6030.6205736937
901,1029,1,-1,132,1637.11859460172
1031,1345,1,-1,132,738.860824559766
1032,1345,1,-1,132,3146.09223406602
1031,1346,1,-1,132,1160.32828300176
1030,1033,1,-1,132,780.013909988681
1033,1034,1,-1,132,443.058201061716
40,1030,1,-1,132,1289.23496362182
1032,1034,1,-1,132,1091.82344689068
1035,1036,1,-1,132,945.375490619135
1035,103,1,-1,132,746.483040046321
1032,1036,1,-1,132,4059.8166864458
1024,1037,1,-1,132,10593.7417056196
1038,1344,1,-1,132,2231.14347844147
786,1045,1,-1,132,24896.491279256
1047,1046,1,-1,132,783.565319514769
171,202,1,-1,300,31762.2927624997
1048,1347,1,-1,132,1501.29084639208
150,278,1,-1,132,3652.72219295177
224,585,1,-1,300,2611.07120132271
394,1050,1,-1,420,1371.90030861665
1053,1052,1,-1,420,902.449232781882
1052,1051,1,-1,300,1991.31002033421
1052,1051,1,-1,300,2018.60655588441
1050,1054,1,-1,420,6575.09377426303
1054,1051,1,-1,420,22890.4273643349
621,1055,1,-1,132,658.786099370662
25,650,1,-1,420,46092.2037353406
1056,1241,1,-1,132,819.408973087365
130,124,1,-1,132,2725.91751179171
482,489,1,-1,132,6639.66016626129
793,1058,1,-1,132,847.055007343229
791,1058,1,-1,132,864.401429628314
791,1058,1,-1,132,589.828177449861
1058,1059,1,-1,132,7731.44713107664
1059,1149,1,-1,132,27252.5992313613
790,1093,1,-1,132,14439.6472742457
113,1061,1,-1,132,13367.5344723061
1062,1063,1,-1,132,1450.37663947771
62,1281,1,-1,132,1023.81100157263
1065,1066,1,-1,132,613.911398191795
1064,1065,1,-1,132,603.896576747743
1053,1066,1,-1,132,2990.91603315455
1053,1066,1,-1,132,2990.91603315455
576,1053,1,-1,420,28526.6266854624
1067,1317,1,-1,132,11125.9347188164
656,1317,1,-1,132,2868.79605971458
190,1068,1,-1,132,15289.6174144935
452,1069,1,-1,300,1728.35684066838
452,1069,1,-1,132,1728.35684066838
451,1126,1,-1,300,1393.82930385672
451,1126,1,-1,132,1393.82930385672
180,1070,1,-1,132,4476.13802051421
927,1072,1,-1,132,8645.27297969555
927,928,1,-1,132,3784.14260486521
927,928,1,-1,132,3784.14260486521
909,928,1,-1,132,1471.806853009
309,1017,1,-1,300,3806.61972261347
1073,213,1,-1,300,821.912348326341
1075,1074,1,-1,132,4973.61530847513
59,1075,1,-1,132,1570.6640512188
226,588,1,-1,420,23187.0783078283
588,1076,1,-1,420,33645.5703684259
11,248,1,-1,420,2019.50036578361
323,1077,1,-1,132,834.095149700918
323,1077,1,-1,132,834.149576423289
223,584,1,-1,132,3013.80182888905
1080,1155,1,-1,132,1201.89376746095
1081,968,1,-1,132,1731.35479831525
1081,968,1,-1,132,1731.35479831525
1081,1348,1,-1,132,1196.54427838155
1081,1348,1,-1,132,1196.54427838155
296,1082,1,-1,420,19492.5062243168
369,1082,1,-1,420,3487.00901066013
369,1082,1,-1,420,3503.04850216353
457,1082,1,-1,420,21037.8293936035
280,281,1,-1,132,644.681773923034
87,279,1,-1,132,2486.72176955045
86,25,1,-1,132,2528.71988412532
417,1349,1,-1,132,1951.93251738639
417,1349,1,-1,132,1951.93251738639
546,547,1,-1,132,11327.083529012
203,629,1,-1,420,2088.44521036495
203,629,1,-1,420,2063.48642832569
203,629,1,-1,420,2064.83740343087
1085,1097,1,-1,132,5221.88491336912
97,1097,1,-1,132,6854.54972367684
97,1086,1,-1,132,1046.36524383914
97,95,1,-1,420,12644.949892606
55,813,1,-1,132,4235.9256381337
1087,1039,1,-1,132,4113.62243645426
1088,1239,1,-1,132,1525.56126692581
412,1090,1,-1,132,11741.5357035852
96,1091,1,-1,132,4628.3631145662
120,257,1,-1,420,19034.1333423823
188,171,1,-1,300,16027.3051887678
504,1350,1,-1,132,8327.41335763711
499,495,1,-1,132,901.721146941217
1092,1335,1,-1,132,4252.38987581858
537,1092,1,-1,132,455.181240700698
1093,1333,1,-1,132,980.433593132343
478,303,1,-1,420,3007.3985136989
478,303,1,-1,420,3024.25847615535
747,1095,1,-1,132,4674.75790595807
1095,362,1,-1,132,1442.06932687982
1096,362,1,-1,132,17991.9538055033
162,1096,1,-1,132,699.277578873407
162,1096,1,-1,132,699.277578873407
327,504,1,-1,132,15273.5622004721
319,1097,1,-1,132,10940.7941446741
353,911,1,-1,525,453.857521592068
32,1098,1,-1,300,3581.93416558077
698,1099,1,-1,420,1778.01768925184
817,1100,1,-1,132,2868.74352834461
45,1101,1,-1,132,2582.98430917283
1102,1103,1,-1,132,7479.24091850659
904,1103,1,-1,132,6446.23202650456
334,335,1,-1,132,4809.3907637462
335,1104,1,-1,132,22915.7875755184
1105,1106,1,-1,132,18704.4104493529
471,1106,1,-1,132,1426.60668886654
466,481,1,-1,300,635.636154928869
288,1107,1,-1,132,1920.1261569857
22,1108,1,-1,132,988.612165742366
88,1108,1,-1,132,585.688292758078
730,731,1,-1,132,3715.21990361545
1027,1109,1,-1,132,955.544984677652
1027,1109,1,-1,132,955.490708538876
316,1109,1,-1,132,3067.08816328683
1024,1200,1,-1,132,46114.3051432762
1110,1111,1,-1,132,2175.38682956348
1111,925,1,-1,132,10759.4106948269
1112,1113,1,-1,132,711.200901867809
1113,1114,1,-1,132,12077.3233189818
740,1114,1,-1,132,7187.31350229891
1087,1115,1,-1,132,1219.61216727684
425,1115,1,-1,132,88689.6546004708
1115,125,1,-1,132,9867.98000722569
1087,125,1,-1,132,7065.89600521623
843,1351,1,-1,132,3988.14781116353
902,1116,1,-1,132,31238.5342478451
190,1270,1,-1,132,1526.64098891112
112,1117,1,-1,420,1057.38366195086
306,1118,1,-1,420,857.319747679661
1119,1120,1,-1,132,7632.18886533053
390,953,1,-1,132,4525.92781272867
1122,1121,1,-1,132,5690.92393585315
1123,1124,1,-1,132,715.333239945838
1124,1125,1,-1,132,2416.95656393657
105,1125,1,-1,132,876.201279447445
1123,1121,1,-1,132,2079.63469727601
1069,1126,1,-1,300,1008.62010757229
1069,1126,1,-1,132,1008.62010757229
876,877,1,-1,132,1195.32198630912
876,877,1,-1,132,1200.94241418696
190,1127,1,-1,132,8763.49646698624
195,1128,1,-1,132,28645.1578742781
320,712,1,-1,132,2486.37261971742
1130,1129,1,-1,132,1714.63552881047
459,974,1,-1,132,1313.7926598504
459,974,1,-1,132,1103.97843541419
973,974,1,-1,132,542.743931336372
959,1337,1,-1,132,2092.60771512454
842,1131,1,-1,132,5376.55496132093
843,1131,1,-1,132,8464.81429480204
845,1132,1,-1,132,3211.34180015994
1133,1270,1,-1,132,2626.63517246746
11,608,1,-1,132,6097.74458279798
705,397,1,-1,300,1166.55217520569
46,398,1,-1,132,1871.20855589237
52,310,1,-1,132,4340.14486301579
614,615,1,-1,420,9887.30603273939
657,1138,1,-1,132,552.552265746433
1139,1140,1,-1,132,531.282674380465
1139,1140,1,-1,300,510.983162734978
1140,290,1,-1,300,621.068418146015
1140,290,1,-1,132,678.022609982168
1140,1141,1,-1,300,854.960878489019
1140,290,1,-1,300,555.008930946999
1142,1263,1,-1,132,12287.9236940713
1143,1147,1,-1,132,1331.90276973421
1143,1144,1,-1,132,5433.62778327793
1144,1145,1,-1,132,433.086085436296
1145,1146,1,-1,132,2116.59824386438
1142,1147,1,-1,132,722.471665429463
1146,1148,1,-1,132,2919.26260724821
1149,1150,1,-1,132,492.817377365425
1149,1150,1,-1,132,473.001655228861
1150,1261,1,-1,132,2312.10885472007
171,1151,1,-1,300,1365.99946674465
568,1152,1,-1,300,894.544681660897
359,435,1,-1,300,686.324235774672
576,1352,1,-1,420,695.057797910047
1052,1051,1,-1,420,1754.00378855131
1153,1154,1,-1,132,462.460305118803
470,1154,1,-1,132,474.076419681145
1153,1155,1,-1,132,3345.34881696295
1156,1157,1,-1,300,663.862174266158
1157,1158,1,-1,300,918.531007730078
1158,1159,1,-1,300,670.705572565929
1159,1161,1,-1,300,766.405631338691
340,1160,1,-1,300,2763.19794195196
1160,1161,1,-1,300,548.251073949146
449,1162,1,-1,420,1448.37974556621
447,448,1,-1,300,1405.76799755429
978,981,1,-1,132,639.717150057975
1163,1164,1,-1,132,436.802757184078
1164,1165,1,-1,132,548.51842224365
1165,1353,1,-1,132,1468.03213097432
1164,1165,1,-1,132,496.183515762815
1164,1166,1,-1,132,568.14936814026
1165,1353,1,-1,132,1425.01272212425
1166,1167,1,-1,132,600.001262310924
452,1168,1,-1,300,2734.22568280344
1168,1169,1,-1,300,991.913984138502
451,1170,1,-1,300,6687.24821016742
1170,1171,1,-1,300,1055.11535881682
1172,1173,1,-1,132,744.859882101228
979,1173,1,-1,132,4899.76799851669
984,1174,1,-1,132,445.87732949968
1174,1175,1,-1,132,5302.63450169949
1176,1177,1,-1,300,1475.64273368283
1177,1178,1,-1,300,1140.33898909902
436,1178,1,-1,300,6614.15410913114
379,1179,1,-1,132,760.07905010246
656,1180,1,-1,132,4729.46900405101
1180,1181,1,-1,132,1399.47730950485
1182,1184,1,-1,132,1229.97817525313
656,1182,1,-1,132,2120.91623249055
437,1183,1,-1,132,1124.4066677185
1183,1184,1,-1,132,4320.15379372222
1185,1186,1,-1,132,504.216977286803
1186,1187,1,-1,132,2080.93849643063
989,1187,1,-1,132,1094.74826861336
989,1175,1,-1,132,588.785094076966
993,994,1,-1,145,2136.82756799772
379,438,1,-1,300,1474.39701486649
379,436,1,-1,300,4758.05433704994
379,438,1,-1,132,1382.22523848639
384,1188,1,-1,300,1791.92547969305
371,1189,1,-1,300,1385.20213874426
1189,1190,1,-1,300,1589.59519527633
389,1190,1,-1,300,10696.2625040515
689,1192,1,-1,300,877.727744119833
689,1192,1,-1,300,922.696981819937
689,1192,1,-1,300,1047.42379887184
174,191,1,-1,420,16909.1414579096
170,174,1,-1,420,2165.02467020822
170,1098,1,-1,420,22124.157988433
170,174,1,-1,132,2087.01374091247
170,174,1,-1,132,2100.24149069703
170,174,1,-1,132,2102.42087901321
170,174,1,-1,132,2151.6841235054
170,174,1,-1,132,2146.46898740248
170,174,1,-1,132,2153.36365148708
479,488,1,-1,132,3334.37636313322
480,1195,1,-1,132,3462.12109812583
109,1196,1,-1,420,4553.92074946717
1139,1197,1,-1,132,14007.9834222505
1197,1203,1,-1,132,6682.27595425995
1198,1199,1,-1,420,2924.20418178269
564,1199,1,-1,420,4081.13239230958
331,1200,1,-1,132,30354.0664069078
1201,1253,1,-1,132,6165.58944062497
1122,1202,1,-1,132,7637.51730918448
772,771,1,-1,132,2365.14975215534
374,354,1,-1,132,21814.9027459081
149,1204,1,-1,300,3793.68256500781
795,1206,1,-1,132,1116.94751803957
1206,1205,1,-1,132,8417.3517783512
1207,1208,1,-1,420,1840.78290750732
342,1208,1,-1,420,2970.31282994376
1209,664,1,-1,132,524.456672375255
1209,1210,1,-1,132,812.344530352026
1211,1212,1,-1,132,971.287532449862
1212,664,1,-1,132,1055.29086110199
268,284,1,-1,300,1663.83159562723
268,284,1,-1,420,1817.16948350724
268,284,1,-1,420,1813.41812195556
548,549,1,-1,132,3936.2517279085
549,554,1,-1,132,529.586018222691
121,1213,1,-1,300,439.78122422404
119,121,1,-1,420,10861.5747389991
121,1213,1,-1,300,427.709936561052
119,1214,1,-1,300,885.501035209313
1214,1215,1,-1,300,5727.51669026423
119,1214,1,-1,300,888.290891116887
1214,1215,1,-1,300,5711.916822705
1215,1216,1,-1,300,682.321247101981
1215,1216,1,-1,300,684.377990022582
1192,1216,1,-1,300,2720.53441941009
1192,1216,1,-1,300,2641.39016659315
455,1217,1,-1,132,649.586757757157
456,1217,1,-1,132,4156.27540370168
1218,1136,1,-1,132,480.347964854201
945,1136,1,-1,132,1564.76994400262
944,1219,1,-1,132,4252.67745340779
948,1220,1,-1,132,558.086864474816
553,1221,1,-1,132,3661.58714896711
1221,1222,1,-1,132,638.36153019654
1223,1224,1,-1,132,647.417945844839
1224,933,1,-1,132,5681.18654400194
934,1225,1,-1,132,587.59222124424
1225,935,1,-1,132,7872.45093226381
942,1226,1,-1,132,630.242054731082
1227,1228,1,-1,132,1748.74732059002
1228,1229,1,-1,132,1194.0250752568
937,1229,1,-1,132,1686.33109064203
930,932,1,-1,132,1220.85130140063
935,1231,1,-1,132,725.153700746867
1219,1230,1,-1,132,403.939993881944
1230,1231,1,-1,132,1606.00389802053
949,1232,1,-1,132,603.269164715429
1232,943,1,-1,132,2797.49218353645
1233,1235,1,-1,132,760.885583552434
943,1234,1,-1,132,1130.71109543163
1234,1235,1,-1,132,772.113948435456
855,859,1,-1,132,7143.37830213573
156,852,1,-1,132,2772.31858855744
854,157,1,-1,132,765.989993768514
706,1236,1,-1,420,1074.3429480586
705,1236,1,-1,420,1270.40729168854
704,1237,1,-1,300,1013.17573973394
704,1237,1,-1,300,1014.53910998364
182,181,1,-1,420,910.454316218635
705,181,1,-1,420,11354.029203045
1238,397,1,-1,450,1428.47182868426
89,1239,1,-1,132,2478.72334742369
660,661,1,-1,132,615.607671158422
660,661,1,-1,132,617.460138606902
661,1243,1,-1,132,649.639737562097
661,1243,1,-1,132,651.076741705365
657,1138,1,-1,132,553.234044254893
1244,1245,1,-1,132,584.986217866532
1244,1246,1,-1,132,1107.17512512072
1245,1246,1,-1,132,519.374884502332
1246,1354,1,-1,132,15849.2805666388
1246,1354,1,-1,132,15849.2805666388
659,1354,1,-1,132,409.964446820758
651,659,1,-1,132,699.9804914302
659,1354,1,-1,132,408.762519255997
651,659,1,-1,132,698.571528518542
682,683,1,-1,132,2402.80768892192
1247,1325,1,-1,132,6812.24335228504
813,1248,1,-1,132,1446.18311171441
497,1249,1,-1,420,1115.67082544758
499,497,1,-1,420,8295.92640824442
1250,1307,1,-1,132,4905.81219230955
1251,1042,1,-1,132,4167.47290818055
1042,1041,1,-1,132,1332.79192480953
780,1251,1,-1,132,1771.69572898418
1041,1040,1,-1,132,451.822894237556
403,401,1,-1,132,11933.7819573835
403,1088,1,-1,132,2343.35746558504
1202,1253,1,-1,132,4918.61698838662
170,174,1,-1,420,2167.18087615945
170,174,1,-1,420,2160.11036321822
32,1098,1,-1,300,3555.08331164302
184,1254,1,-1,300,445.941611996664
175,191,1,-1,420,2484.61300660532
175,191,1,-1,420,2483.25344807762
175,191,1,-1,420,2482.46338748292
34,995,1,-1,132,897.421490283724
80,81,1,-1,132,660.42845740417
80,81,1,-1,132,659.602761167444
1256,1257,1,-1,300,536.680782761548
1139,1257,1,-1,420,17138.4820078064
524,525,1,-1,420,2884.64696461923
1258,98,1,-1,250,61570.4967299899
1258,98,1,-1,250,61331.6078037119
1258,98,1,-1,350,62300.5461696533
330,976,1,-1,132,551.606577405852
330,976,1,-1,300,558.360290841072
330,1259,1,-1,300,543.132813718452
1017,1018,1,-1,132,5208.05479899972
1011,1014,1,-1,132,2531.95305244043
1011,309,1,-1,132,557.608026453784
1011,309,1,-1,132,557.608026453784
1148,1260,1,-1,132,2052.28847769775
1260,1261,1,-1,132,400.417236750164
1263,1262,1,-1,132,1587.3516817916
791,1060,1,-1,132,1584.11197379742
319,1275,1,-1,132,8940.06569062683
357,1264,1,-1,132,3022.65748495065
782,1264,1,-1,132,2593.66643033735
784,1265,1,-1,132,6533.09743941634
357,1265,1,-1,132,41867.2940657294
624,1043,1,-1,132,440.50507776268
1266,770,1,-1,132,3319.00590615623
1266,1267,1,-1,132,2745.62500233475
404,977,1,-1,132,2214.85989792074
820,821,1,-1,132,1723.90815769967
1268,589,1,-1,132,960.584560576848
1268,1269,1,-1,132,4834.60386692314
1268,1269,1,-1,132,4834.60386692314
584,1269,1,-1,132,36009.4906580771
584,1269,1,-1,132,36009.4906580771
244,1271,1,-1,132,3531.97239734588
243,245,1,-1,132,1857.31141680012
560,1272,1,-1,132,8044.53560502353
51,655,1,-1,132,467.737017658893
641,1273,1,-1,420,5934.9810706476
617,1273,1,-1,132,1467.35561158234
648,1274,1,-1,132,18401.0856193437
1273,1274,1,-1,132,430.930822028142
414,413,1,-1,132,631.161065388356
398,399,1,-1,132,1321.01461430718
1250,1276,1,-1,132,2479.73091899617
326,515,1,-1,132,2672.75111644372
261,349,1,-1,132,9635.5626778494
99,670,1,-1,132,2600.75760937163
1172,1277,1,-1,132,505.89452682597
548,549,1,-1,132,3951.73180423363
549,554,1,-1,132,556.380610880403
169,1278,1,-1,132,436.442535498219
168,169,1,-1,132,483.038174148185
169,1278,1,-1,132,437.1164168171
168,169,1,-1,132,483.692604248599
327,500,1,-1,132,8663.20584781698
1115,1357,1,-1,420,79390.9444175393
331,305,1,-1,420,74300.2860099631
707,305,1,-1,420,79472.3556391149
425,707,1,-1,420,50613.0127791245
419,425,1,-1,420,39686.1886184519
425,1115,1,-1,420,77450.9407827849
425,1115,1,-1,420,77450.9407827849
1115,1357,1,-1,420,79390.9444175393
136,1357,1,-1,420,96540.9141150429
105,106,1,-1,420,31528.7377543195
106,868,1,-1,420,35046.8491303951
106,1331,1,-1,420,88308.4847760447
699,160,1,-1,420,121650.940542783
699,868,1,-1,420,130918.57166157
417,553,1,-1,420,30662.9491500509
532,546,1,-1,420,46273.5665617629
927,1063,1,-1,420,62599.729207949
138,929,1,-1,420,44519.3635781471
138,253,1,-1,420,91887.0102741404
546,553,1,-1,420,32123.2443737006
330,389,1,-1,420,56862.4397891835
204,1214,1,-1,420,63972.612846438
175,171,1,-1,420,21349.8274475477
175,191,1,-1,420,2611.84857323879
174,191,1,-1,420,15912.5151649395
170,174,1,-1,420,2226.41658408708
170,1098,1,-1,420,20974.6959183293
343,669,1,-1,420,40117.4541964398
234,669,1,-1,420,8343.17720291801
234,665,1,-1,420,8255.31943122339
662,665,1,-1,420,5212.56376433396
342,662,1,-1,420,10057.7488836787
205,635,1,-1,420,46099.4534371272
295,309,1,-1,420,38468.4779163291
