Time,NO1_pos,NO1_neg,NO2_pos,NO2_neg,NO3_pos,NO3_neg,NO4_pos,NO4_neg,NO5_pos,NO5_neg
2687,0,0,13,31,0,0,0,0,13,7
2688,0,0,9,35,0,0,0,0,9,8
2689,0,0,0,0,0,0,0,0,0,0
2690,0,0,0,0,0,0,0,0,0,0
2691,0,0,0,0,0,0,0,0,0,0
2692,0,0,0,0,0,0,0,0,0,0
2693,0,0,10,41,0,0,0,0,2,26
2694,0,0,36,47,0,0,0,0,6,30
2695,0,0,12,54,0,0,0,0,2,35
2696,0,0,0,83,0,0,0,0,0,54
2697,0,0,0,0,0,0,0,0,0,0
2698,0,0,0,0,0,0,0,0,0,0
2699,0,0,0,0,0,0,0,0,0,0
2700,0,0,0,0,0,0,0,0,0,0
2701,0,0,1,70,0,0,0,0,1,16
2702,0,0,2,35,0,0,0,0,2,8
2703,0,0,31,13,0,0,0,0,34,3
2704,0,0,46,0,0,0,0,0,50,0
2705,0,0,49,0,0,0,0,0,54,0
2706,0,0,2,77,0,0,0,0,2,17
2707,0,0,7,62,0,0,0,0,8,14
2708,0,0,38,2,0,0,0,0,43,0
2709,0,0,3,39,0,0,0,0,4,9
2710,0,0,0,54,0,0,0,0,0,12
2711,0,0,10,20,0,0,0,0,10,5
2712,0,0,0,89,0,0,0,0,0,15
2713,0,0,0,0,0,0,0,0,0,0
2714,0,0,0,0,0,0,0,0,0,0
2715,0,0,0,0,0,0,0,0,0,0
2716,0,0,0,0,0,0,0,0,0,0
2717,0,0,0,0,0,0,0,0,0,0
2718,0,0,0,0,0,0,0,0,0,0
2719,0,0,41,26,0,0,0,0,7,4
2720,0,0,89,0,0,0,0,0,15,0
2721,0,0,20,17,0,0,0,0,3,3
2722,0,0,0,0,0,0,0,0,0,0
2723,0,0,0,0,0,0,0,0,0,0
2724,0,0,0,0,0,0,0,0,0,0
2725,0,0,0,0,0,0,0,0,0,0
2726,0,0,0,0,0,0,0,0,0,0
2727,0,0,0,0,0,0,0,0,0,0
2728,0,0,75,1,0,0,0,0,13,0
2729,0,0,84,0,0,0,0,0,14,0
2730,0,0,38,17,0,0,0,0,7,3
2731,0,0,3,81,0,0,0,0,1,13
2732,0,0,20,54,0,0,0,0,3,9
2733,0,0,78,0,0,0,0,0,13,0
2734,0,0,30,38,0,0,0,0,5,6
2735,0,0,0,75,0,0,0,0,0,12
2736,0,0,0,90,0,0,0,0,0,15
2737,0,0,0,0,0,0,0,0,0,0
2738,0,0,0,0,0,0,0,0,0,0
2739,0,0,0,0,0,0,0,0,0,0
2740,0,0,0,0,0,0,0,0,0,0
2741,0,0,0,0,0,0,0,0,0,0
2742,0,0,0,0,0,0,0,0,0,0
2743,0,0,31,1,0,0,0,0,6,0
2744,0,0,24,18,0,0,0,0,4,3
2745,0,0,1,53,0,0,0,0,0,9
2746,0,0,0,0,0,0,0,0,0,0
2747,0,0,0,0,0,0,0,0,0,0
2748,0,0,0,0,0,0,0,0,0,0
2749,0,0,0,0,0,0,0,0,0,0
2750,0,0,0,0,0,0,0,0,0,0
2751,0,0,0,0,0,0,0,0,0,0
2752,0,0,49,0,0,0,0,0,9,0
2753,0,0,73,0,0,0,0,0,12,0
2754,0,0,26,39,0,0,0,0,4,6
2755,0,0,1,46,0,0,0,0,0,7
2756,0,0,76,0,0,0,0,0,13,0
2757,0,0,62,4,0,0,0,0,11,1
2758,0,0,0,68,0,0,0,0,0,11
2759,0,0,24,42,0,0,0,0,4,7
2760,0,0,13,59,0,0,0,0,2,10
2761,0,0,0,0,0,0,0,0,0,0
2762,0,0,0,0,0,0,0,0,0,0
2763,0,0,0,0,0,0,0,0,0,0
2764,0,0,0,0,0,0,0,0,0,0
2765,0,0,0,96,0,0,0,0,0,31
2766,0,0,61,45,0,0,0,0,0,15
2767,0,0,52,38,0,0,0,0,0,13
2768,0,0,27,57,0,0,0,0,0,19
2769,0,0,0,0,0,0,0,0,0,0
2770,0,0,0,0,0,0,0,0,0,0
2771,0,0,0,0,0,0,0,0,0,0
2772,0,0,0,0,0,0,0,0,0,0
2773,0,0,0,56,0,0,0,0,0,28
2774,0,0,0,53,0,0,0,0,0,27
2775,0,0,48,3,0,0,0,0,24,1
2776,0,0,34,0,0,0,0,0,17,1
2777,0,0,62,0,0,0,0,0,29,0
2778,0,0,18,6,0,0,0,0,9,4
2779,0,0,4,13,0,0,0,0,2,7
2780,0,0,17,22,0,0,0,0,9,11
2781,0,0,57,0,0,0,0,0,27,0
2782,0,0,19,38,0,0,0,0,9,19
2783,0,0,0,53,0,0,0,0,0,18
2784,0,0,17,33,0,0,0,0,3,6
2785,0,0,0,0,0,0,0,0,0,0
2786,0,0,0,0,0,0,0,0,0,0
2787,0,0,0,0,0,0,0,0,0,0
2788,0,0,0,0,0,0,0,0,0,0
2789,0,0,1,71,0,0,0,0,0,24
2790,0,0,64,23,0,0,0,0,0,7
2791,0,0,10,86,0,0,0,0,0,28
2792,0,0,0,99,0,0,0,0,0,32
2793,0,0,0,1,0,0,0,0,0,0
2794,0,0,0,0,0,0,0,0,0,0
2795,0,0,0,0,0,0,0,0,0,0
2796,0,0,0,0,0,0,0,0,0,0
2797,0,0,16,25,0,0,0,0,8,0
2798,0,0,3,43,0,0,0,0,2,0
2799,0,0,12,2,0,0,0,0,6,0
2800,0,0,59,0,0,0,0,0,30,0
2801,0,0,26,27,0,0,0,0,13,14
2802,0,0,0,60,0,0,0,0,0,30
2803,0,0,24,15,0,0,0,0,12,7
2804,0,0,60,0,0,0,0,0,30,0
2805,0,0,45,3,0,0,0,0,22,1
2806,0,0,11,32,0,0,0,0,6,15
2807,0,0,0,68,0,0,0,0,0,25
2808,0,0,0,65,0,0,0,0,0,11
2809,0,0,0,0,0,0,0,0,0,0
2810,0,0,0,0,0,0,0,0,0,0
2811,0,0,0,0,0,0,0,0,0,0
2812,0,0,0,0,0,0,0,0,0,0
2813,0,0,116,0,0,0,0,0,0,0
2814,0,0,105,6,0,0,0,0,0,2
2815,0,0,99,0,0,0,0,0,0,0
2816,0,0,10,74,0,0,0,0,0,25
2817,0,0,0,1,0,0,0,0,0,0
2818,0,0,0,0,0,0,0,0,0,0
2819,0,0,0,0,0,0,0,0,0,0
2820,0,0,0,0,0,0,0,0,0,0
2821,0,0,15,23,0,0,0,0,7,11
2822,0,0,0,51,0,0,0,0,0,25
2823,0,0,42,3,0,0,0,0,20,2
2824,0,0,5,30,0,0,0,0,2,15
2825,0,0,68,0,0,0,0,0,33,0
2826,0,0,56,0,0,0,0,0,27,0
2827,0,0,31,9,0,0,0,0,15,4
2828,0,0,0,69,0,0,0,0,0,34
2829,0,0,0,28,0,0,0,0,0,14
2830,0,0,0,60,0,0,0,0,0,30
2831,0,0,0,54,0,0,0,0,0,26
2832,0,0,30,21,0,0,0,0,5,4
2833,0,0,0,0,0,0,0,0,0,0
2834,0,0,0,0,0,0,0,0,0,0
2835,0,0,0,0,0,0,0,0,0,0
2836,0,0,0,0,0,0,0,0,0,0
2837,0,0,5,67,0,0,0,0,0,23
2838,0,0,42,28,0,0,0,0,0,9
2839,0,0,9,33,0,0,0,0,0,11
2840,0,0,44,17,0,0,0,0,0,6
2841,0,0,0,1,0,0,0,0,0,0
2842,0,0,0,0,0,0,0,0,0,0
2843,0,0,0,0,0,0,0,0,0,0
2844,0,0,0,0,0,0,0,0,0,0
2845,0,0,3,44,0,0,0,0,2,22
2846,0,0,4,32,0,0,0,0,2,16
2847,0,0,56,3,0,0,0,0,26,1
2848,0,0,54,0,0,0,0,0,27,0
2849,0,0,52,2,0,0,0,0,27,1
2850,0,0,9,23,0,0,0,0,4,12
2851,0,0,47,0,0,0,0,0,23,0
2852,0,0,11,38,0,0,0,0,6,19
2853,0,0,0,35,0,0,0,0,0,17
2854,0,0,21,34,0,0,0,0,11,17
2855,0,0,8,42,0,0,0,0,4,20
2856,0,0,79,2,0,0,0,0,14,0
2857,0,0,0,0,0,0,0,0,0,0
2858,0,0,0,0,0,0,0,0,0,0
2859,0,0,0,0,0,0,0,0,0,0
2860,0,0,0,0,0,0,0,0,0,0
2861,0,0,74,3,0,0,0,0,0,1
2862,0,0,110,1,0,0,0,0,0,0
2863,0,0,131,0,0,0,0,0,0,0
2864,0,0,73,33,0,0,0,0,0,11
2865,0,0,0,1,0,0,0,0,0,0
2866,0,0,0,0,0,0,0,0,0,0
2867,0,0,0,0,0,0,0,0,0,0
2868,0,0,0,0,0,0,0,0,0,0
2869,0,0,0,28,0,0,0,0,0,15
2870,0,0,11,45,0,0,0,0,5,22
2871,0,0,0,22,0,0,0,0,1,12
2872,0,0,52,0,0,0,0,0,26,0
2873,0,0,13,26,0,0,0,0,7,12
2874,0,0,0,45,0,0,0,0,0,22
2875,0,0,51,6,0,0,0,0,25,3
2876,0,0,59,0,0,0,0,0,29,0
2877,0,0,64,0,0,0,0,0,34,0
2878,0,0,30,9,0,0,0,0,15,5
2879,0,0,42,3,0,0,0,0,21,2
2880,0,0,54,12,0,0,0,0,9,3
2881,0,0,0,0,0,0,0,0,0,0
2882,0,0,0,0,0,0,0,0,0,0
2883,0,0,0,0,0,0,0,0,0,0
2884,0,0,0,0,0,0,0,0,0,0
2885,0,0,0,0,0,0,0,0,0,0
2886,0,0,0,0,0,0,0,0,0,0
2887,0,0,0,64,0,0,0,0,0,15
2888,0,0,0,80,0,0,0,0,0,19
2889,0,0,13,35,0,0,0,0,2,8
2890,0,0,1,0,0,0,0,0,0,0
2891,0,0,0,0,0,0,0,0,0,0
2892,0,0,0,0,0,0,0,0,0,0
2893,0,0,0,0,0,0,0,0,0,0
2894,0,0,0,0,0,0,0,0,0,0
2895,0,0,0,0,0,0,0,0,0,0
2896,0,0,80,0,0,0,0,0,13,0
2897,0,0,86,0,0,0,0,0,15,0
2898,0,0,11,22,0,0,0,0,2,5
2899,0,0,26,2,0,0,0,0,5,0
2900,0,0,16,8,0,0,0,0,2,2
2901,0,0,84,0,0,0,0,0,14,0
2902,0,0,73,0,0,0,0,0,12,0
2903,0,0,66,4,0,0,0,0,11,1
2904,0,0,37,3,0,0,0,0,6,1
2905,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,0,0,0,0,0
2907,0,0,0,0,0,0,0,0,0,0
2908,0,0,0,0,0,0,0,0,0,0
2909,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,0,0,0,0,0,0,0
2911,0,0,27,47,0,0,0,0,5,11
2912,0,0,70,0,0,0,0,0,12,0
2913,0,0,14,65,0,0,0,0,2,15
2914,0,0,0,0,0,0,0,0,0,0
2915,0,0,0,0,0,0,0,0,0,0
2916,0,0,0,0,0,0,0,0,0,0
2917,0,0,0,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,0,0,0,0
2919,0,0,0,0,0,0,0,0,0,0
2920,0,0,19,6,0,0,0,0,3,0
2921,0,0,24,36,0,0,0,0,4,8
2922,0,0,0,66,0,0,0,0,0,16
2923,0,0,28,44,0,0,0,0,5,11
2924,0,0,0,84,0,0,0,0,0,20
2925,0,0,1,60,0,0,0,0,0,14
2926,0,0,2,55,0,0,0,0,0,13
2927,0,0,5,53,0,0,0,0,1,13
2928,0,0,0,55,0,0,0,0,0,49
2929,0,0,0,0,0,0,0,0,0,0
2930,0,0,0,0,0,0,0,0,0,0
2931,0,0,0,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0,0,0,0
2933,0,0,1,53,0,0,0,0,0,13
2934,0,0,6,64,0,0,0,0,1,21
2935,0,0,35,26,0,0,0,0,6,9
2936,0,0,5,81,0,0,0,0,1,27
2937,0,0,0,1,0,0,0,0,0,0
2938,0,0,0,0,0,0,0,0,0,0
2939,0,0,0,0,0,0,0,0,0,0
2940,0,0,0,0,0,0,0,0,0,0
2941,0,0,31,3,0,0,0,0,5,2
2942,0,0,12,13,0,0,0,0,2,9
2943,0,0,0,62,0,0,0,0,0,38
2944,0,0,0,65,0,0,0,0,0,40
2945,0,0,0,59,0,0,0,0,0,36
2946,0,0,68,1,0,0,0,0,11,1
2947,0,0,2,59,0,0,0,0,0,36
2948,0,0,0,65,0,0,0,0,0,40
2949,0,0,0,62,0,0,0,0,0,38
2950,0,0,15,42,0,0,0,0,2,26
2951,0,0,0,65,0,0,0,0,0,39
2952,0,0,0,55,0,0,0,0,0,50
2953,0,0,0,0,0,0,0,0,0,0
2954,0,0,0,0,0,0,0,0,0,0
2955,0,0,0,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0,0,0,0
2957,0,0,91,0,0,0,0,0,15,0
2958,0,0,15,37,0,0,0,0,3,12
2959,0,0,58,0,0,0,0,0,10,0
2960,0,0,49,22,0,0,0,0,9,7
2961,0,0,0,0,0,0,0,0,0,0
2962,0,0,0,0,0,0,0,0,0,0
2963,0,0,0,0,0,0,0,0,0,0
2964,0,0,0,0,0,0,0,0,0,0
2965,0,0,53,0,0,0,0,0,6,0
2966,0,0,6,50,0,0,0,0,1,30
2967,0,0,0,53,0,0,0,0,0,33
2968,0,0,0,52,0,0,0,0,0,32
2969,0,0,0,58,0,0,0,0,0,36
2970,0,0,0,65,0,0,0,0,0,40
2971,0,0,58,5,0,0,0,0,6,3
2972,0,0,17,27,0,0,0,0,2,17
2973,0,0,9,36,0,0,0,0,1,22
2974,0,0,0,65,0,0,0,0,0,40
2975,0,0,0,65,0,0,0,0,0,40
2976,0,0,21,10,0,0,0,0,5,9
2977,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,0,0,0,0,0,0,0
2979,0,0,0,0,0,0,0,0,0,0
2980,0,0,0,0,0,0,0,0,0,0
2981,0,0,0,71,0,0,0,0,0,28
2982,0,0,81,14,0,0,0,0,14,6
2983,0,0,106,1,0,0,0,0,18,0
2984,0,0,0,83,0,0,0,0,0,32
2985,0,0,0,1,0,0,0,0,0,0
2986,0,0,0,0,0,0,0,0,0,0
2987,0,0,0,0,0,0,0,0,0,0
2988,0,0,0,0,0,0,0,0,0,0
2989,0,0,0,56,0,0,0,0,0,34
2990,0,0,7,34,0,0,0,0,1,20
2991,0,0,42,25,0,0,0,0,7,15
2992,0,0,78,1,0,0,0,0,13,1
2993,0,0,5,36,0,0,0,0,1,21
2994,0,0,9,18,0,0,0,0,1,11
2995,0,0,19,13,0,0,0,0,3,8
2996,0,0,9,50,0,0,0,0,1,30
2997,0,0,51,12,0,0,0,0,8,8
2998,0,0,0,60,0,0,0,0,0,37
2999,0,0,0,65,0,0,0,0,0,40
3000,0,0,61,2,0,0,0,0,12,2
3001,0,0,0,0,0,0,0,0,0,0
3002,0,0,0,0,0,0,0,0,0,0
3003,0,0,0,0,0,0,0,0,0,0
3004,0,0,0,0,0,0,0,0,0,0
3005,0,0,0,69,0,0,0,0,0,24
3006,0,0,66,33,0,0,0,0,11,11
3007,0,0,37,51,0,0,0,0,6,17
3008,0,0,39,7,0,0,0,0,7,3
3009,0,0,0,0,0,0,0,0,0,0
3010,0,0,0,0,0,0,0,0,0,0
3011,0,0,0,0,0,0,0,0,0,0
3012,0,0,0,0,0,0,0,0,0,0
3013,0,0,2,42,0,0,0,0,0,26
3014,0,0,12,19,0,0,0,0,2,12
3015,0,0,75,0,0,0,0,0,13,0
3016,0,0,9,18,0,0,0,0,2,11
3017,0,0,0,63,0,0,0,0,0,39
3018,0,0,3,39,0,0,0,0,1,23
3019,0,0,8,10,0,0,0,0,1,6
3020,0,0,18,33,0,0,0,0,3,20
3021,0,0,75,3,0,0,0,0,12,2
3022,0,0,55,17,0,0,0,0,9,11
3023,0,0,0,43,0,0,0,0,0,27
3024,0,0,56,2,0,0,0,0,11,2
3025,0,0,0,0,0,0,0,0,0,0
3026,0,0,0,0,0,0,0,0,0,0
3027,0,0,0,0,0,0,0,0,0,0
3028,0,0,0,0,0,0,0,0,0,0
3029,0,0,0,76,0,0,0,0,0,26
3030,0,0,55,42,0,0,0,0,9,14
3031,0,0,30,54,0,0,0,0,5,18
3032,0,0,0,104,0,0,0,0,0,35
3033,0,0,0,1,0,0,0,0,0,0
3034,0,0,0,0,0,0,0,0,0,0
3035,0,0,0,0,0,0,0,0,0,0
3036,0,0,0,0,0,0,0,0,0,0
3037,0,0,7,44,0,0,0,0,1,27
3038,0,0,19,42,0,0,0,0,3,25
3039,0,0,0,65,0,0,0,0,0,39
3040,0,0,60,9,0,0,0,0,10,5
3041,0,0,31,5,0,0,0,0,5,3
3042,0,0,3,51,0,0,0,0,0,31
3043,0,0,40,19,0,0,0,0,7,12
3044,0,0,61,1,0,0,0,0,10,1
3045,0,0,37,2,0,0,0,0,6,1
3046,0,0,47,24,0,0,0,0,8,15
3047,0,0,0,61,0,0,0,0,0,38
3048,0,0,0,55,0,0,0,0,0,19
3049,0,0,0,0,0,0,0,0,0,0
3050,0,0,0,0,0,0,0,0,0,0
3051,0,0,0,0,0,0,0,0,0,0
3052,0,0,0,0,0,0,0,0,0,0
3053,0,0,0,0,0,0,0,0,0,0
3054,0,0,0,0,0,0,0,0,0,0
3055,0,0,62,13,0,0,0,0,14,0
3056,0,0,56,3,0,0,0,0,13,0
3057,0,0,9,42,0,0,0,0,2,0
3058,0,0,0,1,0,0,0,0,0,0
3059,0,0,0,0,0,0,0,0,0,0
3060,0,0,0,0,0,0,0,0,0,0
3061,0,0,0,0,0,0,0,0,0,0
3062,0,0,0,0,0,0,0,0,0,0
3063,0,0,0,0,0,0,0,0,0,0
3064,0,0,2,83,0,0,0,0,1,0
3065,0,0,51,10,0,0,0,0,11,0
3066,0,0,66,8,0,0,0,0,15,0
3067,0,0,2,97,0,0,0,0,1,0
3068,0,0,0,102,0,0,0,0,0,0
3069,0,0,58,8,0,0,0,0,0,0
3070,0,0,41,29,0,0,0,0,8,0
3071,0,0,0,92,0,0,0,0,0,0
3072,0,0,0,71,0,0,0,0,0,27
3073,0,0,0,0,0,0,0,0,0,0
3074,0,0,0,0,0,0,0,0,0,0
3075,0,0,0,0,0,0,0,0,0,0
3076,0,0,0,0,0,0,0,0,0,0
3077,0,0,0,0,0,0,0,0,0,0
3078,0,0,0,0,0,0,0,0,0,0
3079,0,0,1,63,0,0,0,0,0,0
3080,0,0,6,49,0,0,0,0,1,0
3081,0,0,17,2,0,0,0,0,4,0
3082,0,0,0,0,0,0,0,0,0,0
3083,0,0,0,0,0,0,0,0,0,0
3084,0,0,0,0,0,0,0,0,0,0
3085,0,0,0,0,0,0,0,0,0,0
3086,0,0,0,0,0,0,0,0,0,0
3087,0,0,0,0,0,0,0,0,0,0
3088,0,0,62,0,0,0,0,0,14,0
3089,0,0,33,12,0,0,0,0,7,0
3090,0,0,16,59,0,0,0,0,4,0
3091,0,0,65,6,0,0,0,0,14,0
3092,0,0,1,81,0,0,0,0,0,0
3093,0,0,10,69,0,0,0,0,2,0
3094,0,0,15,53,0,0,0,0,3,0
3095,0,0,0,75,0,0,0,0,0,0
3096,0,0,41,10,0,0,0,0,20,6
3097,0,0,0,0,0,0,0,0,0,0
3098,0,0,0,0,0,0,0,0,0,0
3099,0,0,0,0,0,0,0,0,0,0
3100,0,0,0,0,0,0,0,0,0,0
3101,0,0,72,1,0,0,0,0,0,0
3102,0,0,14,57,0,0,0,0,0,0
3103,0,0,86,26,0,0,0,0,0,0
3104,0,0,83,3,0,0,0,0,0,0
3105,0,0,0,0,0,0,0,0,0,0
3106,0,0,0,0,0,0,0,0,0,0
3107,0,0,0,0,0,0,0,0,0,0
3108,0,0,0,0,0,0,0,0,0,0
3109,0,0,100,0,0,0,0,0,0,0
3110,0,0,17,51,0,0,0,0,0,0
3111,0,0,71,0,0,0,0,0,0,0
3112,0,0,27,18,0,0,0,0,0,0
3113,0,0,2,61,0,0,0,0,0,0
3114,0,0,45,33,0,0,0,0,0,0
3115,0,0,5,65,0,0,0,0,0,0
3116,0,0,9,59,0,0,0,0,0,0
3117,0,0,0,76,0,0,0,0,0,0
3118,0,0,0,105,0,0,0,0,0,0
3119,0,0,2,83,0,0,0,0,0,0
3120,0,0,0,63,0,0,0,0,0,39
3121,0,0,0,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0,0,0,0
3123,0,0,0,0,0,0,0,0,0,0
3124,0,0,0,0,0,0,0,0,0,0
3125,0,0,1,102,0,0,0,0,0,0
3126,0,0,107,8,0,0,0,0,0,0
3127,0,0,4,100,0,0,0,0,0,0
3128,0,0,21,90,0,0,0,0,0,0
3129,0,0,0,1,0,0,0,0,0,0
3130,0,0,0,0,0,0,0,0,0,0
3131,0,0,0,0,0,0,0,0,0,0
3132,0,0,0,0,0,0,0,0,0,0
3133,0,0,4,39,0,0,0,0,0,0
3134,0,0,31,33,0,0,0,0,0,0
3135,0,0,82,3,0,0,0,0,0,0
3136,0,0,106,0,0,0,0,0,0,0
3137,0,0,46,14,0,0,0,0,0,0
3138,0,0,0,99,0,0,0,0,0,0
3139,0,0,0,28,0,0,0,0,0,0
3140,0,0,23,43,0,0,0,0,0,0
3141,0,0,11,47,0,0,0,0,0,0
3142,0,0,0,75,0,0,0,0,0,0
3143,0,0,0,103,0,0,0,0,0,0
3144,0,0,0,50,0,0,0,0,0,30
3145,0,0,0,0,0,0,0,0,0,0
3146,0,0,0,0,0,0,0,0,0,0
3147,0,0,0,0,0,0,0,0,0,0
3148,0,0,0,0,0,0,0,0,0,0
3149,0,0,1,97,0,0,0,0,0,0
3150,0,0,51,25,0,0,0,0,0,0
3151,0,0,6,94,0,0,0,0,0,0
3152,0,0,3,123,0,0,0,0,0,0
3153,0,0,0,1,0,0,0,0,0,0
3154,0,0,0,0,0,0,0,0,0,0
3155,0,0,0,0,0,0,0,0,0,0
3156,0,0,0,0,0,0,0,0,0,0
3157,0,0,50,19,0,0,0,0,0,0
3158,0,0,59,5,0,0,0,0,0,0
3159,0,0,5,30,0,0,0,0,0,0
3160,0,0,22,23,0,0,0,0,0,0
3161,0,0,55,23,0,0,0,0,0,0
3162,0,0,4,41,0,0,0,0,0,0
3163,0,0,7,62,0,0,0,0,0,0
3164,0,0,21,62,0,0,0,0,0,0
3165,0,0,69,9,0,0,0,0,0,0
3166,0,0,68,2,0,0,0,0,0,0
3167,0,0,35,46,0,0,0,0,0,0
3168,0,0,0,59,0,0,0,0,0,35
3169,0,0,0,0,0,0,0,0,0,0
3170,0,0,0,0,0,0,0,0,0,0
3171,0,0,0,0,0,0,0,0,0,0
3172,0,0,0,0,0,0,0,0,0,0
3173,0,0,99,9,0,0,0,0,0,0
3174,0,0,138,0,0,0,0,0,0,0
3175,0,0,128,0,0,0,0,0,0,0
3176,0,0,132,0,0,0,0,0,0,0
3177,0,0,0,0,0,0,0,0,0,0
3178,0,0,0,0,0,0,0,0,0,0
3179,0,0,0,0,0,0,0,0,0,0
3180,0,0,0,0,0,0,0,0,0,0
3181,0,0,0,90,0,0,0,0,0,0
3182,0,0,99,0,0,0,0,0,0,0
3183,0,0,61,8,0,0,0,0,0,0
3184,0,0,51,0,0,0,0,0,0,0
3185,0,0,39,35,0,0,0,0,0,0
3186,0,0,13,72,0,0,0,0,0,0
3187,0,0,102,0,0,0,0,0,0,0
3188,0,0,76,18,0,0,0,0,0,0
3189,0,0,8,57,0,0,0,0,0,0
3190,0,0,31,44,0,0,0,0,0,0
3191,0,0,3,81,0,0,0,0,0,0
3192,0,0,0,65,0,0,0,0,0,39
3193,0,0,0,0,0,0,0,0,0,0
3194,0,0,0,0,0,0,0,0,0,0
3195,0,0,0,0,0,0,0,0,0,0
3196,0,0,0,0,0,0,0,0,0,0
3197,0,0,0,123,0,0,0,0,0,0
3198,0,0,15,58,0,0,0,0,0,0
3199,0,0,30,77,0,0,0,0,0,0
3200,0,0,123,0,0,0,0,0,0,0
3201,0,0,0,0,0,0,0,0,0,0
3202,0,0,0,0,0,0,0,0,0,0
3203,0,0,0,0,0,0,0,0,0,0
3204,0,0,0,0,0,0,0,0,0,0
3205,0,0,28,6,0,0,0,0,0,0
3206,0,0,73,0,0,0,0,0,0,0
3207,0,0,27,26,0,0,0,0,0,0
3208,0,0,43,12,0,0,0,0,0,0
3209,0,0,36,33,0,0,0,0,0,0
3210,0,0,42,25,0,0,0,0,0,0
3211,0,0,0,81,0,0,0,0,0,0
3212,0,0,0,95,0,0,0,0,0,0
3213,0,0,3,47,0,0,0,0,0,0
3214,0,0,44,44,0,0,0,0,0,0
3215,0,0,0,78,0,0,0,0,0,0
3216,0,0,2,38,0,0,0,0,0,23
3217,0,0,0,0,0,0,0,0,0,0
3218,0,0,0,0,0,0,0,0,0,0
3219,0,0,0,0,0,0,0,0,0,0
3220,0,0,0,0,0,0,0,0,0,0
3221,0,0,0,0,0,0,0,0,0,0
3222,0,0,0,0,0,0,0,0,0,0
3223,0,0,0,54,0,0,0,0,0,27
3224,0,0,53,19,0,0,0,0,6,9
3225,0,0,94,0,0,0,0,0,10,0
3226,0,0,1,0,0,0,0,0,0,0
3227,0,0,0,0,0,0,0,0,0,0
3228,0,0,0,0,0,0,0,0,0,0
3229,0,0,0,0,0,0,0,0,0,0
3230,0,0,0,0,0,0,0,0,0,0
3231,0,0,0,0,0,0,0,0,0,0
3232,0,0,48,4,0,0,0,0,0,0
3233,0,0,85,0,0,0,0,0,0,0
3234,0,0,2,89,0,0,0,0,0,5
3235,0,0,0,83,0,0,0,0,0,5
3236,0,0,1,71,0,0,0,0,0,4
3237,0,0,89,5,0,0,0,0,0,0
3238,0,0,6,52,0,0,0,0,0,3
3239,0,0,2,76,0,0,0,0,0,4
3240,0,0,60,5,0,0,0,0,6,3
3241,0,0,0,0,0,0,0,0,0,0
3242,0,0,0,0,0,0,0,0,0,0
3243,0,0,0,0,0,0,0,0,0,0
3244,0,0,0,0,0,0,0,0,0,0
3245,0,0,0,0,0,0,0,0,0,0
3246,0,0,0,0,0,0,0,0,0,0
3247,0,0,84,0,0,0,0,0,0,0
3248,0,0,89,0,0,0,0,0,0,0
3249,0,0,69,1,0,0,0,0,0,0
3250,0,0,0,0,0,0,0,0,0,0
3251,0,0,0,0,0,0,0,0,0,0
3252,0,0,0,0,0,0,0,0,0,0
3253,0,0,0,0,0,0,0,0,0,0
3254,0,0,0,0,0,0,0,0,0,0
3255,0,0,0,0,0,0,0,0,0,0
3256,0,0,13,42,0,0,0,0,0,2
3257,0,0,72,12,0,0,0,0,0,1
3258,0,0,73,19,0,0,0,0,0,1
3259,0,0,35,25,0,0,0,0,0,1
3260,0,0,0,93,0,0,0,0,0,5
3261,0,0,64,11,0,0,0,0,0,1
3262,0,0,50,31,0,0,0,0,0,2
3263,0,0,1,55,0,0,0,0,0,3
3264,0,0,0,60,0,0,0,0,0,36
3265,0,0,0,0,0,0,0,0,0,0
3266,0,0,0,0,0,0,0,0,0,0
3267,0,0,0,0,0,0,0,0,0,0
3268,0,0,0,0,0,0,0,0,0,0
3269,0,0,18,30,0,0,0,0,3,8
3270,0,0,10,53,0,0,0,0,2,14
3271,0,0,0,102,0,0,0,0,0,26
3272,0,0,0,78,0,0,0,0,0,21
3273,0,0,0,0,0,0,0,0,0,0
3274,0,0,0,0,0,0,0,0,0,0
3275,0,0,0,0,0,0,0,0,0,0
3276,0,0,0,0,0,0,0,0,0,0
3277,0,0,0,98,0,0,0,0,0,0
3278,0,0,23,51,0,0,0,0,0,0
3279,0,0,0,93,0,0,0,0,0,0
3280,0,0,0,42,0,0,0,0,0,0
3281,0,0,59,18,0,0,0,0,0,0
3282,0,0,63,0,0,0,0,0,0,0
3283,0,0,55,11,0,0,0,0,0,0
3284,0,0,24,64,0,0,0,0,0,0
3285,0,0,0,79,0,0,0,0,0,0
3286,0,0,62,17,0,0,0,0,0,0
3287,0,0,0,95,0,0,0,0,0,0
3288,0,0,32,30,0,0,0,0,8,17
3289,0,0,0,0,0,0,0,0,0,0
3290,0,0,0,0,0,0,0,0,0,0
3291,0,0,0,0,0,0,0,0,0,0
