"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
1473,0,0,0,0,0,13845,76,78,0,2415.5,0,0,0
1474,0,0,0,0,0,19784,134,88,0,2940.25,0,0,0
1475,0,0,0,0,0,23858.25,190,87,0,3201.25,0,0,0
1476,0,0,0,0,0,25342,185,77,0,3118,0,0,0
1477,0,0,0,0,0,24175.25,156,64,0,2681.5,0,0,0
1478,0,0,0,0,0,20435.5,128,45,0,2035.5,0,0,0
1479,0,0,0,0,0,14319.5,90,23,0,1300.75,0,0,0
1480,0,0,0,0,0,7232.75,47,3,0,596.75,0,0,0
1481,0,0,0,0,0,1609.5,9,1.77635683940025e-15,0,145.25,0,0,0
1482,0,0,0,0,0,5.25,0,0,0,4,0,0,0
1483,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0
1484,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,4.44089209850063e-16,0,0,0
1486,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,-2.22044604925031e-16,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-3.46944695195361e-18,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0
1492,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,0,0,0,0,0,-3.5527136788005e-15,-2.77555756156289e-17,1.11022302462516e-16,0,2.22044604925031e-16,0,0,0
1494,0,0,0,0,0,4.75,0,3,0,19.5,0,0,0
1495,0,0,0,0,0,953.75,15,15,0,84.75,0,0,0
1496,0,0,0,0,0,3792,79,59,0,182.25,0,0,0
1497,0,0,0,0,0,6981,170,85,0,301.5,0,0,0
1498,0,0,0,0,0,9719.25,252,101,0,406.5,0,0,0
1499,0,0,0,0,0,11375,320,105,0,506,0,0,0
1500,0,0,0,0,0,11375,383,97,0,575.25,0,0,0
1501,0,0,0,0,0,10247.75,408,85,0,563.25,0,0,0
1502,0,0,0,0,0,8243.75,363,64,0,488.5,0,0,0
1503,0,0,0,0,0,5637.5,259,32,0,380,0,0,0
1504,0,0,0,0,0,2921,130,5,0,230,0,0,0
1505,0,0,0,0,0,714,26,-1.77635683940025e-15,0,75.5,0,0,0
1506,0,0,0,0,0,5,0,0,0,2,0,0,0
1507,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
1508,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,-1.77635683940025e-15,0,-4.33680868994202e-19,0,2.22044604925031e-16,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,-2.77555756156289e-17,0,-4.33680868994202e-19,0,0,0,0,0
1514,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0,0,-2.22044604925031e-16,0,-1.38777878078145e-17,0,1.11022302462516e-16,0,0,0
1516,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0,0,0,0,0,0,-5.55111512312578e-17,1.11022302462516e-16,0,1.77635683940025e-15,0,0,0
1518,0,0,0,0,0,7.75,0,4,0,70.25,0,0,0
1519,0,0,0,0,0,1170.75,29,18,0,787.5,0,0,0
1520,0,0,0,0,0,4868.75,129,64,0,2133,0,0,0
1521,0,0,0,0,0,9753.5,244,86,0,2986,0,0,0
1522,0,0,0,0,0,14007.25,341,100,0,3640.25,0,0,0
1523,0,0,0,0,0,16470.75,404,107,0,3946.25,0,0,0
1524,0,0,0,0,0,17204.25,441,101,0,3796,0,0,0
1525,0,0,0,0,0,16586.5,433,90,0,3375,0,0,0
1526,0,0,0,0,0,14684.25,377,72,0,2747.5,0,0,0
1527,0,0,0,0,0,11189.25,269,39,0,1903.75,0,0,0
1528,0,0,0,0,0,6328,133,7,0,963,0,0,0
1529,0,0,0,0,0,1610.75,27,0,0,259.5,0,0,0
1530,0,0,0,0,0,11,0,0,0,8.25,0,0,0
1531,0,0,0,0,0,-5.6843418860808e-14,0,-1.38777878078145e-17,0,0,0,0,0
1532,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,0,0,0,0,0,3.5527136788005e-15,5.55111512312578e-17,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,-5.42101086242752e-20,0,-5.55111512312578e-17,0,0,0
1536,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,0,0,0,0,0,-5.55111512312578e-17,-8.67361737988404e-19,4.33680868994202e-19,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,3.46944695195361e-18,-3.46944695195361e-18,0,-2.77555756156289e-17,0,0,0
1540,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,0,0,0,0,0,-7.105427357601e-15,0,0,0,-4.44089209850063e-16,0,0,0
1542,0,0,0,0,0,20.25,0,3,0,75.5,0,0,0
1543,0,0,0,0,0,2536,26,10,0,651.75,0,0,0
1544,0,0,0,0,0,9229.25,110,24,0,1693.25,0,0,0
1545,0,0,0,0,0,16800.75,189,29,0,2416.25,0,0,0
1546,0,0,0,0,0,22651,257,32,0,2891,0,0,0
1547,0,0,0,0,0,25993.75,309,34,0,2971,0,0,0
1548,0,0,0,0,0,26542.25,321,33,0,2812.5,0,0,0
1549,0,0,0,0,0,24744.5,315,30,0,2499.75,0,0,0
1550,0,0,0,0,0,20726.5,280,24,0,1992.5,0,0,0
1551,0,0,0,0,0,14798,200,14,0,1349,0,0,0
1552,0,0,0,0,0,7841.75,91,3,0,686.25,0,0,0
1553,0,0,0,0,0,1982,19,0,0,192.25,0,0,0
1554,0,0,0,0,0,16.25,0,0,0,9,0,0,0
1555,0,0,0,0,0,-5.6843418860808e-14,4.44089209850063e-16,0,0,-7.105427357601e-15,0,0,0
1556,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,0,-3.46944695195361e-18,-2.16840434497101e-19,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,5.55111512312578e-17,-4.33680868994202e-19,8.67361737988404e-19,0,-3.46944695195361e-18,0,0,0
1562,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,4.44089209850063e-16,0,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,-1.4210854715202e-14,5.55111512312578e-17,2.22044604925031e-16,0,0,0,0,0
1566,0,0,0,0,0,18.25,0,5,0,76,0,0,0
1567,0,0,0,0,0,2108.75,23,14,0,426.75,0,0,0
1568,0,0,0,0,0,7625.75,98,40,0,973.75,0,0,0
1569,0,0,0,0,0,13485.5,180,49,0,1408.75,0,0,0
1570,0,0,0,0,0,17855,250,56,0,1727.25,0,0,0
1571,0,0,0,0,0,20070,285,64,0,1833,0,0,0
1572,0,0,0,0,0,20383.25,312,57,0,1704.75,0,0,0
1573,0,0,0,0,0,19127.5,323,50,0,1427.25,0,0,0
1574,0,0,0,0,0,16225.25,304,36,0,1075.25,0,0,0
1575,0,0,0,0,0,11719.25,237,22,0,701,0,0,0
1576,0,0,0,0,0,6310.25,130,5,0,354.5,0,0,0
1577,0,0,0,0,0,1624,34,0,0,105,0,0,0
1578,0,0,0,0,0,25.75,0,0,0,9.25,0,0,0
1579,0,0,0,0,0,0,0,-2.77555756156289e-17,0,-7.105427357601e-15,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,1.11022302462516e-16,0,0,0
1582,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,-2.22044604925031e-16,6.93889390390723e-18,1.0842021724855e-19,0,6.93889390390723e-18,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,-1.11022302462516e-16,-1.73472347597681e-18,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,4.44089209850063e-16,0,-1.38777878078145e-17,0,-5.55111512312578e-17,0,0,0
1588,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,7.105427357601e-15,1.11022302462516e-16,0,0,-8.88178419700125e-16,0,0,0
1590,0,0,0,0,0,27.25,0,6,0,74.5,0,0,0
1591,0,0,0,0,0,2166.25,37,21,0,410,0,0,0
1592,0,0,0,0,0,7699,144,67,0,973.5,0,0,0
1593,0,0,0,0,0,13878.75,267,88,0,1516.5,0,0,0
1594,0,0,0,0,0,19010,364,104,0,1898,0,0,0
1595,0,0,0,0,0,22108.25,426,109,0,1929.75,0,0,0
1596,0,0,0,0,0,22809,454,107,0,1654,0,0,0
1597,0,0,0,0,0,21416.5,445,92,0,1280,0,0,0
1598,0,0,0,0,0,18068.75,386,68,0,948.25,0,0,0
1599,0,0,0,0,0,13007.75,277,36,0,634.75,0,0,0
1600,0,0,0,0,0,7018,145,8,0,320.25,0,0,0
1601,0,0,0,0,0,1873.5,37,-1.77635683940025e-15,0,92.75,0,0,0
1602,0,0,0,0,0,32,0,0,0,9,0,0,0
1603,0,0,0,0,0,1.13686837721616e-13,0,5.55111512312578e-17,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,-1.11022302462516e-16,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,4.44089209850063e-16,-6.93889390390723e-18,0,0,-3.46944695195361e-18,0,0,0
1608,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,-5.55111512312578e-17,0,-4.33680868994202e-19,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0
1612,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,7.105427357601e-15,-1.11022302462516e-16,1.11022302462516e-16,0,-2.22044604925031e-16,0,0,0
1614,0,0,0,0,0,35.75,1,4,0,19.5,0,0,0
1615,0,0,0,0,0,1672.75,46,12,0,88,0,0,0
1616,0,0,0,0,0,5222.5,166,36,0,200.5,0,0,0
1617,0,0,0,0,0,9018.5,296,50,0,378.5,0,0,0
1618,0,0,0,0,0,12462,396,61,0,662,0,0,0
1619,0,0,0,0,0,14541.5,457,67,0,993.5,0,0,0
1620,0,0,0,0,0,14734,483,64,0,1191.5,0,0,0
1621,0,0,0,0,0,13401.75,466,53,0,1169.25,0,0,0
1622,0,0,0,0,0,10881.75,404,43,0,1001.5,0,0,0
1623,0,0,0,0,0,7621.75,295,27,0,729.75,0,0,0
1624,0,0,0,0,0,4057.25,157,6,0,389,0,0,0
1625,0,0,0,0,0,1119.5,40,0,0,120.5,0,0,0
1626,0,0,0,0,0,22.75,0,0,0,12,0,0,0
1627,0,0,0,0,0,0,-1.77635683940025e-15,2.77555756156289e-17,0,-3.5527136788005e-15,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,3.5527136788005e-15,1.11022302462516e-16,3.46944695195361e-18,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,-5.55111512312578e-17,0,0,0,6.93889390390723e-18,0,0,0
1634,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,6.93889390390723e-18,1.38777878078145e-17,0,-1.11022302462516e-16,0,0,0
1636,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,1.11022302462516e-16,-2.22044604925031e-16,0,8.88178419700125e-16,0,0,0
1638,0,0,0,0,0,75.75,1,9,0,85.75,0,0,0
1639,0,0,0,0,0,1854,38,29,0,311.25,0,0,0
1640,0,0,0,0,0,5618,125,74,0,555.75,0,0,0
1641,0,0,0,0,0,9703.75,211,94,0,858.25,0,0,0
1642,0,0,0,0,0,13092.5,277,112,0,1160.5,0,0,0
1643,0,0,0,0,0,15405.5,299,122,0,1305.75,0,0,0
1644,0,0,0,0,0,16165.5,274,115,0,1124.25,0,0,0
1645,0,0,0,0,0,15389.25,223,100,0,781.5,0,0,0
1646,0,0,0,0,0,12885.75,167,80,0,504.25,0,0,0
1647,0,0,0,0,0,9184.75,109,46,0,287.25,0,0,0
1648,0,0,0,0,0,5056.25,45,11,0,127,0,0,0
1649,0,0,0,0,0,1438.75,11,1.77635683940025e-15,0,34.75,0,0,0
1650,0,0,0,0,0,31,0,0,0,4.5,0,0,0
1651,0,0,0,0,0,-5.6843418860808e-14,0,0,0,0,0,0,0
1652,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,-3.5527136788005e-15,0,0,0,-2.77555756156289e-17,0,0,0
1654,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,3.46944695195361e-18,4.33680868994202e-19,0,0,0,0,0
1656,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,-1.11022302462516e-16,-1.73472347597681e-18,1.38777878078145e-17,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,-2.77555756156289e-17,-1.11022302462516e-16,0,2.77555756156289e-17,0,0,0
1662,0,0,0,0,0,22,0,7,0,57,0,0,0
1663,0,0,0,0,0,460.5,4,19,0,450.5,0,0,0
1664,0,0,0,0,0,1530.25,14,40,0,1299.75,0,0,0
1665,0,0,0,0,0,3217.75,35,52,0,2073,0,0,0
1666,0,0,0,0,0,5304,63,58,0,2490,0,0,0
1667,0,0,0,0,0,7359.5,70,56,0,2672.25,0,0,0
1668,0,0,0,0,0,8662.75,58,53,0,2682.75,0,0,0
1669,0,0,0,0,0,8886.75,46,47,0,2607.75,0,0,0
1670,0,0,0,0,0,8193.75,39,38,0,2367.25,0,0,0
1671,0,0,0,0,0,6359.75,29,22,0,1805.75,0,0,0
1672,0,0,0,0,0,3738,16,6,0,979,0,0,0
1673,0,0,0,0,0,1149,5,0,0,299.75,0,0,0
1674,0,0,0,0,0,33.5,0,0,0,33.25,0,0,0
1675,0,0,0,0,0,5.6843418860808e-14,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,0,0,0,0,0,3.5527136788005e-15,2.77555756156289e-17,0,0,0,0,0,0
1678,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,1.73472347597681e-18,0,0,-6.93889390390723e-18,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,0,0,0,0,0,-5.55111512312578e-17,-8.67361737988404e-19,0,0,-6.93889390390723e-18,0,0,0
1682,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,0,0,0,0,0,0,0,0,0,-1.11022302462516e-16,0,0,0
1684,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0
1686,0,0,0,0,0,86,1,4,0,167,0,0,0
1687,0,0,0,0,0,2304,42,15,0,825.5,0,0,0
1688,0,0,0,0,0,7020.5,130,24,0,1594.75,0,0,0
1689,0,0,0,0,0,12538,197,32,0,1714.25,0,0,0
1690,0,0,0,0,0,17394.75,217,38,0,1443,0,0,0
1691,0,0,0,0,0,20484,225,41,0,1118,0,0,0
1692,0,0,0,0,0,21131.25,218,39,0,748.25,0,0,0
1693,0,0,0,0,0,19590.5,175,32,0,641.5,0,0,0
1694,0,0,0,0,0,16333.25,169,24,0,1001.5,0,0,0
1695,0,0,0,0,0,11690.75,145,15,0,1204,0,0,0
1696,0,0,0,0,0,6479.75,88,4,0,769,0,0,0
1697,0,0,0,0,0,1907.25,25,-8.88178419700125e-16,0,244.75,0,0,0
1698,0,0,0,0,0,75.5,0,0,0,40,0,0,0
1699,0,0,0,0,0,0,-8.88178419700125e-16,-5.55111512312578e-17,0,-1.4210854715202e-14,0,0,0
1700,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,0,0,0,0,0,-7.105427357601e-15,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,-2.77555756156289e-17,0,4.33680868994202e-19,0,-3.46944695195361e-18,0,0,0
1706,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,2.22044604925031e-16,1.38777878078145e-17,-6.93889390390723e-18,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,-2.22044604925031e-16,1.11022302462516e-16,0,0,0,0,0
1710,0,0,0,0,0,88.25,1,5,0,78.75,0,0,0
1711,0,0,0,0,0,1373,35,18,0,466.75,0,0,0
1712,0,0,0,0,0,3729.25,91,32,0,1083.5,0,0,0
1713,0,0,0,0,0,5882,129,39,0,1493.75,0,0,0
1714,0,0,0,0,0,7845.75,149,48,0,1743.25,0,0,0
1715,0,0,0,0,0,9231,140,51,0,1869,0,0,0
1716,0,0,0,0,0,9615,116,48,0,1799.75,0,0,0
1717,0,0,0,0,0,9333,98,38,0,1596.5,0,0,0
1718,0,0,0,0,0,8220.75,97,29,0,1367.25,0,0,0
1719,0,0,0,0,0,6373.5,92,19,0,1073.25,0,0,0
1720,0,0,0,0,0,3908,49,6,0,607.25,0,0,0
1721,0,0,0,0,0,1290.75,15,-8.88178419700125e-16,0,205.25,0,0,0
1722,0,0,0,0,0,65.75,0,0,0,36.75,0,0,0
1723,0,0,0,0,0,-5.6843418860808e-14,0,1.11022302462516e-16,0,0,0,0,0
1724,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,0,0,0,0,0,-7.105427357601e-15,0,0,0,0,0,0,0
1726,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,0,0,0,0,0,2.77555756156289e-17,0,-8.67361737988404e-19,0,6.93889390390723e-18,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,-1.38777878078145e-17,0,1.11022302462516e-16,0,0,0
1732,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,-7.105427357601e-15,1.11022302462516e-16,0,0,-1.77635683940025e-15,0,0,0
1734,0,0,0,0,0,82.25,2,7,0,98.75,0,0,0
1735,0,0,0,0,0,1390.25,45,20,0,437,0,0,0
1736,0,0,0,0,0,4030.75,153,37,0,1051.25,0,0,0
1737,0,0,0,0,0,6913.5,279,48,0,1981,0,0,0
1738,0,0,0,0,0,9873.25,361,52,0,2737.5,0,0,0
1739,0,0,0,0,0,12457.5,372,53,0,2887,0,0,0
1740,0,0,0,0,0,13827.25,350,47,0,2766,0,0,0
1741,0,0,0,0,0,13950,312,39,0,2516.5,0,0,0
1742,0,0,0,0,0,12542.25,240,30,0,1999,0,0,0
1743,0,0,0,0,0,9486,170,19,0,1301.5,0,0,0
1744,0,0,0,0,0,5680.5,101,7,0,677.5,0,0,0
1745,0,0,0,0,0,1889,29,-8.88178419700125e-16,0,235.5,0,0,0
1746,0,0,0,0,0,92.5,1,0,0,35.5,0,0,0
1747,0,0,0,0,0,0,-8.88178419700125e-16,0,0,-1.4210854715202e-14,0,0,0
1748,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0
1750,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,0,0,0,0,0,-4.44089209850063e-16,0,8.67361737988404e-19,0,0,0,0,0
1752,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,0,0,0,0,0,2.77555756156289e-17,-8.67361737988404e-19,4.33680868994202e-19,0,1.38777878078145e-17,0,0,0
1754,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,-2.22044604925031e-16,6.93889390390723e-18,-1.38777878078145e-17,0,2.22044604925031e-16,0,0,0
1756,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,0,0,0,0,0,0,-1.11022302462516e-16,-1.11022302462516e-16,0,-1.77635683940025e-15,0,0,0
1758,0,0,0,0,0,82.25,1,6,0,187.25,0,0,0
1759,0,0,0,0,0,1194.75,22,19,0,765,0,0,0
1760,0,0,0,0,0,3413.25,70,31,0,1420,0,0,0
1761,0,0,0,0,0,5934.25,133,42,0,1885,0,0,0
1762,0,0,0,0,0,8089,162,52,0,2160,0,0,0
1763,0,0,0,0,0,9756.25,197,56,0,2321.75,0,0,0
1764,0,0,0,0,0,10601.25,246,52,0,2326,0,0,0
1765,0,0,0,0,0,10840.5,264,47,0,2208.75,0,0,0
1766,0,0,0,0,0,10093,249,37,0,1968.25,0,0,0
1767,0,0,0,0,0,8097.75,211,24,0,1497,0,0,0
1768,0,0,0,0,0,5027.75,136,10,0,839,0,0,0
1769,0,0,0,0,0,1704.5,44,0,0,273.5,0,0,0
1770,0,0,0,0,0,82.25,1,0,0,40.75,0,0,0
1771,0,0,0,0,0,0,-1.77635683940025e-15,0,0,-1.4210854715202e-14,0,0,0
1772,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,0,0,0,0,0,3.5527136788005e-15,0,0,0,-2.22044604925031e-16,0,0,0
1774,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,1.73472347597681e-18,-1.73472347597681e-18,0,-6.93889390390723e-18,0,0,0
1778,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,0,0,0,0,0,0,-1.38777878078145e-17,0,0,1.11022302462516e-16,0,0,0
1780,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,0,0,0,0,0,3.5527136788005e-15,-2.22044604925031e-16,-2.22044604925031e-16,0,-1.77635683940025e-15,0,0,0
1782,0,0,0,0,0,127,4,14,0,113.25,0,0,0
1783,0,0,0,0,0,1743.5,69,38,0,458.5,0,0,0
1784,0,0,0,0,0,4998.75,194,62,0,898,0,0,0
1785,0,0,0,0,0,8527.25,327,72,0,1306.5,0,0,0
1786,0,0,0,0,0,11254.75,431,79,0,1561.5,0,0,0
1787,0,0,0,0,0,12921,505,88,0,1664.25,0,0,0
1788,0,0,0,0,0,13603.5,529,79,0,1599,0,0,0
1789,0,0,0,0,0,13525.25,490,67,0,1340,0,0,0
1790,0,0,0,0,0,12390.75,385,52,0,975.25,0,0,0
1791,0,0,0,0,0,9811.5,266,35,0,598,0,0,0
1792,0,0,0,0,0,5958.75,145,14,0,275.25,0,0,0
1793,0,0,0,0,0,2038.25,50,0,0,79.5,0,0,0
1794,0,0,0,0,0,116.5,1,0,0,9.5,0,0,0
1795,0,0,0,0,0,1.13686837721616e-13,0,0,0,-3.5527136788005e-15,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,0,0,0,0,0,3.5527136788005e-15,-2.22044604925031e-16,0,0,0,0,0,0
1798,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-6.93889390390723e-18,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,-3.5527136788005e-15,-2.22044604925031e-16,2.22044604925031e-16,0,0.249999999999999,0,0,0
1806,0,0,0,0,0,127,5,12,0,75.25,0,0,0
1807,0,0,0,0,0,1837.25,71,33,0,331.25,0,0,0
1808,0,0,0,0,0,5273.5,198,50,0,807.5,0,0,0
1809,0,0,0,0,0,9121.75,336,63,0,1480.75,0,0,0
1810,0,0,0,0,0,12153.5,439,74,0,1905.5,0,0,0
1811,0,0,0,0,0,14175.5,497,80,0,1787,0,0,0
1812,0,0,0,0,0,15037.75,498,76,0,1536.75,0,0,0
1813,0,0,0,0,0,14961.5,442,73,0,1455.75,0,0,0
1814,0,0,0,0,0,13579,384,60,0,1443.75,0,0,0
1815,0,0,0,0,0,10568.75,299,49,0,1275.5,0,0,0
1816,0,0,0,0,0,6510.5,178,19,0,818,0,0,0
1817,0,0,0,0,0,2290.25,60,0,0,300.5,0,0,0
1818,0,0,0,0,0,137.5,3,0,0,52,0,0,0
1819,0,0,0,0,0,0,3.5527136788005e-15,2.22044604925031e-16,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,1.11022302462516e-16,0,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,0,0,0,0,0,5.55111512312578e-17,1.73472347597681e-18,8.67361737988404e-19,0,-2.77555756156289e-17,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,-1.38777878078145e-17,1.38777878078145e-17,0,-2.22044604925031e-16,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,0,0,0,0,0,3.5527136788005e-15,-2.22044604925031e-16,1,0,0.75,0,0,0
1830,0,0,0,0,0,149.75,5,14,0,183.5,0,0,0
1831,0,0,0,0,0,2144.25,66,36,0,700,0,0,0
1832,0,0,0,0,0,6144.5,179,61,0,1302.25,0,0,0
1833,0,0,0,0,0,10224.5,307,88,0,1813.5,0,0,0
1834,0,0,0,0,0,13558.75,416,104,0,2023.75,0,0,0
1835,0,0,0,0,0,15857.75,475,110,0,1958.25,0,0,0
1836,0,0,0,0,0,16605,491,108,0,1773.75,0,0,0
1837,0,0,0,0,0,15930,475,103,0,1573.25,0,0,0
1838,0,0,0,0,0,13832,418,89,0,1408.5,0,0,0
1839,0,0,0,0,0,10361.75,310,65,0,1152.75,0,0,0
1840,0,0,0,0,0,6078,177,27,0,690.75,0,0,0
1841,0,0,0,0,0,2100.5,61,0.999999999999996,0,246.25,0,0,0
1842,0,0,0,0,0,131.75,3,0,0,43.25,0,0,0
1843,0,0,0,0,0,0,3.5527136788005e-15,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0,0,4.44089209850063e-16,0,0,0
1846,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0
1850,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,0,0,0,0,0,0,-1.38777878078145e-17,-2.77555756156289e-17,0,0,0,0,0
1852,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,-7.105427357601e-15,0,1,0,1.75000000000001,0,0,0
1854,0,0,0,0,0,206.5,6,24,0,413.5,0,0,0
