"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
2564,51.03,51.03,27.01,25.76,51.03,77.1,66.26,27.01,87.4996,77.09,27.01,27.01,27.01
2565,50.46,50.46,26.81,25.59,50.46,69.55,64.8,26.81,63.56,68.45,26.81,26.81,26.81
2566,49.31,49.31,25.21,24.89,49.31,64.98,57.63,25.21,50.2,57.63,25.21,25.21,25.21
2567,48.92,48.92,24.82,24.82,48.92,68.33,64.48,24.82,59.175,64.48,24.82,24.82,24.82
2568,48.01,48.01,24.42,24.42,48.01,63.98,62.55,24.42,55.99,62.55,24.42,24.42,24.42
2569,47.86,47.86,24.11,24.11,47.86,62.65,62.17,24.11,63.165,62.17,24.11,24.11,24.11
2570,47.81,47.81,24.19,24.19,47.81,62.1,62.1,24.19,54.31,62.1,24.19,24.19,24.19
2571,48.04,48.04,24.31,24.31,48.04,61.02,61.02,24.31,50.2,61.02,24.31,24.31,24.31
2572,47.82,47.82,24.43,24.43,47.82,60.57,60.57,24.43,50.2,60.57,24.43,24.43,24.43
2573,47.4,47.4,24.5,24.5,47.4,60.54,60.54,24.5,50.2,60.54,24.5,24.5,24.5
2574,47.31,47.31,24.69,24.69,47.31,62.62,62.62,24.69,50.125,62.62,24.69,24.69,24.69
2575,47.81,47.81,24.94,24.94,47.81,64.52,64.52,24.94,48.055,64.52,24.94,24.94,24.94
2576,48.14,48.14,25.82,25.82,48.14,63.57,63.57,25.82,59.575,63.57,25.82,25.82,25.82
2577,48.24,48.24,25.95,25.95,48.24,59.93,59.91,25.95,50.21,59.91,25.95,25.95,25.95
2578,48.09,48.09,24.98,24.98,48.09,56.93,55.56,24.98,26.9,55.56,24.98,24.98,24.98
2579,50.06,50.06,24.93,24.93,50.06,56.59,55,24.93,9.05,55,24.93,24.93,24.93
2580,49.08,49.08,24.7,24.7,49.08,51.94,50.7,24.7,7.1,50.7,24.7,24.7,24.7
2581,47.12,47.12,24.59,24.59,47.12,49.42,48.68,24.59,30.525,48.68,24.59,24.59,24.59
2582,46.6,46.6,24.47,24.47,46.6,48.97,48.14,24.47,39.475,48.14,24.47,24.47,24.47
2583,47.95,47.95,24.82,24.82,47.95,51.34,49.54,24.82,6.45,49.54,24.82,24.82,24.82
2584,49.9,49.9,25.76,25.76,49.9,54.55,54.55,25.76,59.35,54.55,25.76,25.76,25.76
2585,51.24,51.24,26.94,26.94,51.24,64.99,64.99,26.94,95.5,64.99,26.94,26.94,26.94
2586,51.78,51.78,26.49,26.49,51.78,76.08,76.08,26.49,28.885,76.08,26.49,26.49,26.49
2587,51.91,51.91,26.1,26.1,51.91,80.93,80.93,26.1,81.575,80.93,26.1,26.1,26.1
2588,52.38,52.38,25.58,25.58,52.38,80,79.17,27.29,73.63,79.17,25.58,25.58,25.58
2589,51.1,51.1,24.82,24.82,51.1,76.31,72.88,24.82,59.13,73.4,24.82,24.82,24.82
2590,49.47,49.47,23.75,23.75,49.47,65.21,52.83,23.75,50.05,52.3,23.75,23.75,23.75
2591,47.84,47.84,21.86,21.86,47.84,62.78,60.34,21.86,69.1,60.34,21.86,21.86,21.86
2592,47.06,47.06,22.06,22.06,47.06,58.09,55.58,22.06,49,55.58,22.06,22.06,22.06
2593,47.01,47.01,21.97,21.97,47.01,58.08,55.57,21.97,49.043945,55.57,21.97,21.97,21.97
2594,46.96,46.96,22.5,22.5,46.96,56.09,53.72,22.5,60.13,53.72,22.5,22.5,22.5
2595,47.09,47.09,23.33,23.33,47.09,57.91,55.84,23.33,60.1,55.84,23.33,23.33,23.33
2596,47.79,47.79,26.99,25.11,47.79,66.58,65.85,26.99,67.87,65.85,26.99,26.99,26.99
2597,46.54,46.54,33.31,27.46,46.54,84.9,84.9,69.94,74.905,84.9,33.31,33.31,46.54
2598,49.95,49.95,49.95,28.31,49.95,98.66,98.66,74.3,115.345,98.66,49.95,49.95,49.95
2599,53.78,53.78,53.78,29.67,53.78,117.18,117.18,78.09,96,117.18,53.78,53.78,53.78
2600,51.05,51.05,51.05,27.17,51.05,102.78,102.78,75.01,73.63,102.78,51.05,51.05,51.05
2601,51.1,51.1,51.1,25.38,51.1,89.19,65.87,65.87,0,65.87,51.1,51.1,51.1
2602,47.89,47.89,47.89,24.85,47.89,75.12,63.07,63.07,50.29,63.07,47.89,47.89,47.89
2603,46.95,46.95,46.95,24.85,46.95,66.5,53.89,53.89,0,53.89,46.95,46.95,46.95
2604,46.2,46.2,40,24.73,46.2,60.4,55.55,55.55,25.16,50,40,40,46.2
2605,46.05,46.05,34.97,24.69,46.05,59.63,48.28,46.05,50.415,48.28,34.97,34.97,46.05
2606,46.14,46.14,33.77,24.48,46.14,60.14,51,51,58.68,51,33.77,33.77,46.14
2607,46.06,46.06,32.49,24.98,46.06,59.64,55.43,55.43,3.5,55.43,32.49,32.49,46.06
2608,46.64,46.64,30.85,25.38,46.64,69.98,66.33,65.9,25.475,66.33,30.85,30.85,46.64
2609,46.81,46.81,29.04,27.1,46.81,85.04,85.04,61.57,69.805,85.04,29.04,29.04,46.81
2610,46.76,46.76,26.97,26.97,46.76,99.41,99.41,74.3,51.105,99.41,26.97,26.97,46.76
2611,46.59,46.59,26.46,26.46,46.59,100,100,46.59,51.21,100,26.46,26.46,46.59
2612,46.75,46.75,25.56,25.56,46.75,89.5,89.5,29.45,29.375,89.5,25.56,25.56,29.45
2613,46.84,46.84,24.41,24.41,46.84,73.76,65.87,27.37,58.975,65.87,24.41,24.41,24.41
2614,46.36,46.36,22.85,22.85,46.36,64.66,53.26,22.85,50.7,53.26,22.85,22.85,22.85
2615,46.33,46.33,23.66,23.66,46.33,64.54,56.29,23.66,48.25,56.29,23.66,23.66,23.66
2616,45.99,45.99,23.49,23.49,45.99,62.61,60.67,23.49,51.5,60.67,23.49,23.49,23.49
2617,45.95,45.95,23.41,23.41,45.95,62.53,62.53,23.41,58.75,61.25,23.41,23.41,23.41
2618,45.97,45.97,23.79,23.79,45.97,63.92,63.92,23.79,25.75,63.14,23.79,23.79,23.79
2619,45.93,45.93,24.4,24.4,45.93,68.61,68.61,24.4,0,68.61,24.4,24.4,24.4
2620,46.49,46.49,24.75,24.75,46.49,71.94,71.94,34.03,0,71.94,24.75,24.75,24.75
2621,45.74,45.74,26.5,26.5,45.74,85.43,85.43,73.52,75.025,85.43,26.5,26.5,26.5
2622,46.48,46.48,28.83,27.58,46.48,99.05,99.05,82.72,96.000115,99.05,28.83,28.83,46.48
2623,48.54,48.54,32.39,32.39,48.54,110.41,110.41,99.69,73.75,110.41,32.39,32.39,48.54
2624,46.56,46.56,33.49,30.09,46.56,92,92,78.13,52.5,92,42.36,42.36,46.56
2625,45.83,45.83,32.09,27.92,45.83,69.53,69.53,69.53,26.25,55.43,32.94,32.94,32.94
2626,45.63,45.63,29.54,27.2,45.63,62.27,62.27,62.27,25.785,49.16,29.54,29.54,29.54
2627,45.53,45.53,28.06,25.45,45.53,60.46,60.46,60.46,39.23636,50.69,28.06,28.06,28.06
2628,45.66,45.66,26.18,25.26,45.66,58.98,58.98,60.01,72.475,52,26.18,26.18,26.18
2629,45.62,45.62,25.07,25.07,45.62,57.87,57.87,34.92,36.225,52,25.07,25.07,25.07
2630,45.73,45.73,24.75,24.75,45.73,57.02,57.02,44.98,64.715,51.6,24.75,24.75,24.75
2631,45.74,45.74,24.24,24.24,45.74,58.83,58.83,58.83,90.92,55,24.24,24.24,24.24
2632,45.82,45.82,24.34,24.34,45.82,69.88,69.88,62.92,104.79,69.88,24.34,24.34,24.34
2633,45.71,45.71,24.87,24.87,45.71,84.98,84.98,65.65,72.88,84.98,24.87,24.87,24.87
2634,45.75,45.75,24.64,24.64,45.75,100,100,62.91,52.01,100,24.64,24.64,24.64
2635,45.82,45.82,24.52,24.52,45.82,101.73,101.73,25.44,71,101.73,24.52,24.52,24.52
2636,46.31,46.31,23.08,23.08,46.31,93.92,93.92,23.08,70.025,93.92,23.08,23.08,23.08
2637,46.4,46.4,22.42,22.42,46.4,86.91,86.91,17.63,52.05,86.91,17.63,17.63,17.63
2638,45.9,45.9,22.15,22.15,45.9,75,75,15.43,51.775,75,15.43,15.43,15.43
2639,45.22,45.22,22.02,22.02,45.22,66.75,64.72,17.19,51.775,64.72,17.19,17.19,17.19
2640,44.78,44.78,21.98,21.98,44.78,63.08,57.33,17.79,66.95,57.33,17.79,17.79,17.79
2641,44.56,44.56,22.05,22.05,44.56,62.24,55.41,17.72,59.585,55.41,17.72,17.72,17.72
2642,44.45,44.45,22.17,22.17,44.45,61.17,57.07,20.27,64.9,57.07,20.27,20.27,20.27
2643,44.39,44.39,23.12,23.12,44.39,62.4,59.08,23.12,64.9,59.08,23.12,23.12,23.12
2644,44.99,44.99,24.85,24.85,44.99,63.19,62,24.85,78.515,62,24.85,24.85,24.85
2645,45.57,45.57,27.02,27.02,45.57,81.01,81.01,27.02,85.38,81.01,27.02,27.02,27.02
2646,46.1,46.1,29.31,29.31,46.1,87.61,87.61,34.25,89.38,87.61,29.31,29.31,29.31
2647,46.24,46.24,34.12,34.12,46.24,76.24,63.6,46.68,52.1,63.6,34.12,34.12,41.3
2648,45.1,45.1,32.71,32.71,45.1,59.14,49.14,37.4,51.6,49.14,32.71,32.71,32.71
2649,43.08,43.08,29.69,29.69,43.08,51.68,27.47,35.08,63.05,48.24,29.69,29.69,29.69
2650,42.36,42.36,28.95,28.95,42.36,57.81,39.41,37.42,83.25,52.74,28.95,28.95,28.95
2651,41.55,41.55,28,28,41.55,49.39,40.34,38.33,77.875,42.92,28,28,28
2652,39.31,39.31,27.31,27.31,39.31,46.87,38.17,42.22,48.97677,39,27.31,27.31,27.31
2653,38.2,38.2,26.53,26.53,38.2,43.36,36.98,26.53,56.95,36.98,26.53,26.53,26.53
2654,36.45,36.45,25.98,25.98,36.45,41.62,30.03,34.07,48.7,35.28,25.98,25.98,25.98
2655,34.93,34.93,24.92,24.92,34.93,33.38,27.02,38.07,48.925,32.78,24.92,24.92,24.92
2656,39.68,39.68,24.68,24.68,39.68,42.06,38.53,35.52,90.6,42.06,24.68,24.68,24.68
2657,41.56,41.56,25.04,25.04,41.56,53.64,40.36,42.86,89.99,48.24,25.04,25.04,25.04
2658,41.87,41.87,25.2,25.2,41.87,73.61,40.65,39.91,87.22,72.9,25.2,25.2,25.2
2659,42.31,42.31,25.42,25.42,42.31,78.02,41.09,25.42,88.99964,78.02,25.42,25.42,25.42
2660,42.13,42.13,24.4,24.4,42.13,69.9,40.91,26.05,84.97,69.9,24.4,24.4,24.4
2661,41.44,41.44,23.53,23.53,41.44,62.35,40.24,23.53,76.75,62.35,23.53,17.49,17.49
2662,39.57,39.57,23.73,23.73,39.57,50.49,38.42,23.73,7.5,50.49,23.73,13.61,13.61
2663,38.91,38.91,21.86,21.86,38.91,46.74,21.01,10.5,22.945,49.9,10.5,10.5,10.5
2664,39.21,39.21,21.69,21.69,39.21,46.79,26.72,8.72,64.9,50.82,8.72,8.72,8.72
2665,39.22,39.22,21.56,21.56,39.22,44.35,26.79,8.78,64.9,50,8.78,8.78,8.78
2666,39.62,39.62,21.4,21.4,39.62,46.78,38.47,9.67,49.97,49.87,9.67,9.67,9.67
2667,39.73,39.73,21.43,21.43,39.73,47.21,38.58,10.33,66.425,51.6,10.33,10.33,10.33
2668,39.71,39.71,21.11,21.11,39.71,50,29.06,15.08,58.925,50,15.08,12.83,12.83
2669,42.6,42.6,21.82,21.82,42.6,66.73,38.28,38.28,73.5,66.73,21.82,15.04,15.04
2670,45.24,45.24,22.09,22.09,45.24,82.57,59.55,64.15,101.95,82.57,22.09,17.94,17.94
2671,45.48,45.48,22.52,22.52,45.48,59.34,52.36,57.92,99.75,80.4,22.52,22.52,22.52
2672,44.13,44.13,22.53,22.53,44.13,42.72,42.72,41.69,72.5,54.3,22.53,22.53,22.53
2673,42.08,42.08,22.5,22.5,42.08,35.63,35.63,60.85,85,64.18,22.5,22.5,22.5
2674,39.69,39.69,22.4,22.4,39.69,28.97,28.97,56.92,82.6,48.48,22.4,22.4,22.4
2675,38.29,38.29,22.04,22.04,38.29,17.67,17.67,43.55,84.75,40.2,22.04,17.67,17.67
2676,35.16,35.16,22,22,35.16,0.07,0.07,39.41,0,33.42,22,14.44,14.44
2677,33.58,33.58,21.71,21.71,33.62,0.06,0.06,21.71,24.4,32.51,21.71,14.76,14.76
2678,32.95,32.95,21.51,21.51,33.39,1.53,1.53,21.51,62.5,31.89,21.51,14.91,14.91
2679,35.94,35.94,21.53,21.53,35.94,15.95,15.95,21.53,50,34.92,21.53,17.93,17.93
2680,39.91,39.91,23.98,23.98,39.91,46.72,46.72,28.03,50.75,53.16,23.98,23.98,23.98
2681,42.04,42.04,22.88,22.88,42.04,51.57,42.04,42.04,74.025,51.57,22.88,22.88,42.04
2682,44.29,44.29,23.14,23.14,44.29,77.73,45.62,44.29,75.175,77.73,23.14,23.14,44.29
2683,44.05,44.05,23.03,23.03,44.05,84.42,45.36,44.05,98,84.42,23.03,23.03,44.05
2684,43.92,43.92,22.58,22.58,43.92,78.25,52.81,40.91,75.3,78.25,22.58,22.58,40.91
2685,42.93,42.93,22.48,22.48,42.93,66.75,40.05,31.47,78.5,63.72,22.48,22.48,31.47
2686,41.04,41.04,22.07,22.07,41.04,63.1,34.13,22.07,51.65,60.57,22.07,22.07,22.07
2687,43.48,43.48,21.95,21.95,43.48,66.73,42.22,16.7,51.65,62.66,16.7,16.7,16.7
2688,43.38,43.38,22.04,22.04,43.38,58.4,42.12,16.31,44.825,56.1,16.31,16.31,16.31
2689,43.67,43.67,22.31,22.31,43.67,57.48,42.4,16.12,50.55,56.27,16.12,16.12,16.12
2690,44.54,44.54,22.72,22.72,44.54,57.9,45.87,16.12,69.5,57.9,16.12,16.12,16.12
2691,45.19,45.19,22.97,22.97,45.19,57.48,46.54,16.53,38.3,57.48,16.53,16.53,16.53
2692,45.54,45.54,24.84,23.41,45.54,67,32.85,16.69,75.115,67,16.69,16.69,16.69
2693,45.72,45.72,27.29,24.03,45.72,77,52.8,40.7,72.25,77,23.92,23.92,27.7
2694,49.24,49.24,28.62,24.15,49.24,83.73,59.04,57.96,88.5,83.73,24.15,24.15,49.24
2695,53.3,53.3,29.39,24.36,53.3,83.16,66.73,62.94,88.5,83.16,24.36,24.36,53.3
2696,48.63,48.63,29.04,24.06,48.63,63.89,50.08,48.63,89.5,51.5,24.06,24.06,48.63
2697,46.98,46.98,27.98,23.73,46.98,54.38,48.39,38.58,51.6,51.05,23.07,23.07,32.55
2698,45.94,45.94,27.61,23.15,45.94,50.84,48.34,30.05,67,68.34,22.23,22.23,22.23
2699,45.28,45.28,27.12,22.94,45.28,46.72,45.6,22.12,50.075,50,22.12,22.12,22.12
2700,42.53,42.53,25.82,22.79,42.53,43.52,43.52,21.21,48.65,43.52,18.35,18.35,18.35
2701,40.01,40.01,23.37,23.02,40.01,38.73,38.73,17.18,48.55,38.73,17.18,17.18,17.18
2702,41.22,41.22,22.51,22.51,41.22,40.06,40.03,16.97,45,40.06,16.97,16.97,16.97
2703,42.83,42.83,22.41,22.41,42.83,45.29,41.87,17.01,68,45.29,17.01,17.01,17.01
2704,44,44,22.79,22.79,44,51.36,47.18,17.82,28.875,51.36,17.82,17.82,17.82
2705,45.34,45.34,22.5,22.5,45.34,64,47.07,22.01,49,64,22.01,22.01,22.01
2706,45.72,45.72,23.14,23.14,45.72,78.02,47.08,23.14,71.5,78.02,23.14,23.14,23.14
2707,46.32,46.32,23.21,23.21,46.32,81.02,48.99,17.81,92,81.02,17.81,17.81,17.81
2708,46.74,46.74,23.46,23.36,46.74,78.33,68.01,17.27,98.75,78.33,17.27,17.27,17.27
2709,46.64,46.64,23.26,23.26,46.64,70.9,52.83,17.04,83.375,70.9,17.04,17.04,17.04
2710,46.47,46.47,22.93,22.93,46.47,65.69,47.86,16.27,72.5,65.69,16.27,16.27,16.27
2711,48.24,48.24,23.83,23.83,48.24,68.51,49.69,15.12,52.615,68.51,15.12,15.12,15.12
2712,47.81,47.81,23.44,23.44,47.81,64.5,49.24,15.61,49.36,64.5,15.61,15.61,15.61
2713,47.73,47.73,23.31,23.31,47.73,61.4,49.15,16.06,57.535,61.4,16.06,16.06,16.06
2714,47.77,47.77,23.24,23.24,47.77,56.86,49.2,15.75,45,56.86,15.75,15.75,15.75
2715,47.95,47.95,23.06,23.06,47.95,54.89,49.38,15.91,45.58,54.89,15.91,15.91,15.91
2716,48.45,48.45,23.31,23.31,48.45,54.55,50.78,13.88,59.45004,54.55,13.88,13.88,13.88
2717,47.93,47.93,23.8,23.8,47.93,57.95,57.95,16.63,70.625,57.95,16.63,16.63,16.63
2718,48.49,48.49,24.31,24.31,48.49,57.51,57.51,16.62,79,57.51,16.62,16.62,16.62
2719,49.07,49.07,25.07,23.6,49.07,55.75,55.75,16.94,80,55.75,16.94,16.94,16.94
2720,48.77,48.77,25.49,23.7,48.77,54.68,54.68,17.55,80,54.68,17.55,17.55,17.55
2721,47.61,47.61,25.53,23.59,47.61,50,50,17.9,62,50,17.9,17.9,17.9
2722,46.42,46.42,25.08,23.2,46.42,47.96,47.96,17.56,72,47.96,17.56,17.56,17.56
2723,43.96,43.96,24.89,22.82,43.96,43.9,43.9,17.1,45.025,43.9,17.1,17.1,17.1
2724,40.42,40.42,23.15,22.79,40.42,32.84,32.84,16.77,45,32.84,16.77,16.77,16.77
2725,37.03,37.03,22.85,22.55,37.03,20.24,20.24,15.22,47.12,20.24,15.22,15.22,15.22
2726,37.89,37.89,22.18,22.18,37.89,19.51,19.51,14.94,45.175,19.51,14.94,14.94,14.94
2727,40.54,40.54,22.58,22.58,40.54,28.18,28.18,14.86,45,28.18,14.86,14.86,14.86
2728,43.91,43.91,22.73,22.73,43.91,48.46,48.46,17.85,17.575,48.46,17.85,17.85,17.85
2729,46.4,46.4,24.05,24.05,46.4,56.96,55.59,24.05,87.75,55.59,24.05,24.05,24.05
2730,47.38,47.38,24.41,24.41,47.38,67.65,61.35,24.41,88.15,67.65,24.41,24.41,24.41
2731,47.97,47.97,25,24.45,47.97,73.43,68.07,24.45,93,73.43,24.45,24.45,24.45
2732,47.9,47.9,25.04,24.43,47.9,68.56,60.39,24.43,79.4,68.56,24.43,24.43,24.43
2733,48.09,48.09,25.07,23.72,48.09,67.15,57.4,23.66,45.3,67.15,23.66,23.66,23.66
2734,47.97,47.97,25.06,23.73,47.97,58.42,53.11,16.46,7.85,53.11,16.46,16.46,16.46
2735,49.2,49.2,26.67,23.06,49.2,50.82,50.82,17.58,41.2,50.82,17.58,17.58,17.58
2736,47.05,47.05,26.72,22.97,47.05,48.55,48.55,15.53,42.255,48.55,15.53,15.53,15.53
2737,47.15,47.15,27.01,22.92,47.15,48.71,48.71,13.62,42.42,48.71,13.62,13.62,13.62
2738,46.85,46.85,27.11,22.89,46.85,48.3,48.3,13.28,39.58,48.3,13.28,13.28,13.28
2739,46.52,46.52,27.23,22.91,46.52,48.03,48.03,13.96,21.7204,48.03,13.96,13.96,13.96
2740,46.06,46.06,27.18,22.88,46.06,47.32,47.32,14.74,9.05,47.32,14.74,14.74,14.74
2741,44.41,44.41,27.22,22.91,44.41,44.76,44.76,16.09,26.7,44.76,16.09,16.09,16.09
2742,44.21,44.21,27.35,22.98,44.21,43.8,43.8,16.72,52.7452,43.8,16.72,16.72,16.72
2743,43.38,43.38,27.41,23.27,43.38,43.48,43.48,19.44,45,43.48,19.44,19.44,19.44
2744,39.98,39.98,27.45,23.62,39.98,37.21,37.21,19.88,40,37.21,19.88,19.88,19.88
2745,40.07,40.07,27.37,23.67,40.07,17.8,17.8,17.8,54.5,17.8,17.8,17.8,17.8
2746,39.81,39.81,27.07,23.25,39.81,15.5,15.5,15.5,75.25,15.5,15.5,15.5,15.5
2747,39.35,39.35,26.45,23.01,39.35,15.32,15.32,15.05,75,15.32,15.05,15.05,15.05
2748,39.11,39.11,26.41,22.99,39.11,1.61,1.61,1.89,54,1.61,1.89,1.89,1.89
2749,38.29,38.29,26.41,22.97,38.29,-6.94,-6.94,0.06,40,-6.94,0.06,0.06,0.06
2750,37.34,37.34,26.41,22.98,38.26,-3.29,-3.29,0.64,45,-3.29,0.64,0.64,0.64
2751,37.18,37.18,26.43,23.07,37.18,0.11,0.11,3.99,50.25,0.11,3.99,3.99,3.99
2752,40.87,40.87,26.45,21.56,40.87,18.91,18.91,18.74,37.855,19.17,18.74,18.74,18.74
2753,43.91,43.91,26.98,24.27,43.91,54.7,54.7,24.27,90.05,54.7,24.27,24.27,24.27
2754,46.35,46.35,27.34,27.34,46.35,65.93,65.93,27.34,42.605,65.93,27.34,27.34,27.34
2755,47.06,47.06,27.51,27.48,47.06,67.88,67.88,27.48,31,67.88,27.48,27.48,31.17
2756,48.35,48.35,27.91,27.48,48.35,66,66,27.48,90.37494,66,27.48,27.48,27.48
2757,49.36,49.36,27.98,26.23,49.36,64.98,64.98,26.23,51,64.98,26.23,26.23,26.23
2758,49.67,49.67,27.82,23.36,49.67,59.98,59.98,23.36,28.53852,59.98,23.36,23.36,23.36
2759,48.3,48.3,38.05,23.16,48.3,52.5,52.5,23.16,19.48,52.5,23.16,23.16,23.16
2760,47.61,47.61,37.09,22.94,47.61,51.14,51.14,22.94,24.415,51.14,22.94,22.94,22.94
2761,47.69,47.69,38.2,22.88,47.69,52.51,52.51,22.68,41.8,52.51,22.68,22.68,22.68
2762,47.94,47.94,39.34,23,47.94,51.1,51.1,23,41.83,51.1,23,23,23
2763,48.39,48.39,47.01,23.33,48.39,51.17,51.17,23.33,51.925,51.17,23.33,23.33,23.33
2764,49.51,49.51,49.51,27.16,49.51,57.06,57.06,27.16,7.85,57.06,27.16,27.16,27.16
2765,53.95,53.95,53.95,35.77,53.95,74.96,74.96,71.28,52.885,74.96,35.77,35.77,53.95
2766,79.33,79.33,79.33,67.16,79.33,81.96,81.96,79.33,87.25,81.96,67.16,67.16,79.33
2767,81.33,81.33,81.33,81.33,81.33,83.85,83.85,81.33,87.25,83.85,81.33,81.33,81.33
2768,71.93,71.93,71.93,71.93,71.93,74.23,74.23,74.41,90,74.23,71.93,71.93,71.93
2769,51.98,51.17,51.98,51.98,51.98,52.55,52.55,71.01,61.5,50.84,51.98,51.98,51.98
2770,51.07,49.59,51.07,51.07,51.07,51.07,51.07,70.65,33.29,49.5,51.07,51.07,51.07
2771,50.12,48.67,50.12,50.12,50.12,50.12,50.12,69.07,52.6,46.2,50.12,50.12,50.12
2772,48.99,47.57,48.99,48.99,48.99,48.99,48.99,69.04,78.975,46.05,48.99,48.99,48.99
2773,48.34,46.94,48.34,48.34,48.34,48.34,48.34,48.34,33.5,42.49,48.34,48.34,48.34
2774,49.14,47.71,49.14,49.14,49.14,49.14,49.14,49.14,20.55,42,49.14,49.14,49.14
2775,49.51,49.3,49.51,49.51,49.51,50.73,49.51,64.51,61.115,43.88,49.51,49.51,49.51
2776,52.49,52.49,52.49,52.49,52.49,60.97,55.32,66,90.95,45.36,52.49,52.49,52.49
2777,61.52,61.52,61.52,61.52,61.52,73.85,72.08,75.21,95.5,65,61.52,61.52,61.52
2778,76.59,76.59,76.59,76.59,76.59,79.67,79.67,78.75,76.5,79.13,76.59,76.59,76.59
2779,78.43,78.43,78.43,78.43,78.43,81.02,81.02,78.43,33.65,81.02,78.43,78.43,78.43
2780,67.79,67.79,67.79,67.79,67.79,75.05,75.05,67.79,61.275,75.05,67.79,67.79,67.79
2781,59.86,59.86,59.86,59.86,59.86,70.69,70.69,59.86,33.6,70.69,59.86,59.86,59.86
2782,51.61,51.61,45.65,45.65,51.61,63.49,63.49,45.65,7.6,63.49,45.65,45.65,45.65
2783,50.91,50.91,50.91,50.91,50.91,53.62,53.62,50.91,70.5,53.62,50.91,50.91,50.91
2784,48.5,48.5,47.73,47.73,48.5,52.02,52.02,47.73,69,52.02,47.73,47.73,47.73
2785,48.32,48.32,47.67,47.67,48.32,51.53,51.53,47.67,42.35,51.53,47.67,47.67,47.67
2786,47.96,47.96,47.17,47.17,47.96,50.32,50.32,47.17,43.54,50.32,47.17,47.17,47.17
2787,48.91,48.91,48.91,48.91,48.91,51.2,51.2,48.91,70.4,51.2,48.91,48.91,48.91
2788,51.5,51.5,51.5,51.5,51.5,55.06,55.06,51.5,75,55.06,51.5,51.5,51.5
2789,59.06,59.06,59,59,59.06,75.59,75.59,73.55,62.575,75.59,59,59,59.06
2790,80.37,80.37,80.37,80.37,80.37,82.94,82.94,80.95,64.275,82.94,80.37,80.37,80.37
2791,79.33,79.33,81.61,81.61,79.33,81.7,81.7,81.61,72.5,76.79,81.61,81.61,81.61
2792,56.6,56.6,61.75,61.75,56.6,67.05,67.05,77.21,89,51.4,61.75,61.75,61.75
2793,50.93,50.12,50.93,50.93,50.93,50.93,50.93,74.62,93,48.51,50.93,50.93,50.93
2794,49.98,48.53,49.98,49.98,49.98,49.98,49.98,77.26,37.45,45.67,49.98,49.98,49.98
2795,48.4,47,48.4,48.4,48.4,48.4,48.4,77.24,37.375,44.04,48.4,48.4,48.4
2796,46.41,45.81,46.41,46.41,46.41,46.41,46.41,65.39,57.475,42.47,46.41,46.41,46.41
2797,45.79,45.79,45.79,45.79,45.79,45.79,45.79,45.79,76.625,40.98,45.79,45.79,45.79
2798,47.22,45.85,47.22,47.22,47.22,47.22,47.22,47.22,92.494925,43.5,47.22,47.22,47.22
2799,49.06,48.35,49.06,49.06,49.06,49.06,49.06,56.05,99.5,46.8,49.06,49.06,49.06
2800,51.95,51.95,51.95,51.95,51.95,54.23,54.23,64.76,99,52.08,51.95,51.95,51.95
2801,58.85,58.85,58.85,58.85,58.85,72.55,72.55,70.31,96.999925,70,58.85,58.85,58.85
2802,58.33,58.33,58.33,58.33,58.33,80.35,80.35,70.97,94.75,80.35,58.33,58.33,58.33
2803,56.25,56.25,56.25,56.25,56.25,80.87,80.87,56.25,46.525,80.87,56.25,56.25,56.25
2804,57.72,57.72,57.72,57.72,57.72,69.91,68.73,57.72,58.5,62.33,57.72,57.72,57.72
2805,52.19,52.19,52.19,52.19,52.19,57.23,55.85,52.19,73.5,53.91,52.19,52.19,52.19
2806,48.11,48.11,48.11,48.11,48.11,54.36,49.7,48.11,57.075,49.7,48.11,48.11,48.11
2807,47.06,47.06,47.06,47.06,47.06,56.42,48.47,47.06,45.385,48.47,47.06,47.06,47.06
2808,46.39,46.39,46.39,46.39,46.39,54.37,47.77,46.39,40.86,47.77,46.39,46.39,46.39
2809,46.98,46.98,46.98,46.98,46.98,53.27,48.53,46.98,58.63,48.53,46.98,46.98,46.98
2810,47.83,47.83,47.83,47.83,47.83,53.57,53.57,47.83,71,53.57,47.83,47.83,47.83
2811,48.89,48.89,48.89,48.89,48.89,54.17,54.17,48.89,61.455,54.17,48.89,48.89,48.89
2812,52.15,52.15,52.15,52.15,52.15,55.7,54.36,52.15,51.068435,53.88,52.15,52.15,52.15
2813,69.41,69.41,69.41,69.41,69.41,71.98,71.98,69.41,78.915,71.98,69.41,69.41,69.41
2814,79.12,79.12,81.48,81.48,79.12,81.48,81.48,81.48,96.875,81.48,81.48,81.48,81.48
2815,83.09,83.09,85.57,85.57,83.09,85.57,85.57,85.57,96.875,85.57,85.57,85.57,85.57
2816,67.82,67.82,69.99,69.99,67.82,69.99,69.99,69.99,27.915,67.78,69.99,69.99,69.99
2817,54.47,52.78,54.47,54.47,54.47,54.47,54.47,69.88,42.1,49.85,54.47,54.47,54.47
2818,51.49,49.89,51.49,51.49,51.49,51.49,51.49,63.25,83,47.31,51.49,51.49,51.49
2819,49.55,48.01,49.55,49.55,49.55,49.55,49.55,65.1,82.9,45.3,49.55,49.55,49.55
2820,49.45,48.01,49.45,49.45,49.45,49.45,49.45,62.15,80.75,46.73,49.45,49.45,49.45
