"V_base","x","y","lon","lat"
132,4458602.678713,4788260.53035354,13.02901581166,66.1794394832267
132,4459277.5644531,4788045.23988202,13.0436248114675,66.177229138455
132,4460193.00652559,4785747.36168177,13.06130784309,66.15611855586
132,4460347.68228642,4784657.29726391,13.063548017995,66.146215127855
132,4508494.56871727,4809294.47464321,14.15523317979,66.34598165025
132,4509068.92216454,4808325.96138478,14.1665194421633,66.3369333223567
132,4095000.05980607,3980593.24744906,6.08782894162,58.87042310584
132,4409373.95003778,4198102.34458154,11.6219025498433,60.8744513704578
132,4407820.19323757,4198004.11688133,11.5933535596,60.87388518451
132,4408452.62846807,4193081.759285,11.60278499922,60.82945449166
132,4446644.63287169,4769570.27576706,12.748283363475,66.01516811616
132,4076870.41485653,3976784.6460318,5.77878331728,58.82692488013
132,4441756.99472064,4098997.84248605,12.15730098851,59.97501782134
132,4187730.91062305,4347891.7266092,7.44889079997444,62.2109097075989
132,4186761.22301384,4341369.70863027,7.43520673675,62.1518746724
132,4190456.1615796,4346398.64062521,7.50209843295,62.19834715491
132,4186464.27794843,4350154.1104335,7.422971088455,62.230863119465
132,4676719.78823065,5166787.50356868,18.988294413075,69.42316426422
132,4255704.81932173,4394035.80561197,8.7326133669875,62.6431917585325
132,4460477.7615245,4783621.7145259,13.06530462075,66.13681345939
132,5069946.25623396,5324707.10580219,29.76336525141,70.07885833137
132,4053485.96357001,4161612.52464129,5.1459202998225,60.472526275275
145,4056207.44775805,4155960.16304203,5.20249040595375,60.4234561735
132,4353415.98699624,4061761.57170392,10.57360209156,59.65530230015
132,4352727.46182623,4052898.66636076,10.56011716896,59.57561191746
132,4342553.4473512,4075351.18639702,10.38275919109,59.77823360057
132,4339869.75933445,4072385.32182494,10.33483961627,59.75166925648
132,4446735.71162272,4744633.29092518,12.72689211433,65.7899888869
132,4444042.34584184,4736669.50155338,12.66132436662,65.71903652208
132,4337720.5151918,4081220.34610585,10.29739445117,59.8312527287
132,4481980.67896751,4803280.74090237,13.56131942921,66.30502106507
132,4470503.17028402,4800878.98738132,13.30505431531,66.28846580622
132,4495566.74620052,4757792.66038717,13.80106233154,65.88805566862
132,4468230.49023215,4752329.5366892,13.200814595438,65.851188005822
132,4315243.34886588,4089731.53704743,9.89737970081,59.90811763218
132,4317674.23548069,4092880.85504659,9.94066438291333,59.9364820840467
132,4346596.16101165,4075164.58298115,10.45452799796,59.7763400789867
132,4340221.8352684,4078488.71314604,10.3416364849786,59.8065717892686
132,4249217.59954971,3931897.05819698,8.77152733205,58.4827448707
132,4282095.54283892,4098417.17527114,9.30489534979625,59.9845998470025
132,4327380.5789054,4071708.36449947,10.1132024814012,59.74593263298
132,4314757.03511557,4088770.12033092,9.888738838525,59.89945969
132,4317362.38070046,4093914.66766494,9.93508239259,59.94578264531
132,4321931.32471231,4071553.91846284,10.016522650425,59.74458773455
132,4325355.05778339,4112147.15382096,10.07809927833,60.10985170064
132,4326410.68769387,4109736.5132571,10.09696745431,60.08814569708
132,4201639.45203869,3912744.97491076,7.96738620811,58.30078039294
132,4298901.85428757,4124527.18385596,9.60240256448143,60.22073185711
132,4317271.27943332,4126054.64077634,9.93288339063,60.23502080302
132,4316792.68336774,4123315.46027963,9.92432434001,60.21036402904
132,4334158.09498654,4120251.3812899,10.236475415475,60.182610597165
132,4326588.1829325,4122160.21595292,10.10048170966,60.19995156326
132,4322035.21150061,4122644.85130372,10.01861667786,60.20434762258
132,4319700.68560306,4122805.70413415,9.97663283275,60.20579457139
132,4300520.60096542,4124913.19019462,9.63148888693,60.22428461813
132,4220929.91712342,3925282.61808302,8.290408698452,58.418034511998
132,4330509.073905,4119939.26311258,10.17088174381,60.17989596336
132,4327993.54097362,4121910.81599642,10.1257431492,60.19768683036
145,4267105.2750421,4000641.66730433,9.06137739555,59.10342012145
145,4266907.87890751,4004804.7399341,9.056931397102,59.140841602028
145,4292176.24795414,4002843.16720715,9.4977051560575,59.1255058904375
145,4300404.18285525,4008132.45619944,9.64059692582125,59.1735331829887
145,4279973.78862491,4055042.74981675,9.275326121085,59.594145344195
145,4278972.67588332,4053684.32027912,9.257907892225,59.5818309997725
145,4242239.43574483,4086981.1412425,8.59718660797333,59.87640129784
145,4240594.97104053,4087156.23884616,8.56783833627,59.87768101691
145,4333411.21572539,4001958.10072444,10.216236762385,59.11828984137
145,4330301.57389601,4000767.05933853,10.162009065584,59.10765029286
145,4302845.23058332,3995315.07295169,9.68423510469667,59.0583408212517
145,4302004.55377167,3995304.58273941,9.669614201625,59.058212104845
145,4302319.04149545,3994222.04028026,9.67517428341,59.04848759864
145,4313137.79063063,4023659.28115453,9.86224993522,59.313610872975
145,4318922.72119849,4011322.0543142,9.96372076621,59.202689214645
145,4338747.60031888,4041222.83766738,10.3123673854,59.4713388343867
145,4339650.63862219,4042061.36475727,10.32833285439,59.47884619118
132,4080895.33601094,4204572.91245655,5.590522345278,60.874419898394
132,4080578.09977564,4205840.96476032,5.58317043724,60.88563194603
132,4185284.21985345,4427458.13745838,7.34037277858,62.92659553769
132,4088882.41921493,4192675.41800631,5.75074739002,60.7719437133
132,4089351.19011034,4188011.18067776,5.76472054416,60.730296092975
132,4086041.81482681,4201832.61830836,5.6880501750325,60.8526590297525
145,4298537.22749924,4008470.67359515,9.60798449382167,59.1764870221267
145,4297484.68398316,4010273.85443687,9.589425419845,59.1926541852825
132,4586632.85783226,5086510.41775078,16.5161592627817,68.7924400678117
132,4583274.93566782,5088002.14904379,16.438096341105,68.808749043935
132,4579146.42525539,5082865.58274932,16.3245269257133,68.76588721836
132,4576372.04957987,5081762.23648447,16.2542347738,68.75822821839
132,4538685.85434466,5045793.33958924,15.26091646304,68.4620888556
132,4544578.03627626,5046565.33403262,15.4043224436825,68.4649349633412
132,4548949.56661896,5046314.96851021,15.50898028991,68.4595438689867
145,4228037.74615447,4081550.50076357,8.34669800861,59.82479694622
132,4514604.79970602,5029082.59625193,14.65076982079,68.32680495509
132,4519876.4757911,5041170.11504519,14.7993638758975,68.4327488237025
132,4499816.84192015,5020954.5599377,14.28312134253,68.26201810697
300,4380364.15404934,4301761.40578252,11.1217581572833,61.8128154775367
145,4324162.49444674,3996551.55491056,10.05502288156,59.06981461019
145,4322224.42225432,3995040.57127119,10.02129494669,59.056232275175
145,4337959.06600745,4019749.64945483,10.29683002765,59.2781894809
145,4328788.66726996,3995092.44062289,10.13546084009,59.056633825335
145,4324210.28378005,3993508.95166089,10.05581079306,59.042445366585
145,4343874.54711482,4013069.14128147,10.39967503969,59.2178323145467
145,4346675.85438599,4016232.4937877,10.4489864092275,59.2461384179875
145,4302215.97116784,4057620.28257275,9.66797185676,59.61882397542
145,4317176.65423034,4052613.12923409,9.93250626059,59.57415180183
145,4333388.92463153,4052759.49196764,10.218710140582,59.57531342799
145,4301381.73163812,4008361.07211264,9.65763502498571,59.1756331687143
145,4305171.38916239,3990568.47161235,9.72502801649,59.01573166752
145,4335347.44953771,4004867.23294621,10.2501579588333,59.14440170598
145,4334864.33955788,4000947.1597973,10.2414911675,59.10915399555
145,4298583.79080457,4003114.00943426,9.609335794926,59.128303807346
145,4294227.93528779,4011811.15610735,9.532379214655,59.20630223079
145,4296925.00531055,4013236.53502739,9.57933247081,59.219275859725
132,4383950.18474787,4026188.30310573,11.103556966035,59.3320362384017
132,4090913.80032264,4149817.55680013,5.83665498371,60.38804187164
132,4068101.26511235,4160613.91660466,5.41159509836857,60.4723243842229
132,4065617.56404818,4151669.49503721,5.37784908565,60.39056436364
132,4065164.8732664,4155393.54085372,5.365020148185,60.42373346826
132,4064495.41321701,4158483.0020738,5.349042836545,60.4510764739317
275,4063425.50077507,4156424.40514236,5.332298257971,60.431961303843
132,4065932.99328462,4159178.81218352,5.374164323225,60.4581703725175
132,4064045.43634828,4160161.38307905,5.338790814754,60.465879135022
145,4053796.37574707,4153118.63069121,5.16265531276,60.39647499216
132,4091919.10328919,4189147.94988514,5.81025669792,60.7418836656467
132,4064945.77183432,4149717.33417412,5.368164929283,60.372643074004
132,4066904.71742097,4143502.8801606,5.41119018914,60.3179956085067
132,4079182.67844549,4180913.54444812,5.58784423781222,60.6609534879622
132,4081244.41364732,4201782.86041112,5.60029361079,60.84955415476
132,4438159.33104764,4763446.16836881,12.5574724698133,65.9627930993433
132,4084184.90195382,4209069.04752165,5.645392716945,60.91664131584
132,4086650.06377227,4212692.54604125,5.68630027993,60.95055210755
132,4087631.07941027,4213721.19283411,5.7030932991,60.96033065222
132,4065256.17707569,4144797.42032443,5.3798928392725,60.32865458125
132,4064576.54285564,4145723.73397789,5.36649431788,60.3365717609
132,4061679.39013887,4140525.49424825,5.32084322141,60.2881924019
132,4422556.8653188,4302306.35260344,11.91902467741,61.80952880359
132,4442966.35287182,4245999.41781014,12.26801145338,61.29720960669
132,4690502.58891163,5144428.27041034,19.2478618332333,69.2059561094533
132,4829694.67528703,5332575.34720944,23.69033782668,70.67595262034
132,4831060.15197228,5330705.04261977,23.71484938803,70.6568993435733
132,4844616.80420759,5314461.28376742,23.96988904896,70.48820459132
132,4843284.02320384,5316078.31953483,23.94511092735,70.504979128965
132,4842418.28321451,5316982.77918585,23.928117814525,70.51458126644
132,4061893.57684683,4176402.30867424,5.27910305944667,60.6104101768667
132,4109940.70471847,4149339.59927174,6.180738456145,60.393391176785
132,4105445.10078966,4147189.47476693,6.101812066165,60.371869643135
132,4048335.42287752,4200212.08553989,5.00043903909,60.81578021079
132,4049580.63630457,4198577.91881035,5.02542662396,60.801900990385
145,4336290.50555329,4051496.18503155,10.2698441226963,59.5638575459425
132,4431030.30483921,4123123.24091504,11.97846637212,60.19483614497
132,4402789.88125534,4238257.85247807,11.51791339339,61.23721903605
132,4367292.11822447,4191160.93548758,10.84807424196,60.81858277029
132,4373021.09967443,4191231.0101775,10.95303582455,60.81855709453
132,4359737.16960128,4191990.50261384,10.70983912251,60.82679945282
132,4361832.55921407,4353648.28191875,10.78326592163,62.28248625318
145,4324374.21076696,4001500.65563049,10.0587810829367,59.1143320197867
145,4327583.77850157,4001428.30161685,10.11469176581,59.11364597121
145,4332245.29648783,4003041.13248537,10.19597797016,59.12806255812
132,4069918.14883287,4161926.56191328,5.44284834506286,60.4851658604429
132,4073783.7714485,4165213.70858393,5.50882042692,60.5169045082125
145,4061123.89598171,4156987.42625536,5.2899942012875,60.43564541741
132,4064936.53983637,4150777.13575906,5.36667408384667,60.38215255376
132,4063009.31088221,4154354.81135835,5.32739182372,60.41313403311
132,4381355.65429119,4021976.87605556,11.056926853205,59.294509161315
132,4377068.81007461,4016371.34009669,10.980445298025,59.24464008403
145,4345576.47134739,4020419.19848006,10.4302272177733,59.2838624083633
145,4350317.73757997,4023668.05423703,10.51365522431,59.31280571221
145,4343148.1251758,4034257.58183101,10.3891118017267,59.4084802473533
380,4055359.39681555,4149777.29626501,5.195197662015,60.3674392964937
132,4096364.45222925,4198794.63927038,5.88049205008,60.83090103096
132,4095285.82176385,4196907.55904402,5.86290080402,60.81337983838
132,4094013.9617456,4193487.98934329,5.84354336381,60.78198626503
145,4046266.3607653,4171443.63073309,5.002040417135,60.55624985068
300,4037598.93557325,4171452.43859708,4.844898453095,60.550739715915
145,4039950.49888163,4171085.86851055,4.88803340973,60.54898364753
145,4052984.62743768,4152465.32691027,5.14886096787,60.3901117351
132,4340899.62593136,4172096.29012816,10.36267874732,60.64899578382
132,4387509.8722902,4049411.8489836,11.1730151022175,59.540426266555
132,4059355.21181526,4151301.41573958,5.265310254825,60.383540299515
132,4057311.7023079,4149402.46446499,5.23088523389667,60.36526081491
132,4062488.91448679,4161865.01368415,5.308473836975,60.480249913235
132,4070046.07578012,4155592.87463606,5.45296337038667,60.4283687762167
132,4428658.80151939,4169206.38944085,11.96009548177,60.61002397992
132,4346405.96276639,4077040.35815809,10.45137380853,59.7932289227775
132,4346026.89225829,4078331.66624218,10.44479076641,59.80486951797
380,4043487.65616724,4158626.60143459,4.96916422147,60.43945192838
145,4321584.61310199,4001726.0014691,10.01018495615,59.11637126659
132,4667767.93738394,5180514.22913987,18.81418298449,69.55694086356
132,4675781.17289734,5172560.37462602,18.98603594623,69.47611100226
132,4677151.48681186,5168862.67781632,19.00669443288,69.44128595862
132,4676256.27741618,5179477.46646958,19.02346495835,69.53766025364
132,4677298.29247491,5177166.16325862,19.04102743294,69.51566751034
132,4677468.79886774,5172121.41807598,19.0266336894,69.47016892575
132,4668347.8663833,5196137.5891349,18.885836750575,69.69662495484
132,4666160.50516332,5182263.49226539,18.78011644062,69.57451928196
145,4344055.10075489,4023595.4715942,10.4039270817433,59.3125162590967
132,4089285.98616552,4149505.43051538,5.80762183493,60.384374841505
132,4061552.0965,4170077.75763282,5.28102248493,60.55342325858
132,4092535.19202998,4155475.20675196,5.85960336584,60.439717333735
132,4095588.60068405,4157977.19289192,5.91204948097,60.46378845591
132,4537443.98355407,5046218.90565021,15.23189147386,68.46678699295
132,4060668.2361255,4181886.87012663,5.249750086965,60.658913894755
132,4056461.67181347,4187124.32752647,5.16632358732,60.70337262798
132,4048073.37568157,4203717.09096822,4.99083087841,60.84707531047
132,4050029.61935687,4207828.22749399,5.02098962982,60.88522160538
132,4051021.05593338,4208237.2276248,5.03858851904,60.88951991899
132,4260421.15194699,4226564.92682617,8.87931631151,61.13551634047
132,4269572.63680816,4228872.02628435,9.04798149476,61.15749599917
132,4287227.5114103,4201942.75910479,9.37943344972,60.91681507421
132,4282989.1854967,4206452.8472228,9.30068949165,60.95706260864
132,4315373.25050731,4171997.25785978,9.89745215443,60.64852649357
132,4339506.15004577,4172091.1582316,10.33728201159,60.6490116028
132,4380494.36752109,4148533.08811771,11.07731623364,60.43328089627
132,4725609.46348373,5191986.20663326,20.31100799845,69.5870159152
132,4522066.22125736,5039783.98551535,14.8494165146,68.41883908757
145,4057842.12957031,4157533.49250887,5.2299898444075,60.43857247839
132,4069356.66280781,4129352.67225308,5.47257991496,60.192370396105
132,4064311.5925631,4137924.80008145,5.371438229185,60.26639958366
132,4073961.26831569,4177824.3133203,5.49662429992,60.630251404975
132,4132230.85237817,4287712.40941231,6.4499717951,61.64773207038
132,4131200.50808043,4297712.19094683,6.4204596923,61.73719827256
132,4480226.19675742,4845977.69741988,13.57594631566,66.69130407833
132,4479845.75215509,4840937.48156237,13.56103908285,66.64597023416
132,4477662.26526289,4807146.48543515,13.47063543399,66.341891920155
132,4481891.82194192,4804105.43871556,13.5603816788217,66.312506247855
145,4276243.37191272,4022010.35363359,9.21620529008,59.2966264341325
132,4061703.36404573,4179641.83583799,5.271476804925,60.63938105712
145,4045199.96062514,4170663.46486746,4.98376828997,60.54856962138
145,4048837.94255376,4164564.74804795,5.05790188118,60.496133581
145,4049883.37926834,4163636.4196924,5.07806256824,60.48845620808
132,4052887.51703358,4192774.67284449,5.09364764904,60.75188420241
132,4054127.941735,4189940.85117541,5.120059718745,60.72721651484
132,4126511.03035985,4380155.78106374,6.24361350796,62.476597146245
132,4137306.554696,4380121.71544041,6.45178539566,62.48133888528
132,4132840.54097801,4379392.9510806,6.3664525252375,62.4727281991075
132,4075065.42559106,4207563.57154618,5.48002614294,60.89797067521
132,4059033.89889985,4206540.72849033,5.18762561411,60.879269868435
132,4076705.6433057,4207376.99262978,5.51032055693,60.89723486777
132,4127386.38251507,4379097.03507506,6.26165095834,62.46749191415
145,4322010.59429047,3989328.73123226,10.01755039141,59.0048540092867
145,4333552.46755653,4006807.87811701,10.218970711955,59.16191206799
145,4347402.51880651,4018627.66082777,10.461978474655,59.267642989395
145,4339477.35735517,4019176.36277165,10.3233559978833,59.2729726727167
145,4341585.17194926,4018412.45621828,10.36017129011,59.266009527205
145,4342740.6540262,4018278.23906709,10.3803748759733,59.26474793274
145,4315039.75317413,3990303.37035785,9.89646617768,59.01358307888
145,4344484.47361802,4030906.21549619,10.41223010806,59.378262512835
145,4342640.69638562,4014036.09053755,10.37821132333,59.2265913552
145,4343817.37250882,4056436.48436847,10.403195450785,59.60798529312
145,4297059.6699991,4000142.61961394,9.58309300436,59.10149760078
132,4246193.17684682,3944563.76058639,8.71569527591,58.59616230251
132,4094857.99017255,3997556.96406693,6.068389828495,59.02266717898
132,4170256.32395822,4363015.99071125,7.10199434164,62.34097656592
132,4178362.55968754,4358840.89411767,7.26101212429,62.30631473892
132,4129642.42313112,4384420.50271824,6.29934001904,62.51646171158
132,4127354.15881016,4381882.90156762,6.25796690573,62.49254032987
145,4332467.6706615,4004794.61707218,10.19994353051,59.14383042964
145,4337429.11196992,4014387.43244584,10.2871564304475,59.229971233615
145,4300462.077618,3994728.65680889,9.64283940715,59.05296463057
145,4301655.42911943,4023002.44432683,9.66113264107,59.307355710445
145,4275566.85470595,4022679.22363843,9.20422110002,59.30257566181
145,4347348.3664,4035050.96913789,10.46299776963,59.41539137477
300,4176157.25035311,4272244.51423434,7.28702393863,61.5261287379
132,4204339.02412267,4247434.42102549,7.8297081111425,61.31162531077
132,4503756.67039359,4878335.20336233,14.150962888075,66.971595440995
132,4523903.67717368,4906922.73126539,14.65518688303,67.21805000317
132,4524254.08051456,4907926.85659101,14.664908718,67.22689855815
132,4465079.06463235,4819011.75054512,13.20560819127,66.45448896632
132,4464349.14171965,4826379.55654573,13.19767521291,66.52132949473
132,4480889.58931228,4852400.03479872,13.59903561333,66.74898657045
132,4480602.15004024,4848620.35772552,13.58774445771,66.71499109732
132,4480941.43055493,4853412.20951637,13.60149984563,66.758102217
132,4477710.21368617,4856468.27320057,13.53272517857,66.78720237827
132,4481053.51188011,4855398.35143712,13.60657367246,66.77598467933
132,4489147.62536705,4857942.07530066,13.79203252995,66.7950501265
132,4490634.2153171,4860274.68455209,13.82867727698,66.81537226827
132,4586937.52145262,4900942.33392269,16.08118729832,67.119963115302
132,4569755.15842194,4907729.57597236,15.7042656697925,67.1943229461675
132,4556914.90221538,4915398.56461366,15.426288327898,67.272781032234
132,4561799.9611037,4923304.57112948,15.5542024657783,67.34055825178
132,4559446.25915125,4897797.63523368,15.44922200563,67.11230488214
132,4558977.59996031,4896554.37440431,15.43610710923,67.1014302223
132,4556965.28317106,4895089.38258881,15.38747540444,67.08964436382
132,4277853.00986267,4468333.56677165,9.14355752623,63.31591491311
132,4278130.60286353,4466921.31769478,9.149433037982,63.303212044098
132,4098044.84148293,3982559.71249095,6.13850056971,58.88957398123
132,4096791.27295533,3983900.59240403,6.1155044782075,58.90100067594
132,4096281.33579549,3992598.90670505,6.09803717971,58.97885265821
132,4101575.73391205,4268612.4527611,5.89691893161,61.46104156065
132,4246651.71014098,4397795.6020775,8.555330352,62.6754976786
145,4344151.21318109,4004644.47108575,10.40363205644,59.14203400853
145,4248098.22864537,4056602.08853609,8.7118563163,59.60411081535
145,4252673.85110126,4091854.63936066,8.78142422665,59.92198089124
132,4197684.53413692,4239271.49030875,7.711229082625,61.23627013399
300,4300401.5301663,4001803.1025429,9.64113545756,59.116597954005
132,4526704.66835476,4918329.12857403,14.73896020819,67.3192697583
132,4467522.28981071,4829748.66601648,13.27223697806,66.55041868354
132,4495303.24276381,4860772.59829156,13.93452372658,66.81750488032
132,4514933.41657498,4913617.8078433,14.46089368412,67.28381830013
132,4518999.49620084,4915029.35310031,14.55649330977,67.29416542165
132,4296784.31372701,4477484.0956989,9.517971348184,63.400053751482
132,4305551.3424975,4501168.1835866,9.69023558783,63.6140905116
132,4588555.10982178,5009702.70949535,16.37037192953,68.09846987161
132,4122825.75022324,4380358.8264716,6.17234848575,62.47663463283
132,4079679.31422184,4178108.80890719,5.60024820154857,60.6360413342914
132,4079008.94641342,4179716.78200055,5.58612330497143,60.6501076464757
145,4279208.0903256,4052185.38689284,9.26235364092,59.5683677073525
145,4298767.4857003,4010911.36034288,9.61175873949,59.19845370878
132,4360596.8432398,4476885.1005825,10.78803474711,63.393396745605
132,4354536.7154146,4477226.23710983,10.66750715174,63.39703981127
132,4508521.92807039,4807127.73237699,14.15269305891,66.32641957656
132,4207108.56765137,3970422.19257293,8.032123576484,58.820643222214
132,4193135.45207222,3986029.58079373,7.78203318234,58.95726163846
132,4200844.65116372,4010313.34985057,7.902658572234,59.177685263236
132,4181835.27705822,4004163.64303063,7.5749216449325,59.1169639091387
132,4232033.17764222,4009968.76298386,8.446998997178,59.181784078032
132,4211732.6200865,4014502.91734779,8.090555298344,59.218114169568
132,4214981.86825305,3939787.53643252,8.182232270725,58.547111595325
132,4188179.67916871,3990228.21117949,7.69365397407667,58.99358941681
132,4166728.99520391,4033807.83826806,7.29126145004,59.37853434203
132,4166508.77439463,4031003.60832386,7.28937092032,59.35325242119
300,4130507.24365351,3890490.89177934,6.7752357039,58.077262858335
132,4134719.83192571,4393290.39565707,6.38791816493,62.5986499978
132,4130589.34729727,4385940.73362846,6.31596952825,62.53058761586
300,4038935.31188465,4171108.72337481,4.86960095014,60.54852836011
132,4123259.71813713,4152969.71303688,6.41781995429,60.4322724516
132,4068928.10791987,4147384.36877394,5.4428695388525,60.35401962092
132,4449231.9211056,4699140.30652288,12.73862186811,65.37848473818
132,4450633.5016186,4709633.65012125,12.7782662194,65.4726810469
132,4444680.57770376,4728749.92878206,12.667945057862,65.647324090108
300,4310611.3005269,4275204.24656976,9.80515511408,61.57773178325
132,4447698.76001727,4747384.13235114,12.75033244551,65.81448045475
132,4447812.60742433,4769937.00313343,12.774152771142,66.018060425314
132,4449199.91356732,4770237.27523068,12.80475705184,66.02026888483
132,4439122.50314744,4764096.41163234,12.57905332517,65.9683434606933
132,4440254.39982964,4764908.22745248,12.60446856785,65.97529316703
132,4209349.5675779,4317256.19262711,7.8812951345,61.94153271539
132,4080736.3579582,4320064.13528023,5.44206497516,61.9119349368
300,4100511.12789643,4091780.99923229,6.0713378475,59.87166436436
132,4073181.31903467,3981261.01184451,5.71026735181333,58.8651215610133
300,4106710.7965763,4205017.41825466,6.06309636661,60.89211914351
132,4519469.39813224,4811566.28187942,14.401287179095,66.36036620478
132,4523510.4044011,4817327.12139599,14.49970943711,66.40998388932
132,4509784.19388408,4804922.1655511,14.1773583401914,66.3058387853071
132,4284527.64979749,4093752.65337583,9.349154094898,59.942834419382
132,4409695.19699227,4478953.28826156,11.7659741195,63.403983369705
132,4408250.43555782,4482173.15526247,11.73893306651,63.4333344686
132,4391979.10752949,4483687.68135335,11.41539671268,63.45028802923
132,4283465.68729537,3977544.96962005,9.35014021501,58.8973213195
132,4275779.56649913,4104744.54779773,9.19069585447,60.04093359704
132,4276335.83396161,4105685.92039827,9.20044998137,60.0494612855
132,4265466.77275975,4126877.23826274,9.00025237611,60.238915616225
132,4603135.06573812,5035878.66307417,16.78290744986,68.32174184358
132,4204884.27882583,3905592.36828639,8.02613138345,58.23730854715
132,4344306.11918982,4080640.05809329,10.4144618257,59.825734011355
132,4424608.91965935,4660400.87535817,12.18492089736,65.03672934968
132,4459356.75004845,4790781.58747077,13.04825878681,66.20190462548
132,4335235.21425504,4077210.66749731,10.25292293565,59.79525994101
145,4301893.61633353,4003752.93154045,9.666963160645,59.134202622375
132,4263775.10051395,4391648.8374552,8.89001444678,62.62291160937
132,4286445.7590689,4386905.29659379,9.33065811109,62.58274849449
132,4083043.40601197,4324611.52417686,5.47980841257,61.95413793589
132,4345678.73109705,4079383.78252717,10.43872504244,59.81435590637
132,4483058.3594345,4803474.22666657,13.58535836547,66.30626655437
132,4485538.48821249,4810119.0339246,13.6485860850867,66.3650764828033
132,4484945.45080337,4808650.72912711,13.63359335534,66.35210435655
132,4481674.98720644,4805215.19501039,13.55697016856,66.32262382881
132,4074703.7759142,4150559.26766701,5.54319421967,60.385832460355
132,4077371.70542933,4155247.19409461,5.585760735715,60.429432739045
132,4077529.4843535,4156515.19391838,5.587099509555,60.44090825351
300,4312592.53810097,4275628.27615445,9.84229506373,61.58159542488
275,4102334.56655338,4209061.10452838,5.97838986478,60.92624158149
132,4452379.44301416,4770646.12310003,12.87464130479,66.022787066925
132,4451246.23087551,4770913.61986219,12.8501382616267,66.0256236050333
132,4450183.84762558,4770668.67443355,12.82667871562,66.023803960245
132,4295083.19908499,4143493.24617736,9.53131153936,60.39121860418
132,4334824.54856956,4116915.70768449,10.24823099508,60.1525702666
132,4503370.72735458,4777602.9301855,13.99771639672,66.06280525046
132,4205792.88316805,4379776.29241915,7.77372611159,62.50355238449
132,4209506.1065188,4010841.14973386,8.05350435116,59.18464517731
132,4197060.82305638,4013395.39239775,7.83493178669,59.20437625828
132,4207096.89275697,4275499.51966201,7.86416837891,61.56499511872
132,4166988.90484195,4055460.64519856,7.28052435327,59.57326310568
132,4161742.9949436,4036036.63384632,7.2021853091,59.3968311015
132,4645022.51282063,5014949.36631136,17.71939315601,68.09360163711
132,4380552.15368423,4458724.27114828,11.17857165769,63.2271348041867
132,4373589.41400895,4457157.58281155,11.04030230564,63.21400313072
132,4369397.49503184,4454702.3210688,10.95667788827,63.1924057629
145,4427959.89080255,4429933.97357789,12.09804148688,62.9576762226
145,4414187.6781842,4433920.26386638,11.830220037125,62.997067187455
132,4254148.0518415,4240318.73340601,8.75853655482,61.25839964712
132,5094537.8046587,5253346.92955282,29.78520867396,69.39990165016
132,5092471.56882647,5254273.41692674,29.7428163884567,69.4132095349067
132,4682153.06869142,5082202.08877558,18.82059570276,68.65749549672
132,4352961.07344041,4050543.79987716,10.56389389745,59.55440895138
132,4569215.61893039,4935808.10882275,15.75081604561,67.44779749154
132,4562831.38087005,4925793.25962104,15.58298075037,67.36224432532
132,4165467.00681563,4370632.13661072,7.003359530385,62.407729264455
132,5093431.74481293,5283877.5507807,30.00502059451,69.66590957163
132,4592611.38123448,4900584.25604259,16.20939937836,67.1121903612
132,4187538.2960956,4347202.55232948,7.44571876035,62.20464216738
132,4595233.70898398,5009129.00799828,16.52696548622,68.08765921605
132,4179731.06367463,3990725.33710887,7.54674806297,58.99551791317
132,4315199.13084569,4468662.26878789,9.88483885889,63.32121057066
300,4063092.31261292,4100653.71594558,5.39552834241,59.93110386443
132,4316820.95307477,4089207.69962927,9.92551300014,59.9034215672
132,5092017.76337984,5249631.81851658,29.69499989757,69.37433672177
132,4432815.64095698,4720525.17729964,12.4055365627,65.57698078603
132,4232394.12310726,4013885.45604934,8.45173526571,59.21707864617
132,4095499.98179451,3995331.46198356,6.08176068433,59.00300260558
132,4306645.94645398,4502538.19716492,9.7120616849,63.62648896189
132,4193414.22909158,4233497.398462,7.63584119167,61.18304357864
132,4139678.34086682,4272921.0568799,6.60406310086,61.51800147775
132,4218652.08000386,3979617.44847053,8.22734960624,58.9060434732
132,4096629.82808807,3982187.64147479,6.11440902091,58.88554109755
132,4601206.84571117,5007118.49148495,16.66310285134,68.06438903908
132,4249015.30211693,4128889.7972671,8.70343951514,60.25462785815
132,4544023.80236976,5073273.40651104,15.44755690492,68.70648181486
132,4186707.89249277,3989091.61155382,7.66879278834,58.98294091382
132,4126138.26696709,4174528.27120703,6.44916100451,60.62734325449
132,4535764.20186876,5045960.61914594,15.19093109387,68.46560363021
132,4524093.37806163,5042520.3491234,14.90333369573,68.44226199562
132,4523946.91240941,5041206.25412951,14.89731326187,68.43048489981
132,4522703.94916598,5041261.86353422,14.86753079268,68.43178384505
132,4669313.63131339,5195412.23731046,18.90757028753,69.68897648965
132,4521033.30886234,5048533.56423012,14.84101251933,68.4985456496333
350,4263741.57405223,3783653.43373504,9.05497482925,57.1519977062933
420,4351424.70756706,4029702.04580058,10.5338832615208,59.3670141378483
