Node,type,status,cap,x,y,lon,lat
-1,1,5,2,4641214.08049211,5150474.1592837,18.04687421738,69.3163374776
-1,1,5,0.8,4092118.63489031,4258145.69854859,5.73308066303,61.36193040492
-1,1,5,2.15,4093456.73394755,4188258.39097673,5.83932685255,60.73470823218
-1,1,5,2.55,4080865.94018668,4137548.48597714,5.66961488717,60.27243138746
-1,1,5,4.41,4093456.73394755,4188258.39097673,5.83932685255,60.73470823218
-1,1,5,3.5,4340338.69013482,4344032.70693206,10.36993723588,62.19743511777
-1,1,5,9.5,4112151.41529972,4011145.16026406,6.35582347932,59.15297195509
-1,1,5,2.65,4138570.8941247,4066970.5108592,6.7696350792,59.66601022259
-1,1,5,6.54,4179830.53144617,4243587.73909061,7.37697802615,61.26952200769
-1,1,5,4.2,4500136.0542826,4766130.99530362,13.91149921734,65.96098433327
-1,1,5,0.99,4081337.29115233,4246108.9704355,5.54764428752,61.24779160035
-1,1,5,0.25,4288294.40383937,4030764.45796397,9.42593583062,59.37641180176
-1,1,5,0.48,4287712.01205163,4024111.38387826,9.4167207929,59.31651836435
-1,1,5,1.05,4240146.78018987,4443066.23748789,8.40756012398,63.08220204224
-1,1,5,4.5,4694628.22148686,5168081.87632772,19.43983342746,69.413069038
-1,1,5,0.71,4273512.13022332,4292507.2351325,9.10499915427,61.73099616464
-1,1,5,3.3,4384727.96183245,4447663.57131768,11.25697749525,63.12677337016
-1,1,5,4.5,4111407.72054117,4063715.33158549,6.29261962485,59.62483065726
-1,1,5,0.05,4515721.10038018,4918029.5589438,14.48620153479,67.32318383203
-1,1,5,1,4480189.30724497,4705893.96784725,13.40646928985,65.4270914635
-1,1,5,0.95,4412381.09516471,4592493.13872301,11.88520999977,64.42722270972
-1,1,5,1.3,4413022.64755329,4592029.86088211,11.89815729023,64.42288674824
-1,1,5,1.9,4570199.24874431,4986508.45915965,15.8837079569,67.90412092234
-1,1,5,0.9,4138592.39150138,4354911.73057384,6.50247373907,62.25508361325
-1,1,5,0.99,4209893.25391756,4387752.72772204,7.84785682322,62.57654634116
-1,1,5,5.49,4183473.14086191,4252254.14845145,7.43838874988,61.34870646097
-1,1,5,2.7,4257370.14935421,4237246.22665861,8.81937454627,61.23123426005
-1,1,5,3.1,4257253.9941302,4036734.49560374,8.87943063295,59.42678878653
-1,1,5,4.7,4186073.41137615,4252690.12461288,7.48647302707,61.35347083659
-1,1,5,3.4,4108173.3299174,4183629.95091586,6.11278437053,60.70065020224
-1,1,5,1.4,4246744.1728603,4022617.65640273,8.69949129489,59.29820015548
-1,1,5,2,4697510.6126953,5174626.62381481,19.53710902928,69.46816797616
-1,1,5,0.99,4313617.69891512,4246555.53125215,9.86265451309,61.31978768257
-1,1,5,7.3,4243707.00722911,4102374.40560749,8.61768463546,60.0151489692
-1,1,5,1.9,4132602.03918306,4364142.26805891,6.37807656968,62.33540357861
-1,1,5,3.1,4262223.77209035,4082462.39340535,8.95432014915,59.83884849215
-1,1,5,5.45,4318063.46262977,4268575.78840832,9.94502693231,61.5181516313
-1,1,5,4.95,4250939.93383827,4101538.45024267,8.7472894561,60.0088364702
-1,1,5,7.5,4698921.42804713,5171295.49899801,19.55933570422,69.43652409334
-1,1,5,0.99,4654497.93029171,5092527.80628326,18.18534280108,68.78109505015
-1,1,5,2,4798239.40370215,5256573.80992705,22.45296454304,70.05484458391
-1,1,5,4.8,4211708.26958607,3963461.47393638,8.1148952422,58.7591820522
-1,1,5,0.5,4263795.79054812,3957790.36134522,9.01457250958,58.71762383985
-1,1,5,2.17,4095066.76210093,4200814.00242417,5.85444897263,60.84836235768
-1,1,5,2.25,4095101.6529849,4201881.45622627,5.85387111066,60.85797149433
-1,1,5,1.91,4095099.20992703,4201882.78582339,5.85382485792,60.85798215187
-1,1,5,1.4,4085023.38718732,4134039.62880334,5.74841313649,60.24318333376
-1,1,5,3.5,4571592.99016944,4907574.82598159,15.74588229371,67.19155520461
-1,1,5,2,4593215.36473999,4901618.34138658,16.22546313045,67.12101195654
-1,1,5,2.06,4120890.52565203,4055845.52262991,6.46735640527,59.55847773579
-1,1,5,5,4117334.31359738,4055153.22447667,6.40533212135,59.55065400912
-1,1,5,0.99,4254569.62079492,3999007.75884944,8.8435779314,59.08706448913
-1,1,5,2.9,4178435.52071213,4005560.32774541,7.5148327896,59.12846393415
-1,1,5,1.95,4134766.8197726,4367391.93517805,6.41621755742,62.36563927261
-1,1,5,2.6,4136376.02315271,4366589.6750487,6.44796430937,62.35915576448
-1,1,5,3.6,4087153.79210007,4268733.44893863,5.62776295367,61.45433667054
-1,1,5,5.5,4111994.62044213,4006729.00106538,6.35722986369,59.11323524562
-1,1,5,5,4303170.80038038,4056255.55901387,9.6849619122,59.60658435012
-1,1,5,2,4176902.75170121,4025970.83747022,7.47487575511,59.31145435104
-1,1,5,9.1,4271650.8955404,4210904.74325643,9.09099381616,60.99598134366
-1,1,5,2.4,4583552.40732164,4985167.73175837,16.19410190908,67.88148018765
-1,1,5,5.2,4675245.95420719,5092040.71684258,18.68731763235,68.75374502565
-1,1,5,5.01,4226411.88428327,4392261.23191267,8.16522023531,62.62137958553
-1,1,5,5.3,4227076.02170536,4386575.00423952,8.18115548776,62.5703081192
-1,1,5,4,4367610.32213194,4283707.47976694,10.8762664365,61.65184111981
-1,1,5,2.8,4216661.38453731,4388530.49808642,7.97841579001,62.58536190844
-1,1,5,3,4493759.99245146,4819111.48906683,13.84260852681,66.44223233511
-1,1,5,0.7,4477312.02320314,4805957.47568585,13.46145169583,66.33131630005
-1,1,5,0.8,4477789.12420377,4806342.99231023,13.47246612023,66.33458127477
-1,1,5,0.8,4479163.34285198,4806853.63260797,13.50347264639,66.33856728274
-1,1,5,1.2,4107731.49700967,4138257.80686816,6.15234452212,60.29274616766
-1,1,5,4.85,4067555.88589735,4300796.56118865,5.21919331371,61.73096434239
-1,1,5,0.99,4225804.73485091,4234951.48246749,8.23502680559,61.20465132025
-1,1,5,0.99,4233995.37094273,4230532.82547043,8.388815957,61.16663835688
-1,1,5,4.9,4531313.28882936,4873455.0727386,14.76653501794,66.91153235541
-1,1,5,6.8,4531198.4532261,4872657.08589318,14.76257593769,66.90440543722
-1,1,5,5.3,4400245.11191145,4245034.54256716,11.4734898641,61.29871205958
-1,1,5,0.99,4177016.75774309,4007287.69903977,7.48900622887,59.14354329573
-1,1,5,0.99,4151803.24618368,4289225.59841443,6.81615211586,61.66975363881
-1,1,5,2.75,4100978.54304269,4293754.4261086,5.85639200198,61.68671574668
-1,1,5,3.15,4575359.05114377,4979863.39202535,15.98987913635,67.84020325191
-1,1,5,3.1,4507673.19644748,4772802.16417153,14.08504336123,66.0172432785
-1,1,5,0.38,4286043.48663776,4145838.34233214,9.36744116403,60.41169314479
-1,1,5,0.75,4524296.44794077,5036883.73425236,14.89751003968,68.39121232177
-1,1,5,1.2,4145908.4848593,3926847.91875601,7.00873469141,58.40987203453
-1,1,5,4.4,4507941.95758637,4884312.94505983,14.25494136116,67.0232616634
