"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
1915,2109,7588,2828,3586,3420,63621,1794,9238,33066.5,8893,2973,6254,10244
1916,2059,7432,2823,3449,3413,61739,1817,9100,31291.5,8829,2856,6144,10099
1917,2048,7282,2836,3475,3430,59199,1767,8880,28444.5,8829,2798,6150,9955
1918,2025,7119,2771,3194,3378,56676,1575,8674,25273,8800,2672,6201,9845
1919,1976,6896,2718,2910,3280,53629,1432,8751,22699.5,8561,2443,6243,9742
1920,1904,6442,2917,2985,3211,52201,1188,8294,21854.5,8427,2297,5759,9951
1921,1918,6323,2935,2944,3241,50717,1088,8165,21258,8160,2214,5731,9902
1922,1913,6294,2982,2986,3306,49918,1078,8055,21283,8119,2197,5910,9890
1923,1908,6306,3064,2988,3309,49484,1078,7919,21199,8175,2195,6000,9936
1924,1899,6387,3097,3460,3334,51315,1072,8065,21376.5,8484,2838,6193,10071
1925,1917,7121,3125,3503,3378,53986,1191,8789,22444.5,9260,3021,6482,10520
1926,2117,8580,3162,3482,4269,59734,1630,9171,25704,10377,2993,6859,10716
1927,2111,9259,3231,3603,5404,66268,2056,9272,30800.5,11007,3193,6851,10772
1928,2107,9295,3340,3663,5510,71702,2128,9135,31224,11385,3337,6645,10585
1929,2097,9109,3362,3681,5195,74472,2095,9057,31879,11496,3361,6388,10470
1930,2011,9105,3354,3723,4932,75761,1905,8801,31951,11353,3331,6247,10369
1931,1963,9016,3309,3769,4579,75960,1773,8462,30678,10947,3239,6225,10308
1932,1934,8868,3287,3745,4362,74975,1669,8396,30273,10255,3083,6220,10267
1933,1931,8801,3293,3752,4018,73728,1295,8270,29078.5,9838,2762,6444,10224
1934,1941,8743,3404,3691,3925,70879,1366,8260,28915,10291,2671,6582,10151
1935,1983,8732,3403,3608,3943,68258,1390,8387,29358.5,10473,2542,6721,10080
1936,1906,8732,3382,3549,4192,64893,1467,8652,31528.5,11153,2484,6653,10052
1937,2076,8771,3400,3440,4515,63930,1756,9039,33473,11704,2528,6788,10143
1938,2080,8870,3401,3444,4827,64380,1806,9253,35224.5,12070,2684,6763,10324
1939,2042,8866,3413,3256,5019,64812,1798,8858,34714,12067,2655,6776,10418
1940,2033,8397,3378,3104,3885,63632,1657,8669,32060.5,11930,2736,6726,10396
1941,2079,7991,3099,2936,3834,61481,1528,8650,28653,11959,2732,6492,10319
1942,2013,7152,3049,2905,3601,59406,1387,8549,25646,11849,2796,6361,10201
1943,2003,6534,3050,3033,3339,55923,1127,8307,22633.5,11172,2801,6312,9880
1944,1956,6353,2981,2788,3177,52287,959,8159,22038,10440,2566,6361,9442
1945,1927,6353,2995,2680,3060,51554,953,8133,21935,10350,2515,6408,9321
1946,1937,6335,2919,2638,2966,50419,1055,8149,21568,10071,2547,6423,9290
1947,1912,6349,2993,2696,2964,50226,1030,8161,21142,10035,2580,6443,9281
1948,1916,6463,3039,2777,2993,51717,1141,8526,22074,10394,2645,6559,9462
1949,1988,7198,3030,2895,3176,53979,1484,9207,23604,11323,2945,6821,9637
1950,2054,8285,3100,2903,3990,59408,1756,9707,27052.5,12283,2967,7149,9780
1951,2050,8570,3095,2949,5480,63965,2260,10039,28834.5,12946,3022,7187,9856
1952,2080,8411,3142,3065,5624,69113,2319,10094,29043,13020,3206,7031,9842
1953,2074,8232,3178,3079,5246,71653,2296,9840,28852.5,12874,3125,6961,9768
1954,2010,8161,3166,3082,4793,73322,1857,9491,29306,12576,3086,6869,9756
1955,2009,7988,3211,3037,4279,74051,1817,9352,27164.5,12238,3124,6917,9806
1956,1989,7686,3145,3046,3962,73955,1759,9209,27140.5,12141,3118,6889,9890
1957,1979,7542,3105,2980,3663,72085,1699,9116,27207.5,12035,3031,6905,9973
1958,1977,7480,3140,2943,3521,69447,1668,9065,27823.5,12190,3033,6933,10034
1959,1960,7529,3126,2933,3508,65829,1674,9105,28883,12512,3041,6905,10100
1960,1970,7542,3061,2947,3615,62089,1699,9457,31187,12896,2985,7014,10239
1961,2039,7664,3041,2900,3901,60991,1799,9691,34181,12953,2999,7135,10502
1962,2053,7893,2951,2964,4050,60569,2184,9931,34765.5,13190,3251,7013,10802
1963,2084,7927,2744,2978,3525,63381,2192,9383,33803,13278,3267,7007,11001
1964,2088,7775,2674,2727,3386,62967,2116,8950,31704,13138,2961,6797,10820
1965,2078,7681,2448,2521,3293,62028,1563,8813,28979.5,12784,2813,6584,10786
1966,2058,7374,2321,2337,3160,59491,1138,8783,26246,12733,2614,6405,10780
1967,2046,6595,2110,2223,3033,56805,961,8550,23878,12612,2584,6175,10786
1968,2007,6170,1802,1944,3025,53296,1038,8389,22822,12294,2948,5246,10731
1969,2005,6069,1828,1955,2822,50847,1037,8364,22916.5,11871,2821,4916,10783
1970,2004,6002,2007,1888,2678,50356,1037,8323,22412,11644,2752,4856,10839
1971,1997,5959,1942,1999,2647,50653,1036,8364,22328,11739,2707,5025,10904
1972,1994,6031,2158,2094,2686,52958,1008,8453,22393.5,11828,2826,5516,10968
1973,2024,6342,2671,2192,3053,57159,960,8700,24600.5,12686,3044,6194,11030
1974,2097,7226,3048,2443,3243,63435,1318,9211,27344,13416,3072,6988,11161
1975,2135,7861,3205,2595,3660,70477,1398,9776,30183.5,13830,3045,7226,11476
1976,2139,7919,3201,2592,3809,78101,1402,9889,30538.5,13997,3011,7186,11525
1977,2120,7604,3305,2724,3766,82497,1179,9861,30246,14109,2943,7059,11571
1978,2035,6961,3434,2667,3614,86122,1065,9814,28636.5,13816,2998,7051,11587
1979,1938,7037,3360,2522,3611,87311,1020,9726,27787.5,13333,2989,7024,11593
1980,1883,6838,3280,2445,3460,88760,1021,9615,27389,13025,3145,7035,11531
1981,1993,6794,3174,2390,3109,87888,1016,9473,26780,12595,3239,6991,11429
1982,1889,6702,3112,2488,3253,83602,1020,9423,27217,12544,3217,6908,11365
1983,2064,6805,3086,2417,3471,77774,1001,9489,28036,12695,3273,7050,11294
1984,2107,7042,3079,2386,3531,70717,1102,9704,30537,12923,3304,7160,11274
1985,2136,7548,3137,2393,3572,64242,1413,9919,33192,13225,3325,7116,11249
1986,2144,8051,3217,2456,3660,62634,1882,10024,35168.5,13380,3452,7097,11252
1987,2169,7572,3212,2472,3579,63783,1959,9709,33947,13370,3459,7103,11177
1988,2138,7328,3187,2468,3525,63394,1904,8817,31801,12369,3464,6983,10797
1989,2093,7237,2958,2417,3459,61457,1780,8539,30216,11311,3415,6628,10647
1990,2039,7086,2632,2401,3360,58570,1438,8359,26538,10787,3240,6331,10477
1991,1993,6591,2509,2370,3236,54782,1313,8238,23728.5,9765,3152,5996,10345
1992,2011,6407,2533,2320,3124,53445,1145,8026,22231.5,9778,2752,5449,10351
1993,2008,6339,2475,2317,3113,52060,1031,7975,20766,9694,2698,5108,10277
1994,2024,6315,2484,2342,3102,50869,991,7924,20079.5,9458,2672,5099,10251
1995,1952,6399,2463,2311,3106,49667,955,7929,19572.5,9325,2640,5247,10245
1996,1929,6582,2629,2371,3128,50460,979,8074,19483,9489,2628,6024,10229
1997,1957,7024,2562,2772,3187,53061,1305,8594,20721.5,9937,3487,6049,10254
1998,2059,7797,2442,3221,3620,58341,1721,8951,23775,10571,3667,6579,10560
1999,2180,8657,2481,3484,4276,66728,1796,9114,26763.5,11084,3625,6806,10639
2000,2181,8587,2549,3759,4613,74092,1792,9085,27261.5,11138,3569,6615,10663
2001,2193,8442,2598,3820,4436,78905,1740,8902,26901,11083,3406,6492,10716
2002,2159,8431,2565,3859,4542,80682,1477,8719,26333,10972,3268,6469,10820
2003,2113,7717,2614,3818,3904,81184,1218,8516,26245.5,11159,3180,6511,11002
2004,2118,7418,2625,3774,3675,80789,1127,8435,25748.5,11344,3167,6539,11054
2005,2114,6999,2649,3722,3608,78909,1086,8383,24710,11203,3134,6564,11179
2006,2139,6431,2663,3705,3532,75826,1087,8396,25122,11152,3113,6640,11073
2007,2159,7105,2686,3722,3600,70374,1098,8481,26028,11188,3076,6583,10976
2008,2164,7337,2751,3663,3631,65130,1192,8654,28969.5,11566,3054,6690,10933
2009,2173,7784,2909,3580,3755,61181,1477,8982,31340.5,12002,3074,6755,10854
2010,2200,8081,2932,3597,3840,60336,1645,9175,32686,12403,3123,6797,10833
2011,2205,7953,2976,3591,3754,61496,1893,8847,31949.5,12522,3158,6874,10800
2012,2088,7407,2891,3585,3603,61544,1720,8510,29566.5,12245,3164,6840,10720
2013,2076,7457,2785,3406,3305,60760,1321,8015,26718,11827,3111,6743,10359
2014,2011,7167,2703,3335,3250,58625,1308,7638,24997,11449,2964,6624,10176
2015,1998,6703,2437,2999,3147,55896,1107,7258,24412.5,10514,2782,6394,10055
2016,2000,6283,2233,3002,3071,51359,967,7066,24258,10111,2465,6214,9977
2017,2034,6078,2292,2731,3099,50469,920,6907,24144.5,9950,2646,6177,9885
2018,1990,5987,2448,2758,3018,50271,914,6906,23838,9712,2599,6082,9810
2019,1991,6051,2544,2790,3041,50206,914,6956,23480,9475,2592,6054,9749
2020,1993,6203,2774,3389,3066,50688,947,7130,23131,9529,2745,6057,9713
2021,2014,6443,2877,3888,3096,53976,1107,8013,23480,10048,2825,6190,9837
2022,2093,7994,3047,3957,3309,59919,1383,8523,24999,10730,3074,6427,10215
2023,2194,8744,3225,4100,3711,68429,1654,8661,25950,11201,3108,6572,10309
2024,2238,8819,3167,4086,3819,76704,1601,8543,25991,11195,3009,6585,10307
2025,2227,8276,3149,4141,3450,81927,1145,8495,26496,11022,2983,6603,10354
2026,2211,7896,3077,4083,3392,84567,1014,8410,26400.5,10485,2988,6725,10420
2027,2142,6729,2986,3941,2872,85740,851,8261,26292.5,9804,2947,6893,10528
2028,1973,5786,2943,3672,2518,86136,782,8078,26181.5,9272,2932,7040,10607
2029,1927,5745,2889,3405,2555,83713,782,8069,25764.5,9191,2977,7198,10642
2030,2026,6299,2770,3224,2775,78681,785,8064,25517.5,9319,3041,7295,10615
2031,2129,6586,2986,3090,2935,72807,792,8048,24957.5,9211,3060,7369,10574
2032,2200,6856,3055,2946,3292,67214,823,8229,26542.5,9469,3054,7431,10539
2033,2272,7352,3061,2824,3437,62383,1045,8530,29308.5,10464,3173,7548,10553
2034,2229,7625,3126,2915,3494,59875,1086,8818,31238,11532,3300,7178,10615
2035,2232,6994,3137,2842,3368,61986,1076,8736,30673.5,11740,3364,7248,10676
2036,2220,6760,3138,2549,3210,63021,846,8177,28844,11514,3208,7275,10354
2037,2093,6393,2952,2407,3193,61983,814,7952,25987,11321,2855,7040,10273
2038,2100,5749,2601,2275,2952,59745,801,7739,23451.5,10941,2510,6832,10263
2039,2087,4955,2482,2219,2771,57375,796,7768,21530.5,10324,2225,6350,10238
2040,1900,5429,2358,2251,2683,56758,988,7671,21478,9084,2041,6306,9904
2041,1927,5016,2007,2230,2567,55980,983,7676,21700,8402,1962,6074,9876
2042,1894,4252,1932,2210,2417,56079,972,7685,21695.5,7944,1954,5934,9854
2043,1917,3529,1726,2288,2263,57477,815,7736,22288.5,7529,1963,6001,9855
2044,1899,3416,1632,2318,2119,58357,791,7848,22379.5,7499,1996,6252,9835
2045,1884,3384,1620,2332,2100,59868,808,8016,23021.5,7647,2290,6275,9825
2046,1890,3333,1641,2335,2225,62239,846,8147,23448.5,7963,2457,6293,9832
2047,1866,3523,1650,2420,2080,67540,996,8199,23391,8073,2818,6291,9811
2048,1969,3554,1614,2434,2198,74403,978,8067,23200,7964,2824,6170,9745
2049,1976,3675,1459,2323,2443,81234,776,7798,22684.5,7261,2386,5995,9731
2050,1979,3754,1467,2322,2461,86594,631,7709,22487.5,6219,2158,5416,9711
2051,1903,3726,1457,2291,2424,89973,584,7656,22658.5,5795,2141,5315,9691
2052,1879,3743,1518,2297,2361,89169,644,7601,22555.5,5615,2150,5046,9662
2053,1863,3772,1534,2262,2299,89570,590,7588,22356,5289,2144,4948,9630
2054,1870,3785,1552,2217,2180,85749,593,7587,22024,5271,2120,4824,9612
2055,1870,3808,1597,2244,2321,80788,597,7695,23085.5,5592,2134,4948,9618
2056,1877,4079,1834,2334,2543,74291,727,8044,25216.5,6214,2854,5780,9657
2057,1902,5024,2115,3065,2701,67152,1129,8520,28182,7479,3403,6427,9809
2058,1943,5884,2165,2988,2976,64666,1173,8699,29720.5,8111,3416,6892,9903
2059,2083,6264,2133,2682,3134,63008,1281,8735,28952.5,8273,3335,6814,9889
2060,2065,6121,1980,2161,3076,61625,1239,8668,27319.5,8322,3244,6431,9875
2061,2016,5711,1907,2135,2933,58895,1146,8529,24728.5,8194,3018,6156,9839
2062,1999,5559,1786,2091,2817,57747,1103,8325,24021.5,7885,2659,5824,9822
2063,1948,5534,1698,2089,2741,55351,1048,8572,23153.5,7477,2457,5514,9802
2064,1911,5566,1457,2124,2736,52552,971,8113,23168.5,7246,2801,4856,9847
2065,1898,4947,1470,2122.33727691795,2700,51714,785,8052,21943.5,6704,2488,4721,9908
2066,1876,4574,1404,2119,2550,50989,757,7959,22641,6391,2323,4666,10009
2067,1837,4331,1537,2169,2491,51264,770,7969,22349.5,6214,2334,4713,10077
2068,1824,4409,1702,2253,2464,51438,796,7972,22266,6013,2272,4782,10119
2069,1816,4562,1929,2255,2488,52372,842,7958,22459.5,5956,2228,4754,10172
2070,1849,4624,2154,2328,2558,54688,831,8033,23055,6025,2321,4992,10223
2071,1907,4670,2563,2619,2620,59744,779,7978,22539.5,6191,2591,5082,10256
2072,1917,4815,2627,2901,2656,66877,770,7835,23401.5,6428,2544,4994,10306
2073,1902,4880,2369,2239,2687,74628,612,7517,23988,6511,2024,4766,10364
2074,1876,4969,2149,2104,2646,81870,554,7219,24567,6387,1564,4315,10392
2075,1916,4879,2164,2128,2661,86567,614,7131,25295.5,6292,1585,4131,10403
2076,1866,4856,2144,2089,2622,85046,579,7106,25120.5,6331,1604,4104,10402
2077,1894,4791,2191,2085,2644,81819,578,7130,24913,6359,1581,3939,10376
2078,1965,4614,2198,2066,2642,78814,582,7288,25742,6033,1684,3933,10326
2079,1986,4580,2085,2055,2635,74899,663,7451,26857.5,6236,1789,4251,10280
2080,2010,4673,2123,2124,2669,69632,757,7748,27648.5,6586,2059,4848,10282
2081,2037,4808,2693,2579,2691,65439,973,8212,28023,8018,2981,5908,10335
2082,2103,5239,2658,2955,2827,64672,1030,8489,27693,9338,3259,6220,10358
2083,2092,5757,2513,2751,2931,64958,1039,8509,26794.5,9627,3267,6208,10399
2084,2128,5856,2497,2513,2927,63697,1012,8460,25252.5,9472,3137,6159,10451
2085,2070,5649,2425,2285,2832,62544,1000,8319,24477.5,9287,2741,6003,10446
2086,2069,5273,1949,2226,2747,60207,977,8107,22678,9127,2424,5489,10406
2087,1789,4447,1902,2283,2575,57054,857,8042,22696.5,11016,2017,5028,10428
2088,1826,4104,1728,2263,2303,55169,744,8096,22899.5,8020,1921,4668,10414
2089,1833,4097,1653,2290,2277,54863,734,8168,23085.5,7736,1995,4599,10369
2090,1815,4107,1641,2308,2295,54913,739,8232,22750,7569,1963,4574,10297
2091,1814,4148,2094,2327,2298,55756,772,8451,22747,7591,2084,4662,10238
2092,1902,4302,2804,2709,2327,58461,857,8929,23306,8078,2537,5411,10295
2093,1970,5339,3067,3767,2457,64044,972,9383,25717.5,9195,3164,6057,10444
2094,2049,6251,3353,3841,2961,69020,990,9806,26609.5,10481,3144,6350,10852
2095,2160,6648,3317,3931,3035,76507,970,9873,27073,10891,2977,6565,10974
2096,2096,6250,3396,3934,2953,80997,968,9845,27286.5,11070,2875,6653,11171
2097,2019,5760,3290,3833,2719,83911,929,9739,26439.5,11119,2723,6880,11338
2098,2067,5377,3248,3623,2490,88299,892,9449,24498.5,11134,2776,7145,11230
2099,2068,5177,3052,3299,2515,90215,802,9086,23975,11053,2683,6988,11225
2100,2063,5075,2434,2392,2473,91232,762,8802,23663.5,10590,1966,6846,11267
2101,2055,4993,2490,2361,2478,88961,763,8748,22583.5,10507,1946,6507,11292
2102,2057,4918,2535,2378,2466,84236,769,8820,23012,10759,2090,6836,11328
2103,2019,4916,3034,2452,2514,78294,761,8982,24183,10725,2423,7050,11370
2104,1986,4874,3445,2823,2552,70998,902,9209,26231,10989,2949,7359,11407
2105,1967,5127,3428,2795,2788,64860,975,9266,27672,11336,2978,7462,11407
2106,1936,4992,3472,2650,2865,62443,986,9238,28145.5,11647,2916,7611,11406
2107,1943,5128,3302,2370,2856,61489,962,9088,28155,11686,2715,7340,11364
2108,2047,4971,2973,2260,2835,59618,932,8840,26600,11623,2573,6974,11249
2109,1924,4581,2860,2181,2598,58370,868,8656,24416,11576,2364,6718,11145
2110,1910,4424,2792,2076,2366,55600,846,8442,23292,11503,2451,6246,11062
2111,1847,4365,2764,1800,2207,52109,834,8269,23056,11826,2374,5504,10943
2112,1842,4363,2708,1674,2280,50123,751,8156,22728.5,10220,2403,5241,10840
2113,1859,4364,2707,1502,2302,48310,752,8170,22126.5,10312,2435,5174,10769
2114,1858,4464,2640,1479,2391,47876,753,8204,21309,10243,2452,5231,10728
2115,1872,4590,2655,1479,2376,47922,765,8245,21476,10171,2516,5409,10729
2116,2080,5017,2625,1777,2615,50270,754,8436,21516.5,10676,2761,6259,10833
2117,2123,6028,2814,1880,3026,54710,908,8918,24240.5,11198,3093,7537,10992
2118,2224,6629,2931,2021,3666,60546,992,9518,27623.5,11974,3179,7743,11288
2119,2257,7532,3080,2064,3720,67314,1132,9666,28546.5,12604,3254,7651,11199
2120,2266,7462,3022,2074,3764,73589,1153,9639,27398.5,12738,3335,7525,11137
2121,2218,7266,3048,2071,3732,79880,984,9614,25117,12635,3344,7479,11102
2122,2196,6622,2945,2078,3511,84416,915,9509,24166.5,12622,3266,7500,11054
2123,2084,6094,2761,2089,3473,85997,758,9354,23084,12435,3185,7560,10989
2124,2038,5922,2658,2096,3217,85830,752,9277,22093.5,12509,3167,7605,10967
2125,2010,5602,2672,2144,3050,82386,759,9173,21914.5,12362,3149,7601,10797
2126,2062,5738,2856,2175,3222,77468,758,9102,22412,12321,3172,7569,10764
2127,2090,6001,2746,2211,3209,70157,800,9096,24632.5,12446,3228,7496,10758
2128,2147,6309,2690,2323,3629,63643,944,9328,27447,12689,3212,7479,10829
2129,2150,6603,2457,2483,3730,57042,1316,9527,29068.5,12628,3405,7303,10999
2130,2171,6659,2366,2554,3793,54462,1600,9612,30198.5,12926,3464,7230,10983
2131,2198,6623,2158,2646,3964,52987,1616,9031,30224.5,13055,3511,7147,10773
2132,2089,6584,2010,2411,3897,51967,1504,8737,27851,12999,3263,6878,10713
2133,2047,6406,1792,2349,3578,50202,995,8543,24467.5,12596,3044,6470,10662
2134,2005,6332,1527,2262,3520,47432,900,8365,21044.5,12235,2672,6234,10636
2135,1983,6116,1579,2173,3728,46284,871,8241,19548.5,11250,2461,5804,10482
2136,1985,6034,1629,2181,3833,43839,780,8108,19662.5,11571,2384,5365,10390
2137,1997,6018,1636,2158,3831,42811,790,8077,19572.5,10979,2377,5243,10332
2138,2007,6021,1666,2218,3730,42397,802,8062,19431.5,10778,2373,5385,10303
2139,2028,6088,1677,2298,3972,42997,841,8101,19668,10837,2760,5789,10256
2140,2188,6197,1844,2392,3634,45197,971,8335,20973.5,10992,3782,6351,10231
2141,2227,6705,2108,2406,3973,49699,1614,8936,24491.5,11915,3974,7019,10502
2142,2325,7996,2249,2674,4498,55392,1741,9065,27490.5,12844,4031,7023,10508
2143,2311,8368,2279,2678,4681,64042,1732,9054,28096.5,13343,3945,7211,10344
2144,2292,8336,2402,2673,4576,72445,1657,8933,27747,13340,3875,7157,10234
2145,2298,8342,2499,2579,4559,78952,1315,8791,26609,12773,3857,7250,10146
2146,2262,8197,2527,2490,4450,83917,1070,8619,25439,12042,3833,7335,10086
2147,2288,8032,2481,2412,4343,84811,995,8547,25115,11476,3832,7382,10033
2148,2316,7807,2389,2418,4018,83251,965,8587,24595,11307,3774,7440,9977
2149,2319,7979,2256,2355,4118,79961,951,8631,24402.5,11001,3804,7478,9919
2150,2326,7933,2157,2343,4006,74484,961,8739,24916.5,10987,3824,7515,9884
2151,2347,7953,2192,2385,4108,68146,1031,8882,26622.5,11351,3873,7455,9845
2152,2357,8236,2244,2444,4393,62061,1197,9007,28455.5,12334,3924,7254,9816
2153,2382,8409,2089,2526,4434,55783,1736,9200,29469,13333,3950,7135,9796
2154,2383,8373,2087,2535,4411,53264,1819,9393,30281,13771,3994,7141,9820
2155,2372,7935,2090,2493,3945,51694,1825,9250,29595,13885,4008,7280,9896
2156,2301,7297,2008,2316,3732,50002,1782,8985,27282.5,12899,3923,7458,9839
2157,2271,7075,1841,2192,3684,48471,1447,8503,23312.5,11853,3844,7495,9714
2158,2311,6847,1645,2153,3595,46068,1288,8357,19854,11513,3424,7313,9730
2159,2331,6504,1610,1974,3505,41387,917,8148,18165.5,10865,2636,6726,9873
2160,2326,6228,1676,1980,3523,38966,817,8072,18781,10933,2432,6511,9908
2161,2337,6273,1685,1908,3296,38970,818,7999,18883,10800,2417,6438,9961
2162,2263,6193,1846,1893,3266,40098,812,7965,18674.5,10747,2419,6451,10013
2163,2239,5985,1937,1883,3225,41551,815,7958,18943.5,10678,2627,6634,10090
2164,2333,6111,1981,1952,3091,44857,830,8299,20142,10735,3442,7147,10215
2165,2409,7411,2024,1974,3330,51220,881,8989,22516.5,10802,3426,7347,10380
2166,2391,7788,2050,2024,3963,57087,901,9122,26664.5,11037,3567,7396,10384
2167,2389,7883,2240,2110,4504,63699,945,9022,27911,11402,3628,7334,10220
2168,2424,8227,2274,2124,4613,69181,973,8878,27335.5,11515,3537,7258,10092
2169,2412,8150,2318,2123,4483,74062,976,8685,26611.5,11445,3400,7392,10025
2170,2403,8061,2333,2131,3817,76864,960,8469,25718,11063,3317,7419,9965
2171,2334,7114,2400,2125,3387,79993,942,8310,25407,11036,3343,7432,9950
2172,2227,6097,2441,2080,3102,81012,859,8219,24815,10962,3261,7481,9952
2173,2133,5423,2451,2046,2540,78703,854,8075,24373,10743,3132,7518,10052
2174,2227,6008,2444,2028,2882,74931,854,8164,24449.5,10707,3109,7530,10129
2175,2269,7361,2445,1994,3157,68464,925,8305,25687,10688,3144,7577,10174
2176,2372,7499,2461,2001,3320,63190,1033,8417,27515.5,11067,3554,7691,10121
2177,2387,7891,2488,2001,3297,58890,1287,8667,28737,11896,3632,7679,9992
2178,2427,8090,2483,2010,3362,57704,1378,8732,28958,12360,3725,7719,9966
2179,2429,7626,2516,2027,3261,56568,1386,8426,29072.5,12520,3789,7744,10032
2180,2431,7307,2387,1951,3087,54251,1294,8063,27043,12178,3707,7690,9967
2181,2380,7265,2370,1931,3086,51522,1195,7699,24145.5,11677,3670,7596,9921
2182,2338,7196,2288,1947,3040,46882,977,7447,21604,11496,3018,7422,9928
2183,2360,6992,2238,1980,3035,42949,961,7327,20246.5,9490,2791,7148,9970
2184,2373,6870,2246,2028,3005,39670,933,7189,20023,9969,2608,7017,9951
2185,2367,6739,2291,2020,3012,38428,922,7106,19895.5,9163,2330,6984,9927
2186,2357,6381,2322,2027,2996,37847,919,7032,19393,8695,2514,7000,9891
2187,2339,6176,2300,1968,2990,38129,912,6992,19171,8432,2717,7168,9883
2188,2346,6195,2437,1969,3073,39377,903,7251,19614,8542,2986,7421,9911
2189,2365,6578,2359,2024,3098,42035,931,7782,21202,9101,3136,7486,9970
2190,2332,6602,2434,2027,3136,46309,970,7977,22646.5,9681,3372,7556,9987
2191,2309,6488,2460,1993,2957,54256,943,8051,24201,10137,3484,7669,10030
2192,2259,6176,2433,1982,2893,61739,911,8046,24999,10160,3487,7775,10074
2193,2249,5607,2469,1992,2674,69002,855,8061,24296,9571,3386,7942,10199
2194,2123,5184,2517,2031,2181,75411,749,7954,23151,8705,3381,7888,10269
2195,1982,4823,2449,1964,1780,80058,678,7753,22486.5,8164,3215,7442,10363
2196,1923,4832,2286,1630,1553,82096,603,7698,20940.5,7934,2208,6235,10440
2197,1843,4737,2114,1534,1274,81398,599,7059,20235.5,7719,2007,5923,10549
2198,1833,4698,2113,1562,1297,79245,598,7203,20204,7841,1987,5882,10620
2199,1849,4710,2150,1565,1392,75374,597,7859,21792.5,7791,2170,6087,10670
2200,1950,4789,2346,1997,1645,70783,775,8056,25365.5,8260,2425,7021,10718
2201,2188,5132,2224,2051,2016,64069,885,8276,27647.5,9659,3319,7751,10680
2202,2284,5580,2100,2059,2477,60037,996,8334,28010.5,10763,3540,7883,10676
2203,2363,6148,1959,2115,2822,59486,1037,7834,28419,10959,3599,7896,10747
2204,2361,6424,1897,2073,2946,57059,1038,7646,26266,10748,3625,7841,10801
2205,2299,6206,1809,2056,2795,55367,1034,7487,23671.5,10541,3477,7609,10797
2206,2306,6002,1866,2014,2714,52312,937,7410,20671,10073,2888,7406,10766
2207,2271,5920,1965,1990,2729,48689,854,7310,19206.5,6723,2582,7181,10623
2208,2243,5582,1969,1965,2667,46363,857,7193,19165,7721,2511,7013,10566
2209,2263,5334,1932,1959,2657,44608,860,7162,19248,7309,2472,6920,10485
2210,2242,5374,2198,2018,2538,42475,863,7180,18890.5,7191,2440,6881,10394
2211,2233,5321,2340,2049,2536,41568,866,7203,19329.5,7095,2483,6851,10315
2212,2244,5375,2514,2227,2581,41310,892,7221,19429,7092,2486,6764,10233
2213,2282,6135,2687,2208,3016,41048,951,7242,20513.5,7219,2748,6933,10181
2214,2296,6980,2810,2282,3136,42456,989,7224,22323,7270,3104,7034,10096
2215,2307,7079,2843,2439,3320,47435,984,7250,24227.5,7186,3427,6872,10019
2216,2250,7016,2968,2728,3324,53774,996,7231,25269,7007,3319,6844,10071
2217,2219,6129,3019,2842,3200,59198,962,7163,25129.5,6514,3239,6839,10109
2218,2164,4982,2994,2701,2812,64138,895,7126,24587,5783,3225,6806,10018
2219,1801,4239,2983,2683,2329,68398,870,7008,23924,5295,3293,6641,9907
2220,1829,3843,2881,2391,1711,70240,846,6902,22645,5038,3145,6706,9880
2221,1790,3856,2524,2241,1516,67465,848,6906,21921,4877,2060,6362,9874
2222,1817,4024,2441,2026,1615,63696,846,7011,21669,4926,2175,6075,9863
2223,1939,4372,2565,2201,1960,58888,842,7321,23010.5,5230,2501,7043,9845
2224,2015,4898,2658,2271,2501,54859,1003,7572,25793,5749,2947,7268,9810
2225,2091,6351,2677,2294,2643,50721,1266,7880,27726,6769,3046,7523,9823
2226,2277,7348,2809,2314,3046,47722,1403,8074,28433,7500,3130,7490,9941
2227,2311,7564,2800,2353,3445,45598,1533,8063,28763.5,7841,3071,7518,10020
2228,2346,7394,2764,2305,3191,43226,1172,7906,27099.5,7913,3076,7462,10017
2229,2357,7281,2610,2303,3158,41200,1107,7806,24927,7759,2709,7343,9990
2230,2365,6995,2563,2220,2915,37902,1071,7808,22209,7360,2637,6764,10011
2231,2332,6978,2451,2070,3182,34859,1050,7875,20882,6833,2640,6360,10144
2232,2247,6173,2463,1964,2751,32496,1026,7895,20697.5,6075,2579,6020,10173
2233,2211,5624,2519,1903,2595,31289,1004,7897,20698.5,5960,2504,5635,10233
2234,2106,5648,2449,1937,2640,30995,975,7942,19795.5,5759,2507,5449,10345
2235,2094,5279,2457,1824,2488,31535,974,7987,19030,5679,2531,5439,10463
2236,2094,5103,2451,1758,2359,32435,992,8027,18854,5495,2539,5516,10527
2237,2102,5006,2441,1770,2479,33445,1035,7987,19365.5,5447,2553,5737,10575
2238,2083,4955,2579,1751,2457,36790,1058,8068,20206,5482,2644,6213,10611
2239,2060,4823,2670,1809,2275,44154,1031,8194,20722.5,5512,2678,6561,10566
2240,1947,4825,2864,1829,2018,53195,1000,8359,20679,5440,2704,6573,10565
2241,2075,4217,2834,1855,1900,61187,950,8465,20647,4957,2699,6456,10628
2242,1854,4132,2653,1810,1738,66424,787,8421,19877.5,4826,2647,6349,10795
