"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
3674,2534,2869,2223,2154,1924,28662.5,-1803,5249,13569,6209.25,1697,3379,5633
3675,2534,2700,2529,2149,1925,29130.75,-1698,5225,13739.5,6163,1714,3460,5571
3676,2542,3075,2602,2160,2096,29839.75,-1736,5037,15009,6138.75,2541,4098,5573
3677,2776,3821,2668,2242,2794,33108.25,-1902,5292,18027,6498.25,3059,4879,5618
3678,2900,4649,2838,2283,3902,37786.25,-1692,5409,20416.5,6641,3243,5077,5796
3679,2911,5507,2915,2296,4087,39396.25,-1655,5344,22074,6739,3270,5104,5856
3680,2906,4909,2900,2307,4098,39224.25,-1765,5307,22597,6179.5,3203,5049,5876
3681,2900,3995,2872,2305,4010,37967.5,-1910,5212,21915.5,5354.25,3094,4944,5829
3682,2828,3561,2849,2300,3581,38563.5,-2372,5367,21636,4928,2921,4923,5789
3683,2770,3504,2825,2299,3582,39140.5,-2671,5452,21391.5,4434.75,2784,4914,5774
3684,2831,3544,2825,2300,3592,38600.75,-2650,5412,20060,3972.75,2664,4953,5773
3685,2881,3668,2814,2299,3810,37712.75,-1968,5429,20149,3717.5,2664,4885,5795
3686,2882,3852,2810,2264,3760,37652.25,-1594,5314,19889,4445.5,2609,4855,5806
3687,2829,4087,2799,2268,3679,36939.5,-1519,5392,20974.5,5399,2582,4885,5765
3688,2881,4863,2791,2273,4085,37895.25,-1459,5501,22136.5,7088.75,2643,4850,5799
3689,2867,5341,2782,2274,3991,39389.75,-1300,5835,22364.5,8405,2702,4773,5782
3690,2785,5413,2775,2291,3960,40267.25,-1307,5908,22425.5,9010.5,2691,4716,5809
3691,2715,5262,2505,2290,3684,39806.25,-1260,5663,21703,9050.75,2278,4635,5760
3692,2716,4687,2449,2269,3267,38323,-1342,5567,21367,9015.5,2100,4358,5739
3693,2709,4269,2293,2253,2948,36059.5,-1378,5538,20324.5,8965.25,1979,4237,5638
3694,2601,3602,2251,2224,2414,33476,-1481,5241,17190,8662.5,1685,4168,5590
3695,2626,3680,2172,2173,2269,30653.75,-1255,5075,15813,7372,1564,3598,5406
3696,2611,3678,2152,2164,2096,29796.25,-1265,5127,15423.5,6563.25,1485,3278,5356
3697,2572,3776,2164,2159,2045,29386,-1005,5079,15231,6218.25,1485,3211,5357
3698,2568,4519,2164,2148,2024,29858.25,-774,5073,14951.5,6209.75,1485,3177,5392
3699,2567,4932,2264,2155,2022,30322.25,-546,5139,14807.5,6146,1492,3325,5415
3700,2570,5025,2345,2177,2162,32182.25,-351,5283,15769.5,6322.25,2579,3927,5444
3701,2710,4988,2646,2218,3123,37736,-140,5643,18572,6667.5,3001,4669,5577
3702,2883,5071,2814,2279,4106,42544,34,5769,20751,6181.5,3125,5033,5745
3703,2902,5525,2916,2319,4271,45387.75,123,5662,22055,5520.25,3127,5090,5838
3704,2901,5566,2904,2323,4367,44961,6,5571,22096,4834,3026,5105,5858
3705,2905,5436,2893,2319,4319,44593.25,-225,5329,21820.5,3900.5,2961,5111,5870
3706,2898,5306,2875,2309,4276,45173.75,-482,5251,21763.5,2946.25,2819,5105,5875
3707,2884,5355,2849,2300,4209,45073.25,-476,5289,21649,3008.75,2776,5165,5867
3708,2874,5414,2822,2312,4077,43559.75,-287,5271,21480.5,2597,2688,5205,5864
3709,2835,5415,2801,2301,3866,42028.25,-281,5403,20995.5,2564.75,2655,5128,5834
3710,2762,5343,2803,2332,3590,40841.5,-301,5228,20751.5,3281.75,2644,5147,5754
3711,2754,5479,2799,2367,3472,40006.75,-237,5270,21364.5,4301,2620,5191,5670
3712,2754,5653,2803,2395,3876,40001.5,-155,5359,22535,5880,2624,5185,5753
3713,2754,5932,2820,2405,3835,41150,143,5631,23448.5,7444.5,2739,5127,5742
3714,2784,5844,2816,2393,3676,42176.25,319,5738,23500,8251.25,2727,5056,5725
3715,2768,5965,2664,2397,3602,41908,431,5400,22974.5,8507.75,2404,4823,5612
3716,2704,5902,2570,2374,3191,40885.25,444,5343,22355.5,8743.25,2335,4725,5596
3717,2701,5889,2502,2355,2810,39402.5,322,5361,21856.5,8613,2275,4631,5556
3718,2695,5837,2441,2346,2596,36096,283,5010,19783,8161.25,2102,4544,5523
3719,2691,5793,2551,2311,2386,31565,-92,4988,17862.5,6244,1749,3940,5474
3720,2688,5782,2554,2293,2204,30519.5,-111,5016,17254,4747.75,1797,3527,5423
3721,2619,5006,2487,2251,2167,29773.25,-145,4989,16966,4158.5,1637,3464,5435
3722,2617,4164,2485,2230,2120,29057.25,-161,5034,16682,3882.5,1689,3417,5434
3723,2617,3954,2485,2206,2072,28930.5,-167,4995,16512,3565.75,1790,3437,5433
3724,2619,3931,2469,2198,2058,28867.5,-221,4828,16401,3460,2187,3573,5444
3725,2619,4173,2567,2210,2126,30967,-237,4912,16889,3269.5,2541,3837,5472
3726,2620,5288,2607,2238,2284,32931.25,-261,4980,17542,3316,2646,4205,5508
3727,2704,5848,2717,2271,2450,34491,-340,5008,19128.5,3105.5,2715,4641,5556
3728,2771,6007,2725,2320,2692,35483.75,-489,5000,19520.5,2806.25,2985,4752,5586
3729,2753,5175,2703,2335,2831,35139,-689,4995,19028,2701,2939,4945,5604
3730,2770,4649,2688,2328,2823,35917,-718,4974,18594,2370.75,2901,4969,5622
3731,2767,4842,2656,2320,2757,35970.25,-680,4885,18182,1962.5,2723,4942,5613
3732,2764,3999,2641,2302,2713,34832.25,-582,4850,17705,1638,2612,4904,5610
3733,2698,3582,2627,2300,2716,33625.75,-445,4837,17238,1758.5,2542,4894,5603
3734,2698,3746,2678,2262,2708,33198.75,-295,4962,17530,1985.25,2649,4854,5597
3735,2700,4411,2679,2251,2728,32726.25,-167,5003,18900.5,2162.25,2692,4932,5575
3736,2609,5649,2665,2261,2981,33523.75,-75,5142,20821.5,2957,2656,4957,5575
3737,2610,5867,2669,2299,3168,36260.75,18,5232,22125.5,3921.25,2688,4834,5562
3738,2610,5844,2674,2318,3026,37621.25,81,5259,21993,4598,2720,4810,5545
3739,2708,5846,2629,2317,2682,37584.25,139,5204,21645,4500.5,2715,4723,5523
3740,2706,5804,2629,2303,2584,36798.5,159,5220,21166,4528.5,2613,4562,5512
3741,2703,5825,2540,2285,2517,35157.5,146,5209,20689,4509.75,2521,4267,5592
3742,2713,5816,2478,2263,2431,32782.25,148,5051,18883.5,4553.5,2261,4002,5613
3743,2658,4835,2470,2279,2276,28587.75,263,5178,17346,4051,1843,3409,5931
3744,2653,3906,2456,2234,2100,28154.5,260,5164,16725.5,3583.25,1684,3080,5912
3745,2639,3725,2456,2216,2012,27439.75,281,5153,16563.5,3196.5,1571,3023,5904
3746,2613,3559,2447,2164,1998,27060.75,301,5132,16381,2998,1577,3012,5906
3747,2601,3052,2391,2150,1964,26511,321,5058,16169.5,2763.5,1510,3008,5907
3748,2600,2763,2381,2149,1935,26239,346,4952,16015.5,2296.5,1732,3011,5924
3749,2601,2787,2401,2152,1985,27078.75,326,4924,16294.5,1690.5,1924,3307,5935
3750,2649,2972,2434,2162,2058,27395.5,254,4876,17065,935.5,2077,3827,5956
3751,2650,3512,2485,2198,2218,27601.75,177,4876,18912,180,2364,3998,5982
3752,2687,3750,2528,2231,2402,27913.75,89,4888,20138,-535,2665,4084,6013
3753,2687,3624,2526,2246,2554,28270,-12,4864,20885.5,-1251.5,2690,4142,6024
3754,2688,3721,2527,2241,2600,29196.25,-71,4863,20864.5,-1592.5,2690,4152,6040
3755,2688,3666,2497,2241,2583,29516.75,-111,4806,20901.5,-1628.5,2488,4106,6046
3756,2687,3174,2503,2255,2588,29049.5,-130,4778,20100.5,-1611.75,2488,4001,6040
3757,2685,2656,2507,2258,2560,28330.75,-131,4784,19815.5,-1501.75,2517,3952,6038
3758,2690,2643,2509,2267,2556,27548.25,-164,4820,19962,-858.25,2516,3966,6026
3759,2693,3315,2506,2266,2594,27862.25,-158,4920,21074,184.75,2566,4108,6010
3760,2756,3948,2514,2290,2543,28318,-160,5014,22419,1463,2695,4234,6008
3761,2756,5169,2534,2358,2597,32591,-132,5110,23406,2613.5,2729,4392,5991
3762,2757,5310,2528,2367,2648,35015,-107,5134,23757,3931.5,2721,4400,5981
3763,2759,5406,2497,2369,2677,36502.5,-37,5101,23713,4684.5,2531,4388,5961
3764,2759,5461,2497,2368,2669,36084,-5,5119,23122,4936,2407,4329,5950
3765,2692,5383,2465,2343,2669,35002.25,43,5083,22073.5,5181,2312,4311,5940
3766,2690,5402,2428,2314,2527,33111.5,-5,5158,19203,5073.25,1944,4017,5925
3767,2683,5341,2455,2282,2322,31609,93,4971,17526.5,4448.25,1815,3692,5884
3768,2669,5309,2464,2251,2160,31069.25,111,4973,17017.5,4126.75,1860,3341,5854
3769,2658,5308,2462,2224,2080,31197,122,4904,17248,4113.5,1751,3330,5853
3770,2658,5300,2460,2212,2058,30890.25,135,4868,17202.5,4062.5,1758,3359,5855
3771,2659,5321,2465,2215,2042,31782.25,171,4886,17305.5,4277.25,1897,3388,5798
3772,2721,5375,2513,2226,2100,35065.25,191,4945,17981.5,4689.25,2552,3830,5812
3773,2870,5377,2708,2305,3376,41141.5,231,5340,21023.5,5494.75,3011,4210,5864
3774,2892,5719,2892,1859,4562,46109.75,227,5349,22808.5,5319.75,3339,4401,6093
3775,2897,6161,2917,1916,4689,48413,229,5353,24212,4448,3601,4484,6183
3776,2928,6089,2895,1918,4821,48638.5,203,5354,24103.5,3303.25,3590,4537,6203
3777,2881,6075,2915,1918,4812,47845.5,149,5416,23516,2069.25,3592,4542,6239
3778,2881,6033,2913,1912,4832,47373.25,57,5441,22911,990.25,3579,4530,6242
3779,2880,5988,2900,1918,4807,47122.5,-66,5478,22512.5,379.75,3540,4470,6248
3780,2884,5882,2877,1906,4766,46515.5,-174,5423,22079.5,89.25,3471,4448,6188
3781,2884,6097,2878,1886,4460,45482,-349,5380,21569.5,158,3478,4405,6178
3782,2794,5897,2879,1865,4768,44204,-437,5144,21246,761,3332,4397,6160
3783,2790,5559,2846,1862,4669,43065.5,-339,5162,22822.5,2066.75,3326,4473,6163
3784,2790,5595,2847,1863,4741,42934.75,-247,5229,23631,4003.5,3323,4473,6157
3785,2822,5528,2844,1843,4745,44148.25,-132,5434,23990,6085.75,3313,4445,6144
3786,2822,5485,2843,1831,4502,44883.5,-28,5440,23402.5,7433.5,3309,4459,6193
3787,2781,5393,2797,1819,3792,44679.5,93,5212,23516.5,7851.5,3082,4827,6096
3788,2806,5420,2777,1811,3485,43705.5,150,5117,22235,7896,2899,4745,6018
3789,2736,5420,2734,1779,3270,42161.25,125,5106,20518.5,8001.5,2648,4661,5991
3790,2650,5315,2656,1757,2541,38554,118,5001,15962,7613.25,2528,4606,5961
3791,2516,5397,2537,1766,2456,37282,82,4721,14871,6516,2579,3734,6026
3792,2487,5344,2522,1737,2324,36719.75,40,4595,15033.5,5643.75,2451,3465,6018
3793,2478,5290,2513,1722,2223,35813.75,31,4533,14977,5184.75,2448,3427,6016
3794,2475,5284,2502,1704,2209,35379.75,36,4526,15290.5,5151.5,2447,3422,6011
3795,2479,5351,2501,1695,2192,36122,28,4614,14954,5376.75,2473,3444,5957
3796,2595,5411,2524,1701,2524,38564.5,-27,4877,15384.5,5871.25,2732,3975,5954
3797,2699,5560,2640,1765,3429,44368.25,-2,4995,19423,6364.25,3250,4916,6040
3798,2885,5977,2834,1850,4083,48664.25,-87,5322,21391,5762.75,3410,5324,6164
3799,2890,6624,2811,1900,4364,50859.5,-264,5367,21633,4604.25,3405,5409,6234
3800,2904,6592,2805,1898,4394,50852.25,-432,5432,21283,3465.25,3411,5410,6256
3801,2910,6535,2803,1915,4366,49600.5,-629,5351,20347.5,2363,3397,5387,6266
3802,2902,6455,2806,1912,4257,49874,-741,5316,19713,1591.25,3400,5405,6268
3803,2897,6421,2805,1896,4173,49260.75,-943,5351,19196,852.5,3384,5395,6232
3804,2901,6382,2801,1854,4034,48494.5,-1028,5283,18261.5,1002.75,3401,5384,6224
3805,2902,6422,2797,1850,4037,47142.25,-1011,5200,18343.5,1185.75,3392,5346,6215
3806,2899,6154,2808,1850,3841,46295.25,-973,5006,18585,2157.75,3383,5336,6224
3807,2896,6094,2805,1854,3856,45165,-823,5019,19950.5,3445,3442,5341,6232
3808,2806,6182,2800,1853,3893,45201.75,-676,5114,21670.5,5439.5,3461,5328,6233
3809,2806,6054,2828,1815,3889,47076.25,-504,5476,22628.5,7250.5,3460,5343,6222
3810,2806,5974,2838,1811,3877,48255.75,-211,5490,22791,8410.25,3456,5289,6275
3811,2785,5836,2800,1884,3718,49074.5,56,5154,22369,8668,3313,5092,6249
3812,2663,5817,2787,1882,3580,46559.75,113,5094,21320,8845.5,3192,5029,6231
3813,2600,5730,2711,1860,3259,44776.75,72,5041,20419,8927.5,3133,4820,6159
3814,2591,5667,2650,1827,2839,41397.25,3,4808,16896.5,8427.5,2911,4676,6062
3815,2571,5551,2661,1796,2860,38258,-107,4602,15207,7633.25,2414,4026,6121
3816,2564,5424,2647,1741,2783,36234,-140,4592,15056,6767.25,2317,3638,6083
3817,2559,5394,2643,1724,2748,35644.5,-116,4535,15121.5,6311.5,2317,3514,6054
3818,2549,5378,2637,1713,2678,35326.25,-56,4525,14345,6245.5,2156,3476,6075
3819,2543,5384,2631,1721,2685,36129.75,-27,4540,14229,6205.5,2167,3575,6013
3820,2591,5427,2591,1735,2472,38292,-28,4628,14452.5,6208.5,3476,3977,5954
3821,2662,5627,2657,1805,2934,43798.5,-54,5233,17447,6621.5,3707,4698,6070
3822,2871,6120,2777,1879,3573,48168.25,-54,5308,19345.5,5867.75,3751,5234,6177
3823,2885,6748,2665,1928,3888,49914.75,-150,5385,19920.5,4751.5,3701,5309,6248
3824,2905,6716,2665,1922,3877,50490,-346,5333,19415.5,3531.25,3703,5158,6268
3825,2895,6658,2661,1918,3801,50078.5,-551,5372,18791,2125.75,3705,5140,6282
3826,2890,6606,2753,1896,3751,50595,-656,5315,17637,1346.5,3658,5097,6273
3827,2840,6406,2707,1884,3671,50509.5,-720,5254,17534,1116.75,3654,5289,6248
3828,2805,6238,2708,1883,3643,49827.25,-744,5223,17187.5,979,3664,5308,6241
3829,2788,6132,2727,1859,3684,48328.5,-693,5165,17099,1452,3670,5245,6238
3830,2739,6061,2766,1843,3516,47390.25,-637,4790,17988.5,2097.5,3670,5237,6243
3831,2759,5880,2774,1841,3545,46018.75,-521,4699,19325,3599.5,3741,5268,6236
3832,2653,5749,2768,1817,3601,45743.5,-438,4983,20459,5391.75,3740,5269,6236
3833,2630,5727,2801,1819,3596,46918.5,-251,5484,21326.5,7151.75,3726,5156,6207
3834,2571,5713,2789,2118,3455,48058.75,-10,5453,21220.5,8173.5,3724,5026,6231
3835,2593,5755,2631,2021,3450,48373.25,185,4876,20367,8524.25,3385,4851,6228
3836,2584,5698,2600,1981,3276,46935,231,4760,19776,8692.5,3362,4783,6162
3837,2549,5656,2477,1896,2843,44871.5,203,4651,19033.5,8591.5,3253,4711,6138
3838,2513,5575,2437,1837,2180,41508,108,4535,16508,7968.25,2969,4567,6024
3839,2285,5407,2470,1589,2078,38637.25,92,4589,14589.5,7543,2770,3805,5963
3840,2255,5261,2495,1531,2071,37021.75,64,4596,13660,6864.5,2225,3551,5940
3841,2251,5202,2460,1525,1881,36007.75,60,4528,13187,6629.5,2243,3519,5936
3842,2251,5182,2441,1538,1804,35708,58,4526,12975,6574.25,2263,3491,5959
3843,2254,5175,2492,1559,2032,36057.5,70,4593,13489.5,6451,2263,3490,5904
3844,2333,5214,2490,1577,2031,38038.75,81,4720,13757,6280.5,3247,3726,5896
3845,2548,5402,2785,1625,2863,44256.25,75,5250,16319,6385,3748,4131,6027
3846,2702,6000,2844,1693,3783,48796.5,81,5440,18825.5,6095.25,3749,4451,6117
3847,2769,6640,2817,1713,3802,50473,14,5430,20229.5,5476,3672,4555,6203
3848,2770,6778,2836,1712,3909,51073.25,-108,5399,20055.5,4398.75,3674,4539,6218
3849,2768,6755,2835,1718,3956,50595,-324,5337,19521,3466.5,3680,4492,6231
3850,2774,6661,2835,1770,3979,50710,-451,5265,19289,2900.5,3684,4529,6187
3851,2770,6878,2851,1730,3731,49807.25,-511,5144,18430.5,2564.5,3659,4553,6179
3852,2771,6807,2859,1731,3638,49773.75,-604,5072,17992,2268.75,3655,4592,6193
3853,2764,6345,2904,1735,3744,48303.75,-579,5165,17625.5,2466.25,3654,4565,6169
3854,2695,6047,2785,1749,3816,47640.75,-577,4838,17877.5,3459,3625,4835,6155
3855,2712,5985,2747,1758,3806,46404.5,-522,4746,18838.5,4867.5,3569,4839,6148
3856,2623,5988,2743,1760,3796,46006,-369,4884,19013.5,6918.25,3557,4723,6141
3857,2623,5983,2737,1787,3714,46993.5,-128,5293,19450,8546,3556,4714,6125
3858,2585,5793,2729,1795,3675,47571.75,101,5319,19406,9372.5,3554,4648,6169
3859,2590,5929,2533,1794,3652,46789.25,259,4820,19051.5,9591,3194,4319,6162
3860,2541,5684,2500,1709,3441,45478,308,4737,19230,9662,3185,4198,6122
3861,2514,5631,2427,1674,3188,44255.5,278,4590,17745.5,9724.5,3005,4057,6039
3862,2338,5533,2407,1635,2718,41201,183,4393,13079,9441.75,2826,3883,5892
3863,2397,5420,2243,1891,2251,38551.25,115,4118,11917,8045.75,2145,3271,5904
3864,2379,5238,2055,1859,2017,36326.75,67,4120,12235,7008.5,2140,3050,5891
3865,2364,5141,1956,1829,1902,35411.25,47,4130,12309.5,6521.75,2141,2957,5882
3866,2357,5060,1927,1811,1869,35001.5,-2,4142,12040.5,6478.75,2140,2947,5884
3867,2347,4940,1916,1801,1828,35416.75,-41,4152,11758,6282,2226,3115,5891
3868,2417,4911,2289,1782,1906,37602,-89,4298,12232.5,6485.25,2344,3891,5915
3869,2455,5007,2501,1832,2306,43093.5,-140,5006,13923.5,7020,2939,4632,5964
3870,2606,5264,2594,1962,3486,47057.25,-291,5163,16016,6902.25,3113,4721,6147
3871,2698,5603,2558,2014,3706,48335.75,-490,5201,16363,6475.5,3126,4704,6202
3872,2699,5574,2456,2078,3736,48572,-687,5125,15915,5876.5,2763,4650,6215
3873,2683,5524,2466,2091,3738,47645.5,-941,4957,15582,4648.75,2467,4400,6230
3874,2610,5538,2390,2090,3673,47750.5,-1058,4886,14975,3391.5,2348,3966,6232
3875,2559,5518,2318,2091,3550,47630.75,-1168,4844,14885,3076.75,2253,3657,6224
3876,2527,5539,2266,2089,3353,46154,-1225,4791,14551.5,2266.75,2219,3512,6167
3877,2520,5511,2207,2094,3167,44220.75,-1076,4797,14647.5,2155.75,2212,3473,6113
3878,2506,5410,2112,2131,2963,42959.75,-1104,4335,15597.5,3049.5,2213,3453,6042
3879,2502,5316,2089,2110,2991,41358.5,-1161,4185,17369,4272.75,2214,3381,5977
3880,2444,5061,2049,2298,3169,41914,-1238,4550,18791.5,5700.75,2211,3285,5951
3881,2433,4954,2071,2278,3118,42960.5,-1046,5007,19110,7078.5,2207,3208,5908
3882,2437,4870,2046,2260,3021,43503,-817,4972,18829.5,7745,2194,3166,5865
3883,2423,4833,1998,2058,2924,43496.5,-737,4381,18957,7881.5,2222,2895,5826
3884,2422,4707,1976,1938,2815,41972.75,-807,4366,19174,7849.5,2216,2794,5781
3885,2432,4558,1938,1734,2710,40007.75,-841,4262,18034,7886.75,2047,2625,5763
3886,2429,4472,1753,1531,2581,35755,-977,4329,16679.5,7473.75,2033,2508,5753
3887,2176,4474,1397,1431,2519,32329.75,-1146,4137,14322,5020.25,1500,2224,5651
3888,2177,4441,1332,1432,2332,30080.25,-1222,4135,13483.5,4017.75,1406,2127,5623
3889,2175,4287,1311,1430,2212,27752.75,-1247,4083,13068,3640.25,1257,1921,5601
3890,2176,4498,1312,1425,2154,26663.25,-1234,4033,13536,3593.75,1124,1887,5612
3891,2176,4172,1312,1423,2071,26299.75,-1237,4004,12845.5,3276.5,1125,1902,5609
3892,2176,4270,1318,1463,2049,26092.5,-1231,3943,12544.5,3051.25,1477,2017,5617
3893,2175,4434,1394,1507,2175,27569.25,-1322,3935,13218,2591.25,1618,2149,5640
3894,2176,4309,1388,1693,2308,29684.5,-1465,3904,14438.5,2122.25,1647,2316,5663
3895,2191,3641,1442,1854,2599,31410.5,-1773,3965,14610,1243.75,1657,2760,5707
3896,2204,2913,1436,2013,2717,31371.25,-2027,4108,14471,128,1729,2821,5727
3897,2191,2451,1459,2195,2591,30237.5,-2239,4197,14821,-504.5,1764,2832,5757
3898,2243,1946,1543,2190,1799,29839.5,-2444,4231,14529,-1266.5,1730,2781,5779
3899,2118,1451,1407,1758,1720,30525.75,-2785,4146,13825.5,-1814.25,1694,2424,5777
3900,2117,1232,1333,1529,1429,30122,-3093,4229,13108,-1995.5,1512,2062,5736
3901,2120,1121,1239,1521,1289,27936,-3069,4335,13006,-1629.25,1514,1829,5702
3902,2120,1021,1283,1347,1273,27028.5,-3304,4453,13274,-953,1506,1809,5666
3903,2120,1182,1315,1458,1352,26808.75,-3448,4683,14497.5,-124.25,1520,1917,5662
3904,2120,1448,1330,1274,1453,27601.5,-3714,4743,17925,1389,1505,2181,5668
3905,2150,1790,1448,1862,1626,27710.5,-3686,4802,19846,3094,1799,3104,5723
3906,2138,1928,1834,2304,2351,28249.25,-3467,4697,20936.5,4352.25,1833,3543,5771
3907,2138,1973,1834,2335,2413,28063,-3167,4552,21188.5,4691.75,1819,3630,5772
3908,2137,1941,1853,2268,2507,27204,-2996,4423,20561.5,4874.75,1790,3491,5771
3909,2132,2023,1793,2249,2541,26201.75,-2922,4299,19727,4917.5,1755,3233,5739
3910,2132,1876,1580,2246,2278,23346.5,-2904,4163,17005.5,4959.25,1557,3029,5712
3911,2117,1567,1474,1809,1987,22183,-3111,3799,15654.5,4543.75,1350,2536,5744
3912,2119,1397,1347,1642,1663,21584,-3187,3725,15016.5,3988,1215,2067,5716
3913,2118,1140,1318,1616,1579,21344,-3056,3752,14217,3337.5,1212,1939,5695
3914,2118,1136,1291,1494,1570,21477.75,-2868,3773,13573,3035.5,1212,1894,5680
3915,2110,1135,1284,1432,1504,21717,-2737,3798,13559,2922.75,1213,1878,5676
3916,2109,1038,1266,1365,1463,21563.75,-2508,3773,13695,2533.75,1213,1867,5702
3917,2108,1046,1274,1365,1496,22582.25,-2456,3731,13933.5,1824.25,1209,1878,5719
3918,2114,1282,1293,1636,1599,23929.5,-2498,3717,14228,1018,1208,2004,5733
3919,2109,1281,1257,1477,1535,25057.75,-2573,3666,14903.5,402.5,1224,2078,5760
3920,2107,1280,1214,1505,1560,26387.75,-2449,3625,15147.5,-230.25,1231,2180,5781
3921,2105,1020,1218,1520,1465,27593.75,-2379,3620,14521,-908,1256,2155,5794
3922,2097,935,1196,1425,1414,29065,-2378,3682,14205,-1412,1229,2110,5806
3923,2096,869,1182,1310,1370,29607.5,-2392,3631,13977.5,-1547.5,1226,1944,5785
3924,2096,898,1182,1310,1382,29195.25,-2176,3633,13277.5,-1552.25,1226,1912,5769
3925,2096,890,1182,1257,1381,27872,-1889,3647,12941.5,-1457.25,1228,1909,5759
3926,2097,1061,1224,1262,1408,27169,-2076,3681,13307,-737.75,1230,1939,5750
3927,2108,1220,1448,1405,1606,26387.5,-2048,3711,14563.5,323.25,1251,2488,5781
3928,2112,1698,1807,1763,2056,25971.75,-1872,3838,16509,1557.75,1262,3230,5837
3929,2190,2400,2008,2120,3142,27482.5,-1315,4084,18219,3107.5,1635,3968,5925
3930,2290,3889,2226,2178,3199,30400,-824,4181,19182,4434.5,1747,4038,5942
3931,2184,4858,2346,2256,3161,31899.5,-456,4161,19423.5,5205.25,1787,4131,5941
3932,2140,5608,2368,2276,2987,32553,-346,4324,19453.5,5415,1789,4169,5931
3933,2140,5802,2350,2263,2926,31212,-396,4255,18307,5474.5,1790,4128,5885
3934,2140,5803,1994,2249,2792,28920.25,-402,4128,15841.5,5361.5,1755,3920,5825
3935,2113,5353,1776,2192,2643,28308.5,-736,4077,13830,4733.5,1487,3171,5735
3936,2110,5204,1603,2187,2471,27536.5,-735,4055,12624,4276.5,1354,2831,5677
3937,2110,5119,1549,2197,2377,27142.5,-712,4026,11788.5,3992.25,1351,2751,5663
3938,2109,4990,1686,2201,2326,27127.75,-672,4030,11638,3834.75,1369,2725,5605
3939,2106,4935,1841,2216,2313,28025.25,-646,4100,11719,3811.25,1415,2941,5589
3940,2179,4954,1787,2240,2357,30248.25,-657,4541,12841,4207.25,1610,3447,5610
3941,2179,5022,1920,2309,2792,36589.5,-781,5031,14169.5,4568.5,1823,4018,5694
3942,2207,4766,2087,2395,3247,41745.75,-965,5288,15681.5,3924.25,2614,4339,5797
3943,2295,4270,2155,2446,3661,43708.5,-1378,5384,16555,2814,2667,4394,5983
3944,2326,4092,2263,2399,3675,45034,-1867,5342,16467,1727.5,2652,4389,6022
3945,2260,4002,2345,2445,3641,44341.75,-2381,5206,16317.5,591.25,2719,4475,6031
3946,2272,3920,2357,2423,3587,44158,-2734,5183,16075,-219.5,2711,4478,5975
3947,2255,3759,2422,2395,3553,43147.25,-3066,5132,16202.5,-513,2748,4334,5887
3948,2260,3562,2349,2409,3538,42689,-3222,5095,16063.5,-513.25,2739,4367,5844
3949,2281,3459,2210,2410,3428,41287.5,-3013,5035,16532.5,-53.25,2664,4240,5802
3950,2285,3856,2167,2401,3515,41062,-2612,5033,17723,799,2715,4158,5780
3951,2284,3876,2026,2397,3459,41700.75,-2141,4953,19317,2207.5,2624,4037,5759
3952,2275,3813,1925,2506,3326,41948.25,-1881,5242,22046,3967,2359,3974,5787
3953,2217,3998,1882,2510,3234,42756.5,-1556,5420,22195,5752.75,1820,3893,5800
3954,2217,4043,1739,2501,3269,43173,-1348,5500,22146.5,6849.75,1570,3691,5754
3955,2184,4075,1692,2186,3308,43309.75,-1116,5454,21768,7361.5,1508,3428,5716
3956,2188,4058,1615,1990,3269,42293,-946,5092,21858.5,7394,1457,3235,5706
3957,2178,4052,1474,1729,3194,40735.75,-809,4769,20560,7423.75,1406,3079,5694
3958,2107,4042,1401,1502,3048,38065,-763,4152,18837,7193.5,1386,2826,5675
3959,2112,3941,1344,1502,2860,36296.75,-877,4095,18189.5,6295,1291,2317,5633
3960,2120,4033,1282,1341,2663,35152.25,-808,4065,17595.5,5683.75,1266,2063,5648
3961,2123,4033,1282,1257,2582,34578.75,-755,4041,17629.5,5321.5,1239,1997,5616
3962,2135,4032,1322,1217,2527,33391,-714,4050,17625.5,5262.75,1239,1990,5538
3963,2132,4030,1326,1237,2476,34451.5,-717,4087,17687.5,5315.5,1247,2002,5509
3964,2194,4122,1374,1400,2519,36074,-719,4268,17615.5,5713,1242,2327,5555
3965,2197,4252,1485,1903,2966,41504.5,-718,5133,20271.5,6042,1407,2750,5628
3966,2363,4240,1587,2465,3320,45810,-821,5533,22252,5494.25,1306,3043,5759
3967,2648,4436,1602,2502,3843,48055,-1111,5585,22706,4640.75,1287,3179,5690
3968,2622,4558,1597,2480,3984,48318.25,-1174,5445,22285.5,3815.75,1309,3180,5663
3969,2604,4605,1614,2401,4016,48183.5,-1336,5200,21090.5,2902.75,1245,3194,5692
3970,2579,4643,1603,2367,3993,48977.5,-1416,5035,19493.5,2125.75,1378,3198,5713
3971,2563,4686,1575,2374,3920,49199.75,-1580,5008,18661.5,1509.25,1380,3377,5719
3972,2609,4709,1574,2364,3742,49275,-1627,4991,18147,1411.5,1398,3434,5720
3973,2560,4783,1626,2279,3577,48358.5,-1534,4994,18263.5,1680.25,1407,3491,5938
3974,2528,4702,1612,2218,3565,47339.75,-1464,4708,18498,2518.75,1408,3444,5919
3975,2488,4729,1631,2140,3581,45932,-1315,4841,18966.5,3712.5,1421,3444,5909
