"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
4521,3047,3435,2663,2082,1799,44776.25,1782,5990,14158.5,6148,4257,4147,7599
4522,2991,3377,2625,2129,1773,45191,1731,5939,0,5817.5,4254,4177,7604
4523,3015,3370,2596,2192,1786,45273.25,1743,5824,17989.5,5712.25,4252,4190,7606
4524,2987,3389,2618,2188,1786,45416.5,1754,5771,23963,6115.75,4212,4202,7576
4525,2940,3410,2537,2095,1785,44777,1810,5804,23592.5,6912,4259,4295,7468
4526,2963,3434,2491,2092,1780,44749.25,1371,5810,23745.5,7654.75,4384,4325,7455
4527,2933,3466,2491,2118,1779,44308.75,1476,5888,24807.5,8787.75,4387,4361,7444
4528,2906,3507,2488,2127,1778,44624.5,1573,5831,26273,9631.75,4418,4355,7592
4529,2807,3482,2527,2153,1786,46646.25,1707,5992,26483,10304.25,4415,4327,7542
4530,2780,3494,2527,2132,1764,47926.5,1830,6073,26417,10431.75,4589,4330,7598
4531,2742,3485,2554,2131,1769,48135.25,1934,5880,25717.5,10411,4592,4307,7528
4532,2620,3451,2584,2131,1801,46816.5,2529,5672,24761,10428.25,4598,4186,7479
4533,2602,3393,2496,2086,1627,43932.75,2471,5405,23278.5,10265.25,4409,3991,7599
4534,2557,3347,2412,2082,1582,41371.75,2432,5186,20568.5,10119.25,4402,3879,6924
4535,2419,3273,2399,1353,1628,37829.25,2108,4949,18965.5,9249.5,3268,4199,6599
4536,2259,3195,2382,1388,1536,36395.5,2065,4927,18322,8833,3260,4113,6493
4537,2185,3184,2350,1336,1532,35271,1965,4891,18440.5,8632.75,3270,4084,6346
4538,2142,3208,2320,1338,1508,34576.75,1960,4822,18170,8676.75,3262,4081,6481
4539,2103,3204,2302,1337,1475,34769.75,1977,4869,18256,8555.5,3262,4085,6601
4540,2168,3203,2342,1361,1495,36520.5,2074,5284,19243,8567.75,3295,4212,6998
4541,2430,3351,2425,1432,1640,41526,2299,5592,21465.5,8584.25,4223,4536,7187
4542,2807,3472,2591,1523,1870,44674.75,2292,5866,24014.5,8117,4272,4776,7921
4543,3009,3448,2692,1646,2074,46121,2206,5982,25429.5,7468.75,4312,4942,7830
4544,3099,3508,2732,1648,2048,45770.25,2106,5935,25541.5,6903.75,4315,4967,7854
4545,3136,3565,2695,1632,2075,45312,2057,5877,25184,6603.75,4314,4971,7859
4546,3133,3565,2669,1629,2115,46202.75,1956,5833,24800,6329,4313,4985,7879
4547,3125,3626,2645,1619,2105,46408.5,1878,5850,25161.5,6353.75,4313,4951,7878
4548,3090,3862,2624,1699,1845,46098.75,1806,5741,25058,6184.75,4318,4926,7695
4549,3041,3857,2584,1610,1836,44323.75,1518,5657,24750.5,6418.5,4320,4897,7684
4550,2986,3859,2560,1577,1827,42950.5,1466,5578,24828,7135.25,4301,4866,7662
4551,2958,3834,2536,1559,1823,42000.75,1510,5541,25354,8111.75,4314,4999,7671
4552,2858,3821,2516,1553,1675,42548.75,1671,5618,26521,9265.75,4331,5032,7668
4553,2811,3814,2507,1560,1664,43692.75,1988,5739,26671,10043.5,4330,4980,7638
4554,2755,3795,2494,1567,1656,44878.25,2000,5862,26259,10348.75,4300,4921,7621
4555,2667,3748,2458,1555,1686,45639.25,1961,5874,25319.5,10339.5,4226,4776,7431
4556,2622,3659,2423,1535,1813,44723.75,1919,5731,24693.5,10450.25,4216,4580,7133
4557,2552,3652,2396,1521,1690,42864.75,1735,5563,23196,10433.5,4197,4481,6669
4558,2460,3599,2357,1504,1658,40364,1622,5365,20168.5,10366.75,4190,4414,6318
4559,2348,3307,2395,1502,1927,33255.75,1280,5009,18484.5,8688.25,3807,3953,6163
4560,2215,3219,2375,1479,1674,30307,1299,4857,17655.5,6892.25,3777,3743,6009
4561,2100,3151,2334,1447,1636,29751.75,1160,4800,17524.5,5904.5,3595,3593,5845
4562,2024,3096,2308,1432,1595,29717.5,1150,4780,17104.5,5497,3501,3475,5827
4563,1984,3055,2285,1422,1591,29515.5,952,4732,17158,5351.25,3392,3267,5824
4564,1969,3045,2297,1423,1594,29220.25,902,4685,17210.5,4906,3457,3346,5843
4565,2011,3057,2310,1433,1572,31114.25,860,4801,17922.5,4527.75,3489,3575,5904
4566,2107,3126,2390,1464,1615,33453,953,4946,19345,3829.25,3652,3858,5912
4567,2294,3259,2461,1487,1705,34995.25,850,5163,21869,3332,3823,4018,6049
4568,2484,3427,2497,1489,1751,36368.25,793,5248,22950.5,2809.75,3826,4142,6380
4569,2671,3527,2528,1488,1761,37008.75,575,5246,23387.5,2239.25,3829,4176,6571
4570,2708,3521,2509,1476,1758,37879.5,441,5163,23054,2600,3825,4189,6532
4571,2751,3468,2484,1474,1735,38548,322,5147,22817,2854.25,3815,4181,6391
4572,2748,3408,2474,1464,1707,37921.5,230,5031,22094.5,3004,3796,4138,6227
4573,2804,3318,2463,1422,1733,37311.25,329,5048,21665.5,3170,3796,4066,6049
4574,2735,3254,2422,1417,1671,36630.5,364,5184,21778.5,3486.5,3792,4014,5972
4575,2753,3197,2377,1410,1671,36142,431,5322,22186.5,4103.25,3794,3972,5929
4576,2722,3179,2380,1411,1678,35841.75,696,5421,23499.5,5128.75,3851,4058,6053
4577,2715,3197,2361,1385,1681,37930.75,863,5584,24122,6467,3886,4041,6119
4578,2690,3178,2336,1377,1686,39054.75,1073,5681,24015.5,7099.25,3885,4026,6091
4579,2583,3167,2307,1377,1776,39744.5,1300,5537,23203,7212.5,3870,3958,6038
4580,2494,3126,2223,1374,1769,39395,1316,5410,22803.5,7376.75,3862,3863,5851
4581,2430,3118,2194,1376,1732,37994.75,1250,5283,21983,7418.5,3835,3768,5752
4582,2392,3100,2109,1360,1700,35213.25,1215,4730,19871.5,6980.75,3646,3667,5609
4583,2345,3173,1941,1363,1688,32991.75,1328,4714,18197,5954,3404,3152,5620
4584,2194,3138,1955,1366,1677,31974,1385,4677,16947,4828,3399,2864,5536
4585,2101,3109,1945,1348,1553,31473.5,1299,4672,16702,4404.75,3394,2689,5610
4586,2047,3089,1960,1327,1530,30821.5,1327,4660,16392,4183,3378,2613,5711
4587,1993,3071,1980,1321,1455,30365,1356,4605,16223.5,4078.25,3382,2603,5715
4588,1968,3070,1961,1319,1462,29731.25,1388,4538,16009.5,3817.25,3386,2618,5813
4589,2004,3059,1986,1334,1565,31296.5,1400,4516,16547,3390.75,3507,2843,5906
4590,2080,3112,1943,1355,1570,33073.5,1339,4614,17288.5,2857.25,3739,3015,5929
4591,2208,3214,1878,1370,1606,34348.25,1275,4739,18412.5,2543.25,3834,3248,6134
4592,2411,3352,1855,1400,1714,35253,1263,4838,19845.5,2369,3848,3305,6560
4593,2551,3427,1811,1424,1768,35999.5,1215,4850,20090.5,1976,3848,3384,6864
4594,2579,3460,1706,1428,1674,37619.75,1171,4830,20626,1634,3851,3402,7083
4595,2607,3463,1653,1430,1722,38634.5,1135,4743,21489.5,1544.75,3859,3461,7049
4596,2624,3449,1574,1437,1759,37382.5,1134,4699,21268,1454.5,3858,3463,6985
4597,2655,3446,1556,1430,1730,34597.25,1186,4667,21046,1500.25,3917,3466,6891
4598,2609,3375,1555,1431,1739,33258.25,1240,4714,21273,1716.75,3906,3531,6897
4599,2615,3447,1537,1429,1741,34184.25,1324,4820,22385.5,2518,3916,3593,6971
4600,2592,3477,1602,1442,1683,34081,1542,5090,23417,3732.25,3916,3607,7184
4601,2622,3526,1695,1435,1678,36190.25,1910,5371,23379.5,5136.75,4095,3664,7216
4602,2620,3553,1780,1459,1666,38492,2229,5361,22779.5,6220.25,4265,3711,7210
4603,2603,3551,1901,1475,1672,40398.25,2273,5286,21224.5,6553.75,4203,3706,7184
4604,2572,3531,1974,1460,1667,39966.5,2231,5352,20973.5,6696.25,3957,3611,7147
4605,2588,3500,2036,1452,1712,38605.75,2122,5227,20385.5,6831,3899,3543,6993
4606,2534,3455,2050,1444,1688,35379,2077,5014,18748,6727,3899,3437,6694
4607,2304,3396,2078,1422,1662,33010.25,1798,4744,17873,6004.25,4244,3225,5959
4608,2215,3318,2085,1397,1596,31892,1690,4750,17528.5,5533.25,3907,3171,5919
4609,2119,3296,2096,1366,1586,31634.75,1610,4731,17227.5,5269.5,3826,3163,5928
4610,2096,3285,2143,1347,1533,31400.75,1442,4656,16831,5112.75,3823,3159,5991
4611,2070,3269,2147,1335,1617,32090.75,1322,4562,17013.5,5339.25,3953,3158,6159
4612,2174,3299,2174,1332,1653,33967,1268,4687,17385,6085.25,4377,3315,6345
4613,2415,3468,2456,1402,1573,38978.5,1475,5312,19127.5,7057.75,3590,4189,7476
4614,2756,3693,2551,1459,1670,44507.75,835,5720,22356,6812,3998,4760,7621
4615,2962,3827,2621,1499,1717,46863,635,5827,24741.5,5850.25,4128,5017,7744
4616,3057,3868,2659,1525,1732,48406.25,546,5893,25697.5,5142.75,4154,5118,7771
4617,3107,3897,2715,1560,1729,48277.5,483,5899,25448,5007.25,4176,5110,7781
4618,3061,3896,2698,1576,1728,48373.75,411,5810,25699,5453.25,4200,5129,7782
4619,3054,3874,2682,1580,1718,48255,320,5788,25343,5896.75,4195,5062,7784
4620,3033,3858,2690,1579,1649,47020,82,5694,25056.5,6278,4199,5016,7788
4621,3002,3837,2695,1587,1712,45038.75,235,5677,24355.5,6886,4211,5007,7782
4622,2999,3788,2675,1585,1711,43971.25,262,5670,24855.5,7427.5,4205,5007,7780
4623,3007,3766,2642,1570,1772,43239.25,548,5723,26094.5,8031.25,4202,5014,7773
4624,3117,3827,2687,1555,2073,43493.75,679,5851,27127.5,8760,4201,5038,7766
4625,3061,3792,2693,1536,2038,44871.5,853,6044,27171.5,9299.25,4206,4946,7748
4626,3033,3750,2700,1502,2120,46941,942,6074,26694,9383,4200,4941,7828
4627,2988,3740,2699,1503,1964,46384.75,1088,5956,25652.5,9499.75,4195,4815,7783
4628,2889,3748,2695,1486,1942,44991.25,1099,5903,24636.5,9629.5,4070,4626,7491
4629,2764,3616,2696,1450,1876,43190,978,5743,23064,9709.5,3846,4445,7409
4630,2591,3834,2664,1402,1521,39310.5,897,5101,19802,9231.5,3641,4178,7246
4631,2479,3305,2523,1334,1796,35720.75,425,4742,18385.5,8326.75,3527,3663,7409
4632,2231,3346,2537,1276,1735,34680.25,516,4656,18232.5,7413,3485,3395,7414
4633,2155,3355,2412,1248,1690,34013.25,616,4592,17697,7156,3485,3332,7380
4634,2085,3407,2395,1254,1604,33841.5,525,4598,17347,7025.25,3467,3332,7367
4635,2043,3462,2405,1266,1570,34395.5,527,4630,17333.5,6763.25,3352,3367,7339
4636,2125,3404,2421,1296,1665,36622,649,4772,17785.5,7010.75,3439,3556,7356
4637,2385,3173,2557,1356,1796,42891.75,935,5195,19709,7633.25,3721,4196,7333
4638,2719,3413,2694,1431,2172,46554.75,985,5453,23281,8448.75,4196,4637,7522
4639,2907,3529,2777,1470,2212,48473.25,943,5663,24434,8335.5,4266,4955,7672
4640,3005,3589,2726,1439,2240,47446.25,940,5596,24278,8174.75,4282,4936,7721
4641,3196,3597,2723,1449,2071,46475.25,874,5577,23870.5,7620.75,4312,4989,7733
4642,3181,3601,2707,1481,2068,47139.75,869,5358,23363,7479.5,4312,5003,7738
4643,3189,3634,2746,1482,2015,46955.5,890,5297,23422,7371.25,4322,4992,7751
4644,3169,3638,2710,1465,2010,46297.5,937,5332,22401.5,7541,4322,4954,7640
4645,3142,3643,2677,1453,2002,45376.75,1060,5438,22130,7522.25,4317,4940,7622
4646,3115,3651,2657,1417,1985,44709.25,1099,5486,21289.5,7773.5,4322,4934,7616
4647,3080,3666,2633,1416,2011,44055.25,1212,5465,21800,7847,4314,4923,7611
4648,3111,3700,2681,1416,2071,44384.75,1366,5421,22883.5,8474.25,4302,4923,7685
4649,3071,3825,2658,1410,1896,45715.25,1513,5546,22549,8598,4303,4915,7718
4650,3022,3809,2646,1409,1886,46931.75,1617,5609,22513,8726.75,4283,4829,7683
4651,2965,3800,2649,1407,1872,47054,1660,5424,21900,8853,4038,4803,7679
4652,2907,3906,2564,1406,1628,46140,1639,5343,21302,8885.75,3960,4537,7534
4653,2788,3666,2545,1448,1582,43623.5,1574,5231,19558.5,8737.5,3796,4442,7355
4654,2682,3607,2503,1443,1682,39687.25,1294,4793,17557,8327.25,3316,4253,7288
4655,2332,3470,2332,1448,1602,34587.25,1585,4754,15551.5,8254.75,3335,3912,7384
4656,2184,3384,2307,1427,1356,32911,1693,4756,14848.5,7372.75,3260,3643,7452
4657,2101,3322,2291,1405,1343,32261.5,1733,4770,14776.5,6988,3189,3573,7448
4658,2067,3316,2264,1399,1347,32357.75,1756,4775,14540.5,6482.5,3075,3572,7445
4659,2044,3289,2252,1395,1312,33344.5,1797,4801,14404,6609.25,3053,3620,7457
4660,2104,3324,2269,1411,1331,35784,1858,4825,14616,7068.25,3279,3856,7473
4661,2303,3483,2342,1478,1401,42119.25,2110,5087,16389,8166.25,3587,4716,7350
4662,2602,3667,2457,1552,1619,45083.75,2070,5458,19149.5,8749.5,3982,5131,7593
4663,2793,3795,2528,1550,1722,45805,1976,5567,20565.5,8917.75,3977,5221,7744
4664,2880,3890,2628,1578,1794,44745.25,1896,5578,20268,8759.5,4042,5196,7767
4665,2939,3959,2647,1636,1794,43097.75,1786,5636,19828.5,8590.5,4042,5206,7776
4666,2980,3972,2649,1671,1788,43829,1708,5571,19822.5,8349,4041,5206,7797
4667,2991,3983,2647,1666,1784,43466.75,1649,5472,18500,7971.5,4039,5109,7784
4668,2984,3971,2653,1663,1769,42614.25,1303,5491,17243,7756.75,4000,5092,7773
4669,2974,3936,2650,1652,1780,40277,1310,5494,16438.5,7611,4001,5076,7665
4670,2955,3874,2660,1653,1752,39383.75,1174,5653,16912,7625,4000,5042,7645
4671,2930,3851,2710,1631,1774,39135.25,1159,5699,17880.5,7726,4001,5034,7627
4672,2858,3811,2683,1621,1570,40723.25,1309,5717,19124,8107.75,4002,5032,7691
4673,2834,3778,2617,1625,1548,43204.75,1609,5780,19766,8572.75,4001,4994,7701
4674,2800,3714,2605,1631,1544,44896.75,1645,5813,19826.5,8699,4001,4918,7777
4675,2754,3679,2594,1635,1530,45679.25,1733,5643,19047,8692,4001,4849,7731
4676,2700,3600,2566,1632,1528,44758.5,1494,5782,18169.5,8573.25,3857,4692,7540
4677,2627,3523,2505,1589,1553,42241.5,1436,5493,16826.5,8419,3456,4674,7395
4678,2595,3470,2415,1545,1580,37574.5,1327,4905,13820.5,7905.25,3352,4543,6901
4679,2313,3147,2232,1423,1625,34598,1218,4677,12090,6765.5,3440,4277,6438
4680,2163,3063,2077,1425,1483,34022,1184,4636,11789,6228,3411,4084,6370
4681,2074,2998,1990,1376,1520,33778,1189,4643,11791.5,6147,3410,3915,6234
4682,2039,2927,1854,1336,1482,33911.25,1249,4647,11453,5645,3409,3881,6188
4683,1988,2864,1578,1311,1465,34023.5,1262,4655,11440.5,5946.75,3416,3832,6164
4684,2058,2866,1494,1322,1483,35977,1353,5060,12293.5,6370.5,3667,4013,6209
4685,2276,2941,1563,1371,1571,41314.75,1312,5363,14702.5,7435,3761,4737,6433
4686,2570,3183,1657,1431,1627,45768.75,1314,5505,17940,8065.5,3765,4838,7201
4687,2787,3449,1633,1450,1539,46245,1289,5684,19654,8332,3766,4899,7610
4688,2893,3470,1548,1444,1583,45041.75,1148,5650,20216,8415,3831,4901,7635
4689,2915,3469,1552,1465,1622,44142.5,973,5646,21281,8387.75,3779,4907,7648
4690,2947,3288,1655,1468,1629,44053.75,833,5646,20742,8197,3712,4679,7657
4691,2947,3259,1716,1468,1600,44272,660,5716,20172,8056,3693,4530,7659
4692,2937,3236,1699,1461,1597,44112,555,5692,19423,8245.75,3534,4374,7660
4693,2913,3119,1634,1437,1670,43513.25,529,5707,19428,8302.5,3524,4190,7638
4694,2923,3082,1581,1395,1667,42749,435,5685,19593,8101.75,3405,3970,7621
4695,2895,3011,1542,1365,1654,42062.25,390,5673,20279.5,8571.25,3139,3840,7568
4696,2862,2983,1526,1336,1634,42212.5,311,5690,21875.5,8913.5,3142,3764,7623
4697,2817,2944,1505,1317,1632,43940.5,499,5760,22467,9169.25,3176,3442,7617
4698,2732,2936,1518,1293,1657,45174.5,636,5580,22401,9271.25,3109,3396,7610
4699,2636,2899,1567,1271,1617,45275.25,817,5298,21876.5,9419.75,3048,3307,7439
4700,2461,2764,1577,1249,1685,44239.5,882,5374,21117.5,9454.25,3012,3242,7076
4701,2400,2714,1643,1183,1597,42847,865,5172,20337.5,9301,3045,3225,6772
4702,2306,2676,1687,1154,1601,38747,871,5203,18091,9186.25,3050,3217,6205
4703,2224,2564,1621,1111,1465,33980.25,1223,4611,16527,8406,2774,3037,5489
4704,2070,2495,1655,1076,1430,33227.5,1107,4589,15570,7800.5,2316,2987,5554
4705,1990,2600,1683,1075,1420,32533.75,1175,4589,15039,7718.5,2135,2977,5600
4706,1959,2633,1728,1067,1412,32316.5,1321,4617,14520.5,7802,2067,3001,5614
4707,1933,2663,1828,1078,1387,32761.25,1366,4600,14140.5,7825,2093,2992,5668
4708,1986,2707,1906,1110,1429,34391,1491,4703,14536,7972,2638,3198,5806
4709,2196,2925,2019,1154,1470,39436,1543,5020,17052,8551.75,3198,3915,5669
4710,2494,3221,2152,1239,1582,43245,1675,5418,20063.5,8767,3346,4138,6287
4711,2698,3398,2260,1289,1606,44827.75,1630,5370,20372,8418.25,3446,4274,6952
4712,2814,3528,2230,1306,1648,45456.75,1501,5484,19888.5,7954,3587,4380,7316
4713,2911,3569,2274,1319,1681,45167.5,1286,5416,19517,7240,3668,4526,7568
4714,2939,3545,2273,1307,1669,45564.25,1106,5392,19433,6704.75,3758,4502,7641
4715,2940,3526,2234,1308,1659,45712.75,666,5366,19202,6720.25,3758,4679,7668
4716,2888,3471,2124,1299,1652,44193.5,500,5368,17246.5,6380.75,3789,4710,7591
4717,2826,3294,2016,1303,1621,42076.75,322,5374,16916,6449.25,3789,4706,7469
4718,2793,3215,1874,1305,1617,40191,280,5353,16779.5,6848.25,3848,4710,7387
4719,2687,3113,1736,1327,1606,39502.5,316,5353,18381.5,7465.5,3762,4711,7342
4720,2643,3005,1644,1335,1707,39688.5,290,5415,19875,8378.75,3748,4717,7369
4721,2665,2929,1604,1336,1624,40671,471,5531,21453,9214,3748,4589,7287
4722,2611,2898,1583,1304,1620,41315,641,5498,22124,9627,3746,4591,7066
4723,2565,2841,1546,1295,1610,41551.5,774,5339,21358,9724.25,3657,4588,6833
4724,2475,2720,1494,1286,1640,41117.5,806,5310,21062,9644.5,3579,4379,6579
4725,2417,2701,1437,1269,1507,39356.5,698,5119,20771.5,9659.75,3326,4314,6346
4726,2370,2663,1367,1228,1527,36000.5,620,5013,18960,9576.75,3120,4185,5916
4727,2208,2684,1160,1194,1426,28386.5,-298,4806,16960,7791.25,3200,3638,5956
4728,2078,2599,1092,1159,1409,26727.25,-382,4739,16031.5,5737,2886,3573,5918
4729,2004,2577,1019,1144,1394,24374.75,-615,4721,15159,4939.5,2622,3524,5854
4730,1966,2591,993,1121,1366,23560,-806,4700,14927.5,4521.25,2484,3444,5824
4731,1911,2760,975,1128,1479,23243.5,-1007,4657,14875.5,4111.75,2351,3460,5818
4732,1872,2834,979,1162,1497,23349.75,-1168,4687,14749,3624,2442,3511,5825
4733,1931,2685,1076,1191,1382,25128.75,-866,4633,15347.5,3431.75,2556,3811,5884
4734,2027,2762,1100,1232,1398,26952.25,-564,4559,15744.5,2241,2863,4095,5931
4735,2156,2892,1157,1279,1452,27904.75,-920,4571,16872,1068,3186,4223,6094
4736,2311,3048,1229,1290,1498,29194.75,-1173,4732,16601,-149.75,3321,4291,6445
4737,2429,3157,1237,1301,1549,29759.75,-1850,4712,16202,-1359.75,3331,4317,6600
4738,2680,3128,1241,1295,1565,30094.5,-2182,4523,15421,-1703.75,3277,4258,6270
4739,2624,2980,1228,1260,1574,30422,-2224,4460,14662.5,-2480.5,3165,3819,6039
4740,2675,3126,1229,1235,1571,29611.5,-2550,4401,13989,-3086.75,2308,3368,5895
4741,2498,2999,1233,1241,1553,28155.75,-3082,4407,13972.5,-2748.25,1802,2975,6327
4742,2430,2976,1254,1289,1508,27014,-3561,4442,14474,-1896,1555,2886,6741
4743,2436,2918,1256,1325,1499,26773.75,-2915,4687,15789,-414.5,1782,2950,6220
4744,2451,2833,1243,1384,1508,26670.5,-2593,4986,17704.5,2171,2612,3508,5911
4745,2513,2815,1171,1395,1567,29226.5,-2512,5198,19720.5,4853.75,3239,3938,5989
4746,2412,2799,1130,1434,1550,31699.75,-2531,5330,20446.5,6011.5,3401,4094,6052
4747,2332,2749,1100,1433,1538,32058,-2192,5213,20355,6490.5,3287,3988,5963
4748,2290,2651,1086,1439,1526,31042.75,-1931,5124,19841.5,6744.75,2855,3975,5908
4749,2243,2612,1069,1444,1491,29540.75,-1752,5080,19788.5,7015.25,2581,3883,5844
4750,2176,2571,1071,1442,1479,25804.75,-1835,5026,17477.5,6929.25,2049,3683,5734
4751,2025,2535,1006,1385,1476,24549,-1425,4879,15894.5,6148,1772,2716,5393
4752,1890,2603,984,1386,1436,23859,-1574,4910,15180,4874.75,1169,2490,5371
4753,1822,2474,1025,1387,1418,22590.5,-1581,4917,14887.5,3988,1090,2258,5324
4754,1792,2486,1005,1384,1413,22445.75,-1687,4920,14466.5,3728.5,1013,2084,5252
4755,1732,2484,1010,1385,1475,22117.5,-1643,4841,14218,3675.75,1020,2114,5201
4756,1731,2494,1000,1383,1475,21933.75,-1680,4742,13923,3263,1086,2263,5207
4757,1751,2640,1065,1388,1432,23411.25,-1798,4716,14802.5,2576.75,1201,2529,5250
4758,1852,2683,1128,1411,1457,24858.75,-1946,4655,15684.5,1753.25,1405,2699,5262
4759,1988,2691,1215,1402,1533,25923.5,-2301,4684,16645.5,884.25,1585,2652,5317
4760,2157,2719,1304,1396,1550,26968.75,-2650,4675,17516,-565.75,1874,2705,5351
4761,2269,2794,1371,1403,1545,28223.5,-2982,4617,17900,-1890.5,1261,2679,5362
4762,2331,2784,1504,1407,1520,29447,-3051,4511,17730,-2193.75,1046,2217,5333
4763,2351,2869,1523,1433,1498,30274,-3497,4469,17562.5,-2105.5,925,2011,5304
4764,2356,2871,1605,1545,1558,28763.75,-3941,4433,17219.5,-2867,878,1372,5976
4765,2347,2800,1622,1508,1523,28211.5,-3807,4427,17106.5,-2495.75,880,1331,5793
4766,2350,2760,1636,1493,1529,27206,-3805,4466,17859.5,-1567,911,1437,5584
4767,2352,2762,1639,1492,1539,26321.25,-3603,4580,19327,-71.75,947,1515,5632
4768,2413,2711,1625,1269,1562,26407,-3474,4695,21293,2480.5,1144,2257,5347
4769,2426,2713,1614,1285,1630,27157.25,-3174,4796,22780,5016.25,2525,3047,5376
4770,2421,2781,1636,1273,1461,29904.5,-2485,4877,23720,6448.5,2730,3094,5513
4771,2414,2890,1638,1249,1639,31459.5,-1905,4954,23829,7006.75,2755,3060,5529
4772,2338,2912,1586,1292,1602,31438.75,-1659,5316,23700,7080.75,2757,3043,5519
4773,2298,2893,1508,1203,1513,31146.25,-1333,5224,22779,7206.25,2820,2807,5471
4774,2221,2858,1404,1190,1419,29237.25,-1033,4906,20833.5,7273.25,2647,2712,5401
4775,2110,2865,1280,1207,1500,26699.25,-832,4656,19127.5,6623.5,2306,2702,5300
4776,1989,2841,1242,1211,1474,25778,-828,4580,18720.5,6030,2051,2644,5260
4777,1913,2821,1216,1202,1433,25335.25,-432,4571,18661,5853.25,2058,2627,5253
4778,1900,2819,1207,1203,1429,25505.75,39,4620,18413,5673.25,2242,2575,5240
4779,1880,2854,1200,1216,1418,27011,454,4574,18255,5871.25,2598,2659,5254
4780,1948,2928,1231,1219,1361,29672,566,4650,18312,6564.25,3020,3001,5273
4781,2175,3111,1344,1233,1410,34857.25,581,5055,20395.5,7602.25,3311,3236,5558
4782,2458,3335,1458,1231,1504,39205.75,630,5259,23332.5,7957.25,3161,3293,6568
4783,2651,3504,1555,1270,1579,41798.25,569,5390,24859,7647,3037,3319,7248
4784,2755,3599,1580,1262,1595,42653,497,5397,24655.5,7436,3100,3229,7509
4785,2810,3652,1577,1273,1620,42460.75,443,5258,24234,6977.5,3100,3221,7638
4786,2828,3655,1565,1309,1577,42706.5,413,5351,23464,6539.75,3101,3219,7671
4787,2826,3614,1517,1297,1575,43369.5,439,5497,23625,6206.75,3085,3151,7688
4788,2826,3559,1504,1272,1541,43032.75,513,5251,23075,5965.25,3016,3160,7645
4789,2798,3479,1469,1363,1601,41539.75,659,5106,22830.5,5716,2895,3144,7523
4790,2794,3404,1446,1364,1622,40685.25,707,5068,23067,5836,2855,3201,7413
4791,2773,3331,1425,1364,1620,39819.75,779,5204,23866,6757.5,2855,3230,7326
4792,2618,3264,1394,1362,1547,39345.75,795,5281,25387.5,8219.75,2863,3230,7381
4793,2590,3213,1329,1364,1568,40127.25,785,5404,26073.5,9213.25,2924,3254,7344
4794,2590,3162,1336,1362,1572,42126.75,842,5506,26212,9781.75,3046,3264,7234
4795,2504,3106,1301,1366,1583,42357.5,885,5449,25710,10100.5,3045,3260,7006
4796,2432,3078,1294,1365,1568,40751.75,877,5292,24944.5,10288.5,3012,3305,6576
4797,2379,3007,1287,1357,1526,38879.75,798,5065,23833,10287,2889,3259,6137
4798,2309,2953,1285,1314,1468,35996,795,4879,21412,9964,2874,3125,5421
4799,2192,2832,1289,1161,1355,33659.5,384,4780,20629.5,9128.25,2241,2741,5358
4800,2060,2789,1291,1123,1339,32971.75,343,4789,19874,8505.25,1885,2602,5318
4801,1986,2790,1396,1109,1331,31781.75,221,4801,19322,8410.75,1866,2617,5290
4802,1953,2817,1516,1101,1341,31643,129,4810,19049.5,8241.25,1867,2615,5277
4803,1914,2849,1657,1106,1329,32126.75,0,4799,18950.5,8249.75,1914,2658,5267
4804,1964,2908,1768,1120,1336,33689.75,-272,4875,19126.5,8286.5,2430,3101,5281
4805,2181,3133,1933,1189,1439,39080.75,-559,5070,21488,8208.25,2772,3770,5353
4806,2449,3219,2140,1240,1525,43193.75,-733,5209,24243.5,8128.75,2773,3898,6094
4807,2617,3245,2214,1308,1570,44313.75,-1113,5519,24860,7386.5,2736,3846,6711
4808,2740,3510,2207,1339,1687,44408.5,-1427,5570,24666.5,6775.5,2644,3856,6978
4809,2784,3224,2245,1366,1678,43823.25,-1557,5612,24090.5,6052,2546,3791,7152
4810,2812,3271,2259,1373,1691,44868.75,-1651,5579,23728,5718.5,2543,3625,7160
4811,2820,3289,2110,1917,1681,45626.25,-1678,5533,23956.5,5929.75,2546,3446,7059
4812,2796,3236,2094,1868,1674,44863.75,-1656,5506,23620,6312,2506,3312,6920
4813,2777,3134,2077,1835,1652,43409.25,-1819,5492,23454.5,6747.75,2396,3272,6853
4814,2752,3054,2042,1837,1642,42313.75,-2032,5477,24061.5,7133,2397,3246,6781
4815,2729,3018,2005,1810,1641,41123.5,-1879,5543,24988,7874.5,2398,3262,6737
4816,2687,3045,2004,1791,1626,40793.75,-1462,5638,26527,9407.5,2401,3302,6818
4817,2663,2857,2022,1796,1620,41301,-988,5788,27268.5,10298.75,2405,3367,6911
4818,2619,2918,2023,1783,1620,42186.5,-749,5757,27392.5,10943.25,2403,3420,6905
4819,2554,2963,2042,1764,1563,42998.75,-539,5417,26798.5,11243.75,2487,3698,6748
4820,2468,2994,2061,1729,1550,42867.75,-397,5504,26214,11200.5,2496,3747,6464
4821,2427,2878,2093,1709,1522,41453,-243,5264,24973,10936.75,2613,3711,6184
4822,2333,2962,2102,1673,1518,38000.5,-53,5066,22394,10230.5,2612,3609,5378
4823,2194,2817,2188,1163,1466,35052.5,-180,4687,20987.5,9698.25,2585,2874,5174
