"Category","Value","lon","lat"
3,0.224337212148715,24.3655004442779,70.6506377488183
3,1.47447287162444,24.625781349732,70.6315412254409
3,0.542079926818012,24.8855975433991,70.612108904549
3,0.549151549705517,25.1449423641584,70.592341748551
3,1.16586207681232,25.4038092420326,70.5722407324351
3,1.08704995492409,25.6621916988793,70.551806843537
3,0.510198274855293,25.9200833490422,70.5310410813071
3,0.157008780397324,26.1774778999624,70.5099444570756
3,0.145463385508351,26.4343691527514,70.4885179938179
3,0.416599999188531,26.6907510027227,70.4667627259176
3,0.575440307903402,26.9466174398858,70.4446796989294
3,0.529577879468658,27.2019625494008,70.4222699693418
3,0.28638106195823,27.4567805119938,70.3995346043381
3,0.366247700278236,27.711065604335,70.376474681558
3,0.424603300147452,27.9648121993778,70.3530912888578
3,1.28765643060034,28.2180147666603,70.3293855240713
3,0.29027143051458,28.4706678725704,70.3053584947699
3,0.200166221914416,28.7227661805726,70.2810113180228
3,0.182839714423862,28.9743044513992,70.2563451201573
3,0.665180687352884,29.225277543205,70.2313610365193
3,1.27347268434296,29.4756804116863,70.2060602112338
3,1.59397904322161,29.7255081101649,70.180443796966
3,2.15840491564835,29.9747557896373,70.1545129546826
3,4.50332953270445,30.2234186987893,70.128268853414
3,0.813039541244507,21.9506639259982,70.7180368563405
3,0.53374352126286,22.2137179080763,70.7020795472384
3,0.34859453925336,22.4763766953569,70.6857798826002
3,0.488134194715617,22.7386329353845,70.6691386896756
3,1.63785049153699,23.0004793569622,70.6521568101345
3,2.10121958255768,23.2619087711871,70.6348350998565
3,24.5511338011343,23.5229140724465,70.6171744287176
3,16.6343664561921,23.7834882393758,70.5991756803757
3,0.637160430222639,24.0436243357771,70.5808397520533
3,0.370193329170046,24.3033155114992,70.5621675543185
3,0.220725438175346,24.5625550032788,70.5431600108642
3,0.723827337232456,24.821336135542,70.5238180582855
3,3.8839027803271,25.0796523211677,70.5041426458559
3,1.49870533823967,25.3374970622113,70.4841347353007
3,0.840414331214768,25.5948639505903,70.4637953005711
3,0.336415656207912,25.8517466687302,70.4431253276154
3,0.17694244614295,26.1081389901726,70.4221258141495
3,0.159099773247862,26.3640347801447,70.4007977694264
3,0.898046285154358,26.6194279960898,70.3791422140052
3,0.283987155162525,26.8743126881605,70.3571601795183
3,0.109216332413949,27.1286829996736,70.3348527084388
3,0.132435322141834,27.3825331675274,70.312220853847
3,0.168238375375767,27.6358575225819,70.2892656791959
3,0.353830141158736,27.888650490002,70.2659882580773
3,3.48249911303409,28.140906589563,70.2423896739867
3,1.00631586266191,28.3926204359215,70.2184710200885
3,2.92881832511053,28.6437867388486,70.1942333989806
3,0.843514444711416,28.8944003034284,70.1696779224601
3,1.86577986007773,29.144456030221,70.1448057112875
3,18.710351290257,29.3939489153909,70.1196178949527
3,36.9627964073252,29.6428740508007,70.0941156114401
3,28.7100791003969,29.8912266240715,70.0683000069947
3,13.3821666661431,30.1390019186089,70.0421722358885
3,5.83321840325488,21.8986185912152,70.6288253369619
3,2.1504631061554,22.1605871169852,70.612943235635
3,2.05035671097941,22.4221659454275,70.5967202666149
3,0.556114576667726,22.6833478139589,70.5801572455932
3,1.61652259326587,22.9441255394443,70.5632550025125
3,2.31158327068803,23.2044920192154,70.5460143813614
3,2.58898432994711,23.4644402320516,70.5284362399655
3,0.749264524077738,23.7239632391238,70.5105214497775
3,1.78138585882109,23.9830541848999,70.4922708956648
3,1.69628726439194,24.2417062980134,70.4736854756954
3,1.48289085430061,24.4999128920934,70.4547661009215
3,0.588833257039158,24.7576673665569,70.4355136951619
3,0.817784651293464,25.0149632073634,70.4159291947829
3,1.6785881195152,25.2717939877319,70.3960135484768
3,1.66033150465228,25.5281533688195,70.3757677170405
3,0.891228328783845,25.784035100363,70.3551926731513
3,0.377230861803238,26.0394330212821,70.3342894011428
3,0.339010962246977,26.2943410602467,70.3130588967788
3,0.283348991360296,26.5487532362048,70.2915021670271
3,0.13762909296407,26.8026636588754,70.2696202298316
3,0.116108275067649,27.0560665292032,70.2474141138843
3,0.168118029417705,27.3089561397775,70.2248848583968
3,0.208724154257461,27.5613268752137,70.2020335128704
3,0.28715542470764,27.8131732125005,70.1788611368668
3,2.12443962736913,28.0644897213092,70.1553687997778
3,1.82004798874039,28.3152710642693,70.1315575805949
3,1.15559037843425,28.5655119972083,70.1074285676793
3,0.867784019009473,28.8152073693565,70.082982858531
3,0.717036569953998,29.0643521235182,70.0582215595587
3,1.95074787324037,29.3129412962082,70.0331457858495
3,6.45856410960356,29.5609700177557,70.0077566609389
3,8.33121275901794,29.8084335123739,69.9820553165813
3,8.44347817897797,22.1079530517291,70.5238013091545
3,0.879850268630045,22.3684611838116,70.5076543242407
3,0.825802972659152,22.6285778423814,70.4911687517173
3,1.70908559744175,22.8882959310717,70.4743454100099
3,1.28365244373723,23.147608432203,70.4571851314275
3,0.613819121234659,23.4065084077488,70.4396887619589
3,0.320370692601535,23.6649890002653,70.4218571610676
3,0.176490674837344,23.9230434337845,70.4036912014832
3,0.230483103263585,24.1806650146705,70.3851917689924
3,0.402943159718493,24.437847132439,70.3663597622275
3,0.199884572867737,24.6945832605403,70.3471960924532
3,1.03267782469516,24.9508669571052,70.3277016833519
3,1.65780611730674,25.2066918656545,70.3078774708073
3,2.43117164197938,25.4620517157715,70.2877244026876
3,0.451869900656097,25.716940323738,70.2672434386258
3,0.222424592649521,25.9713515931341,70.2464355498004
3,0.173963625937262,26.2252795154009,70.2253017187143
3,0.118174090188637,26.4787181703678,70.2038429389724
3,0.103045796123842,26.7316617267431,70.1820602150595
3,0.137001408881281,26.984104442569,70.1599545621163
3,0.185987868791452,27.2360406656413,70.1375270057152
3,0.415381875625271,27.4874648338929,70.1147785816359
3,1.29354953710423,27.7383714757432,70.0917103356401
3,1.69292935905131,27.9887552104116,70.0683233232458
3,0.415002695208087,28.2386107481976,70.0446186095019
3,0.161071556101067,28.4879328907258,70.0205972687621
3,0.157834349603611,28.7367165311573,69.9962603844587
3,0.293358291208278,28.9849566543683,69.9716090488775
3,1.15855084675462,29.2326483370944,69.946644362931
3,1.2310397268406,29.4797867480433,69.9213674359335
3,0.600160442607504,29.7263671479745,69.8957793853756
3,0.535128307210075,29.9723848897478,69.8698813366994
3,0.812218026369197,30.2178354183398,69.8436744230741
3,0.863038740829079,30.4627142708296,69.817159785172
3,1.34441738279018,30.7070170763548,69.7903385709456
3,4.40021869540215,30.9507395560363,69.7632119354048
3,8.90254521369934,22.0558088910345,70.4346539386931
3,0.43461288908206,22.5743159780974,70.4021733981103
3,1.18892681566445,22.8329833820221,70.3854282324555
3,1.10478287653216,23.0912507553343,70.3683475597662
3,0.870305318734609,23.3491112420213,70.3509322144039
3,1.23736273865315,23.606558064891,70.3331830440532
3,0.145302174683476,23.8635845264521,70.3151009095193
3,0.306878467983958,24.120184009759,70.2966866845221
3,0.164839761684657,24.3763499792204,70.2779412554898
3,0.182806741825646,24.6320759813727,70.2588655213502
3,0.729963445967911,24.887355645618,70.2394603933206
3,1.11781458090991,25.1421826849253,70.2197267946962
3,0.596851870183851,25.396550896497,70.1996656606372
3,0.24366673619185,25.6504541623996,70.1792779379543
3,0.192277683749707,25.9038864501589,70.1585645848939
3,0.129901839961666,26.1568418133194,70.1375265709209
3,0.153109316245691,26.409314391969,70.1161648765021
3,0.167988322653443,26.6612984132288,70.0944804928874
3,0.173953940471013,26.9127881917069,70.0724744218912
3,0.265492591089417,27.1637781299192,70.0501476756723
3,1.31393898147763,27.414262718674,70.0275012765143
3,0.5746024094522,27.9136942545829,69.9812536578124
3,0.198881082393952,28.1626306278099,69.9576545314701
3,0.133850119171475,28.4110405042595,69.9337399381489
3,0.160040153035273,28.6589188207991,69.9095109474388
3,0.252094052622003,28.9062606041939,69.8849686377266
3,0.556340645732624,29.1530609712594,69.8601140959748
3,2.03588625343025,29.3993151289819,69.8349484174997
3,0.707354933218878,29.6450183746076,69.8094727057509
3,1.59111069692095,29.890166095701,69.7836880720907
3,11.5176881734749,30.134753770172,69.7575956355733
3,1.57237857941721,30.3787769662731,69.7311965227257
3,1.24429523751297,30.6222313425673,69.7044918673283
3,1.08692496517289,30.8651126478656,69.6774828101966
3,0.479703497389952,21.4862454665965,70.3764853205134
3,0.338190187638005,21.7453800612984,70.3611619279753
3,0.528816678126653,22.004147936469,70.3455012908991
3,0.860731800397237,22.2625420178956,70.329504177578
3,0.612991032650073,22.5205553046552,70.3131713702547
3,0.911781896532109,22.7781808701194,70.2965036649304
3,1.35866332610885,23.0354118629248,70.2795018711725
3,11.2524450644851,23.2922415079096,70.2621668119194
3,2.9013931238087,23.5486631070156,70.2444993232841
3,0.356687811075685,23.8046700401561,70.226500254355
3,0.272412741650171,24.0602557660484,70.2081704669952
3,0.137828479185045,24.3154138230127,70.1895108356405
3,0.227442197980937,24.5701378297357,70.1705222470946
3,0.741093003426116,24.8244214859994,70.1512056003239
3,1.06464520475221,25.0782585733758,70.1315618062502
3,0.558555710221094,25.3316429558863,70.1115917875424
3,0.232156585846704,25.5845685806269,70.0912964784062
3,0.1713185953823,25.837029478359,70.0706768243738
3,0.114243986869036,26.0890197640652,70.0497337820918
3,0.201808448026285,26.3405336374715,70.0284683191079
3,0.300846995573777,26.591565383535,70.0068814136577
3,0.459992702566741,26.8421093728979,69.9849740544495
3,0.957215260580289,27.0921600623075,69.9627472404498
3,1.03021110168525,27.3417119950027,69.9402019806669
3,0.163528805265391,28.3348260694898,69.8468570032203
3,0.202498693089975,28.5818054172952,69.8227349859601
3,0.273250279652181,28.8282551016336,69.7983007757165
3,0.439517260531881,29.0741702792483,69.7735554457216
3,3.33127985863356,29.3195461952927,69.7485000775134
3,2.40077820359028,29.5643781834276,69.7231357607191
3,9.21467957731449,29.8086616658889,69.697463592839
3,30.1389411772718,30.052392153525,69.6714846790298
3,5.0169102379988,30.2955652458049,69.6452001318894
3,0.790940811047478,30.538176630797,69.6186110712415
3,0.426729989405244,30.7802220851196,69.5917186239213
3,0.557063112656275,31.021697473863,69.5645239235617
3,0.942229974269867,20.1415831756426,70.3583835271115
3,0.399555765092373,21.1787280166872,70.3020999171248
3,0.749971183544812,21.4371635356346,70.2871840770581
3,1.33340882414427,21.6952444195194,70.2719316995291
3,0.545539781317782,21.9529636097257,70.2563435282707
3,2.44211653316882,22.2103141182932,70.2404203209847
3,4.52474321605425,22.4672890289385,70.2241628491581
3,0.829329061734525,22.723881498043,70.2075718978765
3,1.52487330458989,22.9800847556084,70.1906482656363
3,6.75209647591351,23.2358921061782,70.1733927641532
3,3.28497186054786,23.4912969297267,70.1558062181706
3,1.45573575095522,23.7462926825135,70.137889465264
3,0.217350535974169,24.0008728979056,70.1196433556456
3,0.169873203424846,24.2550311871651,70.1010687519652
3,0.26286188064237,24.5087612402033,70.0821665291112
3,0.864653861404143,24.7620568263011,70.0629375740089
3,11.1886276318095,25.0149117947961,70.0433827854176
3,0.519553751416659,25.2673200757353,70.0235030737265
3,0.216876815436435,25.5192756804951,70.0032993607497
3,0.186374642110119,25.7707727023666,69.982772579519
3,0.210160585887292,26.0218053171085,69.9619236740771
3,0.307295407554997,26.2723677834664,69.940753599268
3,0.76643545282158,26.5224544436579,69.9192633205286
3,14.4979489644368,27.0211781344612,69.8753260647058
3,0.334440037608147,28.7509314196726,69.7116059037704
3,1.01051176436569,28.9959674860867,69.6869688640631
3,4.76188126737421,29.2404711262615,69.6620228788407
3,2.44480569733798,29.4844377101882,69.6367690241229
3,0.742947315741442,29.7278626947281,69.6112083837622
3,3.64494357783736,29.9707416236596,69.585342049231
3,2.48536165989935,30.2130701276964,69.5591711194107
3,0.613475698413271,30.4548439244773,69.5326967003797
3,0.45112093091011,30.6960588185285,69.5059199052035
3,1.18691973436263,19.5798854772825,70.2947315243021
3,2.1454552657464,19.839220005572,70.2819097364591
3,0.732465915246443,20.0982479719664,70.2687487590805
3,0.734134453098948,20.3569620125785,70.2552492392057
3,2.55789055994579,20.615354825946,70.2414118387026
3,1.20483017630047,20.8734191742207,70.2272372341043
3,0.479532307040864,21.1311478843276,70.212726116441
3,0.439788910432365,21.388533849094,70.1978791910714
3,0.593813157930572,21.6455700283468,70.1826971775096
3,0.538808536492974,21.9022494499793,70.1671808092503
3,0.628185665048056,22.1585652109868,70.1513308335914
3,1.99234403651662,22.4145104784704,70.135148011454
3,1.87928187225494,22.6700784906084,70.1186331172007
3,4.89233278365845,22.9252625575964,70.1017869384504
3,2.04174788423287,23.1800560625551,70.0846102758926
3,6.38233877157946,23.434452462405,70.0671039430985
3,3.38748020278594,23.6884452887094,70.049268766331
3,0.357988832130635,23.9420281484844,70.0311055843517
3,0.173276412658967,24.1951947249763,70.0126152482281
3,0.255412605010411,24.4479387784064,69.9937986211368
3,0.415302443067114,24.7002541466828,69.9746565781674
3,1.75036728249852,24.9521347460797,69.9551900061232
3,0.404620844704498,25.2035745718837,69.935399803322
3,0.234200295903498,25.4545676990078,69.9152868793943
3,0.162756911374232,25.7051082825721,69.8948521550815
3,0.20255132171,25.9551905584528,69.8740965620322
3,0.461143533627574,26.2048088437984,69.8530210425981
3,0.827101332800729,26.4539575375131,69.8316265496289
3,0.533717452947583,29.1620812429617,69.5755172755238
3,0.373354276796435,29.4051882324818,69.5503729608248
3,0.42519449576862,29.6477604184776,69.5249229205426
3,1.87811470267374,29.8897933776359,69.499168232675
3,6.84992605643194,30.1312827719295,69.4731099825954
3,0.76905678709348,18.7625387613458,70.2412305318088
3,0.785436211468337,19.0216688220158,70.2294849675726
3,0.669526951988851,19.280518706105,70.2173998832228
3,3.26180490219232,19.5390809677821,70.2049758719408
3,2.52149555923646,19.797348218577,70.1922135420147
3,2.51364787882321,20.0553131286326,70.1791135166875
3,2.82557261784871,20.3129684279291,70.1656764340021
3,4.56101058141136,20.5703069074792,70.1519029466445
3,2.33805843101484,20.8273214204951,70.1377937217827
3,0.224719408230904,21.3403502775657,70.1085707996478
3,0.352275775080281,21.5963506491313,70.0934585076395
3,0.810033051415431,21.8519991113103,70.0780132883166
3,2.3406880966763,22.1072888447786,70.0622358787568
3,9.48992596905551,22.3622130987871,70.0461270295013
3,1.77400489668818,22.6167651921174,70.029687504377
3,9.10646944096748,22.8709385140065,70.0129180803161
3,29.2527383581089,23.1247265250404,69.9958195471732
3,108.054096401018,23.3781227580159,69.9783927075417
3,6.38086964733877,23.6311208187711,69.9606383765663
3,0.515913944635818,23.883714386984,69.9425573817561
3,0.27017088789862,24.1358972169398,69.9241505627938
3,0.196765840075667,24.387663138266,69.9054187713447
3,0.300240550074825,24.6390060566355,69.8863628708637
3,0.932740556361439,24.8899199544386,69.8669837364008
3,0.90151942811838,25.1403988914225,69.8472822544053
3,0.213145255709865,25.3904370052992,69.8272593225289
3,0.137454765205759,25.6400285123219,69.8069158494277
3,0.211580321015873,25.8891677078294,69.7862527545626
3,0.884451344983662,26.1378489667594,69.7652709679995
3,0.373245353951599,29.326621167039,69.4639480268903
3,0.869413804970568,29.568346212555,69.4386076699127
3,4.09651938841698,29.8095387516473,69.4129637067587
3,6.90090000629425,30.0501944775495,69.3870172094987
3,0.69684341393019,18.7253082317595,70.151307853515
3,0.916478838667523,18.9833684992989,70.1396167033515
3,0.687548119876836,19.2411524504127,70.1275875398679
3,0.784418363301527,19.4986527355429,70.1152209479816
3,2.33800019295497,19.7558620612087,70.1025175275227
3,3.60875447193782,20.0127731912337,70.0894778930863
3,3.04997845958261,20.2693789479461,70.0761026738808
3,4.7376567901449,20.5256722133514,70.0623925135742
3,5.33907434214716,20.7816459302767,70.0483480701372
3,46.9858291978421,21.0372931034876,70.0339700156834
3,0.491610607256492,21.292606800775,70.0192590363068
3,0.224613325057491,21.5475801540147,70.0042158319178
3,0.622187748849392,21.802206360196,69.9888411160746
3,2.58906275712618,22.0564786824217,69.973135615814
3,1.60542361637251,22.3103904508784,69.9571000714795
3,0.592418909414545,22.5639350637764,69.9407352365464
3,1.46082773459771,22.8171059882592,69.9240418774458
3,23.3029531811375,23.0698967612835,69.9070207733857
3,28.830735655058,23.3223009904676,69.8896727161705
3,7.59709438632964,23.5743123549101,69.8719985100191
3,1.38563908893792,23.8259246059769,69.8539989713801
3,0.396831456338987,24.0771315680586,69.8356749287463
3,0.167252132049136,24.3279271392955,69.8170272224674
3,0.197691838069632,24.578305292273,69.7980567045606
3,0.210913491191431,24.8282600746855,69.7787642385207
3,0.439305900856181,25.0777856099688,69.7591506991281
3,0.381494533595022,25.3268760979029,69.739216972256
3,0.129960601427802,25.575525815183,69.7189639546761
3,0.405723914877748,25.8237291159594,69.6983925538639
3,0.711322056395667,26.071480432348,69.6775036878023
3,1.03132424099755,29.2487280670857,69.3774946697682
3,3.0125728823104,29.4896115889093,69.352263089838
3,5.28855952194759,29.7299692184104,69.3267289399628
3,3.88182223760165,18.4311555853924,70.0726876826157
3,7.3814898361551,18.6884207251103,70.0613875255101
3,3.17431798693724,18.9454206473448,70.0497502869237
3,1.46071204414399,19.2021480436197,70.0377765287945
3,2.28671782883731,19.4585956590567,70.0254668279245
3,3.8050530527679,19.7147562936045,70.0128217758386
3,2.6077547899882,19.9706228032422,69.9998419786386
3,1.37919273925206,20.2261881011561,69.9865280568565
3,1.10384464263916,20.4814451588895,69.9728806453034
3,4.42325938050517,20.7363870074664,69.958900392916
3,6.70139986952556,20.9910067384866,69.9445879626006
3,2.7819802444511,21.2452975051931,69.9299440310745
3,1.38867833825531,21.4992525235125,69.9149692887042
3,1.12740172584032,21.7528650730656,69.8996644393423
3,2.31926724274953,22.0061284981499,69.8840302001609
3,0.22876217515607,22.2590362086934,69.8680673014832
3,0.413437310617361,22.5115816811793,69.8517764866133
3,1.278552337191,22.7637584595406,69.8351585116631
3,2.04244855161923,23.0155601560262,69.8182141453777
3,3.99859842497432,23.2669804520369,69.8009441689588
3,3.98133235591561,23.5180130989313,69.7833493758861
3,1.39945395709248,23.7686519188025,69.765430571737
3,0.527863597040048,24.0188908052247,69.7471885740049
3,0.136666677413691,24.2687237239689,69.7286242119152
3,0.119322163622076,24.5181447136901,69.7097383262409
3,0.120944423567165,24.7671478865827,69.6905317691156
3,0.128139448188134,25.0157274290075,69.6710054038461
3,0.402271270746239,25.2638776020872,69.6511601047232
3,0.221390641375526,25.5115927422729,69.6309967568321
3,0.405141084264201,25.75886726188,69.6105162558603
3,0.78491462128503,26.0056956495946,69.5897195079062
3,0.361294109502743,28.9309379883695,69.3158344495517
3,1.48435226668205,29.1715006197572,69.2910133284652
3,1.13158694475889,29.4115481934499,69.2658896296936
3,4.11733214060466,18.3956610776375,69.9827178300345
3,13.724194376436,18.6518715706696,69.9714696000724
3,4.48667601385424,18.9078204742389,69.959885777328
3,1.59769204530578,19.163500574179,69.9479669159603
3,3.60248087678225,19.418904708729,69.9357135848021
3,4.90728935991463,19.6740257697381,69.9231263672208
3,2.0754847093062,19.9288567038451,69.9102058609776
3,2.85584246201949,20.1833905136326,69.8969526780822
3,1.10728658006546,20.4376202587551,69.8833674446462
3,3.45828315864996,20.691539057041,69.8694508007323
3,4.03530664841334,20.9451400855676,69.8552034002025
